A,e_A
2273.720497298572809,0.016901242709365
30495.248000117688207,0.658862698902457
327.669429702218622,20.566336969481643
7574.426419738912955,261.688639252194946
1249.580316325649619,5447.089360153649068
-474.728311179645971,2.492404507362717
1974.385938673745841,224.911744745468724
-63526.962544143199921,17629.709069792606897
-25984.873161315917969,616049.780677506583743
-14460891.638549804687500,33299033.888717439025640
-8570.143957406282425,86.184423412427449
-127.427834670990705,1943.523340503170857
-15479.285219013690948,29244.181419889435347
74384.105911970138550,418487.956095908652060
-41781.503484070301056,7035.119384960709795
80383.125020027160645,172363.686037275736453
-227755.570602416992188,1724458.989700907375664
5861990.846374511718750,34179484.420068241655827
-3660281.304092407226562,522860.980460424092598
-881449.018096923828125,5593833.582987588830292
-26078901.617675781250000,110025090.456675201654434
-1138930.614501953125000,17758833.849017243832350
12811461.112304687500000,333627691.985712945461273
-467946853.156250000000000,959953729.562844872474670
