mjd,da,da_std,db,db_std,dac,dac_std,dbc,dbc_std,dd,dd_std,ddc,ddc_std,t1,t2,t3,t4,t5,t6,t7,t8,pressure,date
58057.62625,0.026003580000178772,0.0343286662781164,0.026211110000076587,0.03726589206341612,0.025816027539008246,0.03851195583001946,0.02623481442742559,0.03951990920572097,0.07804625000005672,0.03995225361160018,0.07713723221922919,0.044393023943564966,-113.23249350649348,10.874500000000012,10.701909090909055,10.700500000000034,10.531666666666695,10.480999999999938,10.402333333333388,10.495909090909095,1.6695833333333334e-06,2017-10-31
58058.70261574074,0.01921901000014259,0.03444356130393144,0.01934006000010413,0.0384292271018011,0.019203721604526436,0.03860007316246859,0.019262700364606644,0.04066765882200014,0.07809982999992826,0.03988893343814449,0.07739056009120304,0.044850172795452545,-113.22917045454545,10.874416666666662,10.7023636363636,10.700916666666728,10.532916666666665,10.481727272727255,10.403166666666664,10.496916666666777,2.6001666666666663e-06,2017-11-01
58059.65423611111,0.02125054500001511,0.03270230137506615,0.02116647999991983,0.035956292453121506,0.02122961300347015,0.03788014019606163,0.021239214940351303,0.039709787165844904,0.07754842999997891,0.04027669198002334,0.07706837723762305,0.044581098881259336,-113.22879545454543,10.876090909090863,10.703636363636349,10.702249999999935,10.533090909090959,10.48409090909098,10.405666666666662,10.498916666666673,2.5540909090909093e-06,2017-11-02
58060.655127314814,0.03052709999997205,0.03468154782983122,0.03050489999986894,0.03728454069736737,0.030500838183570522,0.03808572244825283,0.03054319683974427,0.040164185289952234,0.07782198999984757,0.04028676316029804,0.07748102538062085,0.04457699099600815,-113.23020833333334,10.874454545454569,10.700916666666728,10.70045454545459,10.531727272727267,10.482250000000022,10.404000000000053,10.497083333333364,2.8189166666666665e-06,2017-11-03
58061.689780092594,0.0456374699999742,0.035017586224711024,0.046208889999888925,0.03834779076033929,0.04552254657167509,0.03857394530685536,0.04646795080066113,0.04109878226992398,0.07838946999982,0.040743381979438685,0.07798555525596385,0.04448126433568589,-113.22991666666667,10.866749999999968,10.694416666666655,10.693272727272756,10.52327272727274,10.473833333333346,10.39445454545455,10.488727272727317,2.9433333333333332e-06,2017-11-04
58062.735127314816,0.03207143999998152,2.5218126587567933,0.03288377000012588,2.5151995162014904,0.0294527099804327,0.14837251275569832,0.036088976456312594,0.13399418656887715,0.07366587000001346,2.352542653440926,0.09627816788702148,0.11938148314836115,-113.22968749999998,10.86116666666669,10.688666666666677,10.687454545454557,10.518083333333323,10.468166666666718,10.38881818181818,10.482727272727232,2.892909090909091e-06,2017-11-05
58063.660844907405,0.060920450000025994,0.036521458509623975,0.06131495999989056,0.039301232835085145,0.06078332781225981,0.04039457818041763,0.06143274006399224,0.04218966577639238,0.07823080500008928,0.03994120473605683,0.07764604613919346,0.04486960442290506,-113.22915584415583,10.855000000000075,10.682000000000016,10.681083333333333,10.511909090909114,10.462500000000034,10.383583333333377,10.47758333333337,3.047583333333333e-06,2017-11-06
58064.709965277776,0.07345171999986633,0.03815340635251585,0.07420494999996663,0.0408486403061946,0.07355797644095219,0.04161747849924848,0.07433605397500287,0.04349217508248056,0.07841417999998157,0.04302911285348474,0.07811168111817324,0.047234844052898635,-113.22841666666665,10.849666666666678,10.677416666666716,10.675545454545556,10.507000000000119,10.45683333333335,10.379090909090962,10.472454545454525,2.895090909090909e-06,2017-11-07
58065.57456018519,0.05902913999989323,0.03687142877262543,0.05992186999992555,0.04005521080757031,0.058808112620909014,0.0406132081021865,0.059694657630188885,0.04234145127755275,0.07841264999979103,0.042416160162340524,0.07813255067503633,0.04651382731260941,-113.2294583333333,10.850083333333373,10.677250000000072,10.676000000000045,10.507727272727323,10.458833333333416,10.379545454545394,10.47409090909099,2.6506666666666665e-06,2017-11-08
58066.80784722222,0.06297031500005801,0.04261802549932145,0.06428383999991638,0.04492693960693604,0.06273221300216392,0.044313290820362276,0.06420879959796366,0.04541310182669995,0.07924116000003778,0.04609589375071705,0.07857230739091392,0.04945676633198341,-113.2285208333333,10.848250000000064,10.675363636363613,10.674363636363637,10.505333333333226,10.455272727272757,10.377454545454611,10.4702727272728,2.70025e-06,2017-11-09
58067.795324074075,0.07579192999992301,0.041282096300237874,0.07704924000017854,0.04543221741214812,0.07591104483810796,0.04417795311740323,0.07696582583002964,0.04668642426916955,0.07861893999995573,0.048125529600235674,0.07851851958184852,0.05062949589323002,-113.23115584415584,10.842909090909131,10.670166666666717,10.668833333333339,10.50018181818183,10.450583333333384,10.371250000000032,10.465416666666613,2.57025e-06,2017-11-10
58068.76777777778,0.08631381999975929,0.0422947993020586,0.08669847999999547,0.04360311904191999,0.08624623249352226,0.04475195388059438,0.08641975904492938,0.04489212736478759,0.07827747999994017,0.044095673754309166,0.07828688332210731,0.04817684584492669,-113.22992857142856,10.837181818181875,10.664499999999975,10.663727272727272,10.494636363636403,10.445000000000107,10.366181818181815,10.459833333333393,3.5178333333333334e-06,2017-11-11
58070.76998842593,0.1318072200001552,0.04248982636765394,0.13277458499999284,0.045135070377475786,0.13189297207213713,0.04557655250828203,0.13290590252336187,0.047519522196299124,0.07819306000010329,0.04453655681392154,0.0782128640407791,0.048900338628393325,-113.22793749999997,10.818818181818244,10.645909090909072,10.645166666666682,10.475000000000023,10.425909090909101,10.34691666666663,10.440250000000049,3.7776363636363643e-06,2017-11-13
58071.714837962965,0.17153739999980644,0.0458815559446379,0.17080520000013166,0.04823364739316867,0.17170531219358054,0.04879086837585996,0.1710914551708811,0.04984680602527735,0.07776066999986142,0.04312469423421949,0.07744237098657436,0.04762535961447026,-113.22761688311687,10.811000000000092,10.637833333333333,10.637,10.467818181818245,10.417333333333318,10.33841666666666,10.432416666666654,3.7364545454545453e-06,2017-11-14
58072.66087962963,0.16300720500009902,0.04603541663918789,0.16318666999995912,0.04886497233435995,0.1635224074159396,0.04828223871904363,0.16339069498241088,0.050265252054032636,0.0779078450001407,0.04410256383152988,0.07731510732813263,0.047545253322344494,-113.22974999999997,10.806750000000022,10.6340909090909,10.632666666666694,10.464083333333292,10.414181818181873,10.335166666666737,10.428636363636429,3.6307272727272723e-06,2017-11-15
58073.62998842593,0.1570548599997892,0.04591873644544757,0.1565221799999108,0.04755720265147049,0.15716210361165395,0.0481483428267435,0.1567901884643561,0.049179406959607756,0.07777482000028613,0.04465115919938927,0.07742453628986823,0.047740942285661746,-113.22990909090908,10.806818181818187,10.634363636363616,10.633416666666676,10.464083333333349,10.414454545454532,10.335500000000025,10.42975000000007,3.616272727272727e-06,2017-11-16
58074.64027777778,0.15197196000008262,0.04558482982765587,0.15151873000007754,0.04831824143257972,0.15236159510163816,0.04759237374086405,0.151540907189883,0.04975595847666463,0.07777671499991357,0.045034870436299716,0.07749678179516195,0.048526748628368505,-113.22774999999996,10.8067272727273,10.634181818181844,10.633166666666682,10.463916666666648,10.413727272727272,10.334500000000048,10.428249999999991,3.903666666666667e-06,2017-11-17
58075.621979166666,0.1568980100000772,0.046498706177067875,0.15686838499982514,0.048654703340984685,0.15709109506724417,0.04837568508793374,0.15729241468670807,0.05071026890172898,0.07846036999990247,0.04561173890108978,0.07848212574890567,0.04938986820603647,-113.227375,10.803500000000042,10.631272727272744,10.629666666666651,10.460583333333375,10.410545454545513,10.332500000000039,10.425727272727272,4.29825e-06,2017-11-18
58076.6808912037,0.1559405699999843,0.04643768513866579,0.15644607500007623,0.0494093490015801,0.15605018125188508,0.04868703106081776,0.1565921475516916,0.050141238172663326,0.07838833499999964,0.04584325126542938,0.07771125473607299,0.0488188391154823,-113.22768749999997,10.799416666666673,10.626636363636408,10.625666666666632,10.456583333333299,10.406999999999982,10.327333333333343,10.421272727272765,4.349583333333334e-06,2017-11-19
58077.69447916667,0.1642100000000255,0.04895762904719056,0.16417077999994945,0.05041471474127147,0.16463598579321115,0.05024217541806862,0.1638259986738717,0.051151794358418205,0.07847676999995201,0.046349749836803254,0.07782515243616217,0.04954534001962923,-113.22971428571427,10.795833333333348,10.622454545454616,10.62141666666679,10.452499999999986,10.40318181818185,10.32400000000007,10.417818181818177,4.4191666666666666e-06,2017-11-20
58078.67289351852,0.16827683999963483,0.05118211561591432,0.1679971700000351,0.05307171792085331,0.16836892810198378,0.0512894604641942,0.167999583348319,0.052960185902552394,0.07775832000004357,0.04868725960371208,0.07732812773213027,0.050799429156951056,-113.22786309523806,10.79183333333333,10.618916666666735,10.618090909090938,10.448916666666776,10.400181818181807,10.321181818181799,10.415181818181793,4.4785e-06,2017-11-21
58079.71158564815,0.17028477000030762,0.050705503814463815,0.16884142999992946,0.0528113633101694,0.17030588009265557,0.051476934008313116,0.1689354227775084,0.05347875994378828,0.07733620999988489,0.04917005300611507,0.07723054049847633,0.050444569827989776,-113.22714204545451,10.789916666666727,10.617999999999995,10.616083333333279,10.447833333333335,10.397909090909025,10.319333333333418,10.41358333333335,3.1987272727272724e-06,2017-11-22
58080.6453125,0.1615460799999937,0.050021480072788206,0.16170963000013217,0.05223230616460108,0.16193666538379148,0.0513554194740351,0.1618102567317692,0.05262950213939813,0.07774831000006088,0.04905885305970443,0.07763230285060274,0.05158099073819495,-113.22995454545452,10.79208333333338,10.619363636363687,10.618666666666684,10.44958333333335,10.400363636363693,10.321583333333308,10.41500000000002,4.6019090909090905e-06,2017-11-23
58081.60726851852,0.16780291999998553,0.0502480016419003,0.167768100000103,0.053674815390852004,0.1675233983430644,0.051454983827900355,0.1679509698617494,0.05302222938763713,0.07833727999991424,0.05023437054652429,0.07799036206233723,0.051498147506465565,-113.2277840909091,10.79099999999994,10.618818181818199,10.617333333333363,10.448833333333425,10.399090909090944,10.320166666666694,10.413916666666637,4.869749999999999e-06,2017-11-24
58082.729780092595,0.17149586999994426,0.05156180824328462,0.17136140999991767,0.054060773093599815,0.17181332267557536,0.0516769842332976,0.17116949456294606,0.05379138444976604,0.07755933999999343,0.048816693105316264,0.07724060754571838,0.05115807383077111,-113.22911309523806,10.786818181818205,10.614750000000015,10.613363636363715,10.44390909090913,10.394416666666643,10.315818181818202,10.409916666666675,4.999090909090909e-06,2017-11-25
58083.68996527778,0.17459548000010727,0.0524167760883605,0.17454210000005332,0.05422820756448349,0.17511385787435074,0.052699637630033075,0.1748357115637873,0.0540334770717717,0.07811450000008335,0.05021231235489058,0.07791578474166272,0.052656973011451814,-113.22844318181816,10.783636363636447,10.610636363636388,10.609583333333376,10.440249999999992,10.391454545454565,10.313166666666689,10.406499999999994,5.0661666666666665e-06,2017-11-26
58084.554456018515,0.18061929000009513,0.05242402515336542,0.18046626500006369,0.05527550759015722,0.18124178192329055,0.053323649454401816,0.18082219786720088,0.055516389741768826,0.07817533499996898,0.05278687402749441,0.07824113895048868,0.0532133713145661,-113.22797159090908,10.783272727272731,10.61081818181816,10.609583333333319,10.440250000000049,10.390909090909133,10.312416666666707,10.406083333333356,5.2156363636363635e-06,2017-11-27
58085.55949074074,0.20149338500004887,0.05555611518228799,0.20151730999987194,0.05887214106195201,0.20145542345835565,0.055595444766771134,0.20119416317891137,0.05776022607221214,0.07773921000000428,0.050571224433177596,0.07761525358864674,0.05200259109828096,-113.2277738095238,10.779500000000041,10.606666666666626,10.605545454545506,10.43663636363641,10.387249999999938,10.308818181818197,10.402909090909134,5.327666666666667e-06,2017-11-28
58086.5762962963,0.2209862700000258,0.05972199613549246,0.22031891000006,0.0617064247950122,0.2210950904428728,0.05826245372807959,0.22056270704490544,0.060366368861144964,0.07770586500009813,0.054594295420710204,0.0779698028995881,0.05489599258309309,-113.22835119047619,10.776545454545499,10.604250000000036,10.60254545454552,10.43354545454548,10.38441666666671,10.306545454545471,10.400181818181863,4.141333333333333e-06,2017-11-29
58087.60003472222,0.21170224999968923,0.0594116379615652,0.2108251600000699,0.06155230112581895,0.21201401655685004,0.05800909845592202,0.2110285324722554,0.05955749031603991,0.07740397500003837,0.05612307347659178,0.07695044135198259,0.055098188955991986,-113.22780681818182,10.775272727272807,10.603000000000009,10.601916666666682,10.433363636363595,10.384666666666647,10.30600000000004,10.400083333333384,5.1997500000000005e-06,2017-11-30
58088.52721064815,0.21193003000007593,0.05722021658121316,0.21311593000007178,0.06045682278122023,0.21218730746187475,0.056970476982714645,0.2131860846704967,0.05964727778456106,0.07908269000017754,0.054127537520163915,0.07884850591540271,0.05451132445752408,-113.22716666666665,10.775000000000091,10.602250000000026,10.601363636363601,10.432181818181789,10.38383333333337,10.305000000000064,10.398250000000019,5.994e-06,2017-12-01
58089.724583333336,0.2064651599998797,0.05785798011885999,0.20821632499996667,0.0593342720004089,0.20688047445435132,0.05793894165743114,0.20811589613458636,0.058292202630512484,0.07881534000000556,0.05540855227475229,0.07890256799873896,0.05459494851459442,-113.22719480519481,10.776909090909157,10.604416666666737,10.603083333333359,10.434727272727287,10.384916666666697,10.306333333333384,10.39975000000004,5.620272727272727e-06,2017-12-02
58090.721967592595,0.18543485500003953,0.0588480019275577,0.1864636299999347,0.06276145775222924,0.18531494456146902,0.05698094023850524,0.18602423620222908,0.059079576107483274,0.07877267499998197,0.06018714683741747,0.07882836861540454,0.057499576391244374,-113.22656547619044,10.775666666666723,10.602666666666721,10.60172727272726,10.433333333333337,10.38383333333337,10.304090909090974,10.397999999999968,6.307e-06,2017-12-03
58091.58511574074,0.19604909000008774,0.05722774372604088,0.1971156599997812,0.06083026998510085,0.19613399159334222,0.05643345660267047,0.19746949446698636,0.05827706327199293,0.07806018000019321,0.05734172431057241,0.07796552540139601,0.05551245473405754,-113.22655844155844,10.777636363636418,10.605083333333425,10.603833333333398,10.435454545454604,10.386583333333306,10.308249999999987,10.40175000000005,6.327083333333333e-06,2017-12-04
58093.71559027778,0.194048900000098,0.058577299042743926,0.19388191500001994,0.06144066433926572,0.19394985941880805,0.05726486858703037,0.1934466716411407,0.05843329683021987,0.07837520000001064,0.059871258238544084,0.07826272273837276,0.05732790025025991,-113.22803977272724,10.778818181818167,10.606181818181824,10.60466666666673,10.436583333333374,10.387727272727261,10.309666666666715,10.40308333333337,5.991583333333333e-06,2017-12-06
58094.58741898148,0.18614307000001418,0.0592119600578143,0.1845692650000217,0.060623942107101245,0.18592355879172828,0.05749786979412045,0.18457575170168639,0.05790760066458126,0.07732549999991534,0.05949077956427158,0.07699661894037035,0.05682408608353674,-113.22767532467532,10.78090909090912,10.60809090909089,10.607416666666666,10.439181818181794,10.389454545454555,10.31133333333338,10.404749999999979,5.9090000000000005e-06,2017-12-07
58095.66017361111,0.1915997400001288,0.06347796133286705,0.19115574500006005,0.06786840533243721,0.19177337444989462,0.05928790806409363,0.19153105133329973,0.06264729736450088,0.0776215649999017,0.06625116864585957,0.0775133938250292,0.05966793655484943,-113.22613636363633,10.782636363636414,10.609909090909127,10.608833333333337,10.440181818181884,10.391545454545508,10.31258333333335,10.407083333333333,5.828545454545455e-06,2017-12-08
58096.622615740744,0.21833104500001355,0.06579556156227212,0.21832188999997015,0.07054076884707668,0.21823660476070472,0.06253193327928937,0.2181827973452073,0.06461855305912328,0.0778423300000668,0.06773720930116636,0.07809044524924502,0.06166990094072516,-113.22662499999998,10.775000000000034,10.602166666666676,10.601727272727317,10.431909090909073,10.383500000000083,10.304272727272803,10.39749999999998,5.955666666666667e-06,2017-12-09
58097.73484953704,0.2513570300000083,0.06707992746539962,0.2524068200000329,0.07110512843307099,0.25152515876652615,0.062453920693832016,0.2524894382545426,0.06606091037846033,0.07806342999992921,0.06434734356939033,0.07831198201051848,0.05852016616604781,-113.22642261904758,10.763500000000022,10.590909090909122,10.590083333333325,10.42041666666671,10.371909090909128,10.292636363636461,10.386181818181797,6.0283636363636376e-06,2017-12-10
58101.66140046297,0.22820514000011372,0.06921683619079098,0.2281441200000245,0.07057195106398408,0.2287552865750513,0.06347191967434065,0.2282396398097717,0.06458049886530219,0.07723175999990417,0.06786128156966968,0.07760840788751011,0.059052350913329936,-113.22935227272725,10.750166666666644,10.577454545454543,10.576333333333366,10.408000000000015,10.358272727272777,10.279999999999973,10.373500000000035,6.805833333333333e-06,2017-12-14
58102.57609953704,0.24293588000000454,0.07079391516826275,0.24251748500000758,0.072802910110106,0.24307480272364046,0.06403233515826094,0.24315833738478432,0.06639999550512896,0.07822426999996424,0.067947336372627,0.07835658897363373,0.0594617094306716,-113.22620238095237,10.754818181818223,10.582750000000033,10.581545454545505,10.413000000000011,10.364083333333326,10.286000000000001,10.37949999999995,6.5165454545454555e-06,2017-12-15
58106.686944444446,0.2277897200001462,0.06887525865765647,0.22691182999994908,0.07227164243181156,0.22763521539718568,0.06314648656340646,0.2275287929910519,0.06532993406781266,0.0776228450000076,0.07141158913242233,0.07770666311273544,0.06141927638585317,-113.227125,10.758166666666682,10.585416666666731,10.584727272727264,10.415333333333308,10.366666666666674,10.288090909090954,10.381272727272744,6.237090909090909e-06,2017-12-19
58107.56895833334,0.21367074499994487,0.07085206722947757,0.21355516999983593,0.07619117709689668,0.21343291929497354,0.06380002800980719,0.21382352950240602,0.0668041062961232,0.0781696849998923,0.07042022914528262,0.07854259599662328,0.06155094210950853,-113.22545454545451,10.754363636363621,10.581909090909164,10.580249999999978,10.41175000000004,10.362818181818227,10.283833333333348,10.377500000000111,8.358749999999999e-06,2017-12-20
58108.72924768519,0.2047091349999164,0.0670420818404216,0.20444395999993503,0.06767885748421382,0.2047956795859136,0.0618321773377406,0.20531046119867824,0.062122272246525424,0.07907381999996232,0.06821022618691736,0.07827472295554116,0.05932092325376433,-113.22626623376621,10.758818181818242,10.585750000000019,10.584416666666755,10.416363636363599,10.367249999999956,10.28858333333335,10.382916666666688,7.63725e-06,2017-12-21
58109.59736111111,0.20746083500000623,0.06659719086692129,0.20742055000005166,0.07148595551986836,0.2076451233589296,0.0629082844313615,0.20727386729663522,0.0643280919367655,0.07753812999999354,0.06873850287932093,0.07714183628417004,0.0613386450538987,-113.22874675324675,10.76472727272727,10.592000000000041,10.59141666666676,10.422909090909116,10.374583333333305,10.295833333333405,10.389500000000055,6.8902727272727274e-06,2017-12-22
58110.7328587963,0.2076455700000679,0.06763994761339193,0.20766392500001984,0.07237180952288884,0.20823787707331576,0.06188532935129856,0.20777501526299602,0.06405370510213446,0.07873356000004605,0.07295108855009252,0.07849452779134936,0.0625349884101064,-113.22632467532466,10.767090909090882,10.594333333333395,10.593333333333362,10.42463636363641,10.376000000000033,10.296916666666675,10.39133333333342,7.504090909090909e-06,2017-12-23
58111.714004629626,0.21575237999968522,0.06552209990391435,0.21549208999999792,0.06918911194242386,0.2155220517406633,0.06209718596972857,0.2151724780738391,0.062382122447257896,0.07765231000007589,0.06862870897506483,0.07708635947130915,0.05940866675331787,-113.22562499999998,10.766583333333358,10.593545454545506,10.593583333333356,10.424166666666622,10.375999999999976,10.296833333333382,10.390454545454531,7.58025e-06,2017-12-24
58112.73310185185,0.22020287999976063,0.06838332022854827,0.2211920800000371,0.07142347586554729,0.22048549165810982,0.06366397823334187,0.22125574275469262,0.06485623481806785,0.07903070999964257,0.06991587293894863,0.07894301181067931,0.061599841083735354,-113.22552976190474,10.765454545454588,10.59241666666668,10.592454545454586,10.423090909090888,10.374500000000012,10.295090909090959,10.38900000000001,7.36175e-06,2017-12-25
58113.648668981485,0.24300158000005467,0.07033640281781338,0.24202358000002278,0.07205259017861416,0.2429901413333937,0.06521455218125802,0.24209616767120679,0.06583971421604234,0.0787925100000848,0.06817290893960633,0.07874462083145772,0.060395594745566855,-113.22459090909089,10.762545454545432,10.589916666666682,10.588750000000005,10.419636363636414,10.370916666666687,10.291750000000036,10.385583333333386,8.703909090909091e-06,2017-12-26
58114.689571759256,0.23182577999978093,0.06868409531015489,0.23252667999986443,0.07057290998208503,0.23224960175366505,0.06460173646166846,0.2322045740629619,0.0656244657420399,0.07895920999999362,0.06788036471484954,0.07871377770356958,0.06017529598256581,-113.22678571428571,10.759090909090958,10.586545454545444,10.585166666666737,10.416583333333335,10.367090909090905,10.289083333333338,10.382916666666688,8.282909090909093e-06,2017-12-27
58115.66909722222,0.21993737999991936,0.06677470588945246,0.21999995999988187,0.06976458850606364,0.21963298718264923,0.061610219705150744,0.22019740030191315,0.06264572585224554,0.07811961499999143,0.06760554642196782,0.07752221486049393,0.05909903658156161,-113.22556818181818,10.757818181818209,10.58472727272732,10.584000000000003,10.414727272727248,10.367272727272734,10.288000000000011,10.382583333333343,7.718166666666665e-06,2017-12-28
58116.64980324074,0.20910268999978143,0.06665838201934796,0.20909480000000258,0.06918422340755792,0.20914098007037296,0.061652036433608254,0.20919965541634156,0.06307186873246523,0.07790385999999216,0.0678920360388527,0.07791545990795612,0.06050687588057392,-113.22726190476189,10.755916666666678,10.583416666666722,10.582636363636425,10.413666666666643,10.365666666666641,10.287272727272807,10.380545454545427,8.373363636363636e-06,2017-12-29
58117.71858796296,0.2019796499999984,0.06466544511551316,0.20166429999994762,0.07218022909958935,0.20202999304001423,0.0601544345555843,0.20163445076616426,0.06445033029638379,0.0778888999998344,0.07066430767462073,0.07740323801033355,0.06098695287462388,-113.2250208333333,10.759083333333422,10.586500000000001,10.585363636363695,10.417272727272746,10.368499999999983,10.289454545454532,10.383272727272754,7.674636363636367e-06,2017-12-30
58118.67980324074,0.2022039500000119,0.06645731004467685,0.20214491000024282,0.07151138451914354,0.20198450570501336,0.06108109755447816,0.20179253425612842,0.06374770130168775,0.07774525000002086,0.07041301227212006,0.07784924595114262,0.06148520767322587,-113.22520833333334,10.764363636363555,10.591916666666748,10.590272727272747,10.422818181818172,10.372750000000053,10.294636363636414,10.388363636363636,8.049181818181818e-06,2017-12-31
58119.53974537037,0.1901991499998985,0.06321881075394374,0.1908749250001165,0.0688732513398372,0.19024758525347352,0.05913136434004415,0.19090774443384362,0.06312109730758789,0.07875385499983167,0.06698815714544933,0.0785362891575403,0.05994568051920725,-113.22473863636361,10.766000000000076,10.593250000000012,10.591666666666697,10.423272727272717,10.375,10.295916666666756,10.389666666666642,8.892545454545454e-06,2018-01-01
58120.60078703704,0.18795935000025565,0.0658012069663858,0.1883434399999544,0.0702149238730961,0.18777823786717818,0.0595706225752018,0.1885602467376657,0.062367356435544134,0.07865083000024242,0.07259457551471873,0.0782124837403444,0.0625010667405117,-113.22595454545453,10.76808333333338,10.595545454545459,10.595000000000027,10.425749999999994,10.377363636363668,10.298416666666697,10.392545454545484,9.04381818181818e-06,2018-01-02
58121.675833333335,0.21844211000006908,0.07006065958088986,0.2171439900000678,0.07320682583070377,0.2181397480673013,0.06318822263863273,0.21741375213935044,0.06381364774164541,0.07762385999990329,0.07033326115624866,0.07695570708173705,0.06058376835468067,-113.22568749999999,10.76872727272729,10.596249999999998,10.5952727272728,10.426636363636362,10.378500000000031,10.29945454545458,10.3928181818182,8.285090909090908e-06,2018-01-03
58122.61430555556,0.21624593000012737,0.0694539569188197,0.21520897999994304,0.07267460355582621,0.215811645700569,0.06167292902836603,0.2147040805659799,0.06413741955773723,0.07752214999993612,0.07242286666836803,0.07735650852760045,0.0603716042371666,-113.2246369047619,10.770833333333314,10.598166666666714,10.597545454545411,10.428333333333342,10.380545454545427,10.301818181818248,10.395727272727243,7.3555e-06,2018-01-04
58123.65440972222,0.21029950000001918,0.06644285005299333,0.21027666499981024,0.07000676534986913,0.21037572507998448,0.06238955239219171,0.20964270253489303,0.06316132110727345,0.0777113850000255,0.06740805763513716,0.07742527688424161,0.06014095622425251,-113.2251845238095,10.774454545454546,10.601500000000044,10.600500000000068,10.432181818181789,10.383166666666739,10.30408333333338,10.397999999999968,9.361181818181817e-06,2018-01-05
