wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.01251100,5176.82331039,0.00000000,1591.00000000,nan,7.47330459,0.01998482,0.01998409,38603,118,1
5177.10551935,5177.09159359,0.00000000,1595.00000000,nan,7.53711085,0.01998415,0.01998409,38601,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.63272395,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.69639818,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.72821402,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.80768904,nan,0.00000000,-2147483648,118,1
5177.63542807,5177.62824341,0.00000000,1617.82661216,0.23480685,7.90018153,0.01998412,0.01998409,38597,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.98218918,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.07715689,nan,0.00000000,-2147483648,118,1
5178.02385772,5178.03080378,0.00000000,1634.59888565,0.02722002,8.16563013,0.01998407,0.01998409,38594,118,1
5178.17002543,5178.16500448,0.00000000,1640.91919502,0.21581124,8.26532585,0.01998411,0.01998409,38593,118,1
5178.32052637,5178.16500448,0.00000000,1647.43194031,0.03751449,8.36785059,0.01998469,0.01998409,38593,118,1
5178.32052637,nan,0.00000000,1647.43194031,0.03751449,8.36785059,0.01998469,0.01998409,38593,118,1
5178.43604902,5178.43342674,0.00000000,1652.43453718,0.13154983,8.44645366,0.01998410,0.01998409,38591,118,1
5178.57950834,5178.56764830,0.00000000,1658.65113967,0.11988907,8.54394415,0.01998414,0.01998409,38590,118,1
5178.70047005,5178.70187682,1663.92541807,1663.86439507,0.16639639,8.62553361,0.01998408,0.01998409,38589,118,0
5178.83293057,5178.83611230,0.00000000,1669.64432278,0.11439838,8.71580779,0.01998408,0.01998409,38588,118,1
5178.97940211,5178.97035473,0.00000000,1676.00481593,0.11539288,8.81491794,0.01998413,0.01998409,38587,118,1
5179.11558391,5179.10460413,0.00000000,1681.92290634,0.22136678,8.90690866,0.01998414,0.01998409,38586,118,1
5179.11558391,5179.10460413,0.00000000,1681.92290634,0.22136678,8.90690866,0.01998414,0.01998409,38586,118,1
5179.24733162,5179.23886048,0.00000000,1687.65237193,0.20955204,8.99575282,0.01998413,0.01998409,38585,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.07847959,nan,0.00000000,-2147483648,118,1
5179.50033747,5179.50739406,0.00000000,1698.66638440,0.17857792,9.16592435,0.01998407,0.01998409,38583,118,1
5179.64246112,5179.64167130,1704.79075419,1704.82518352,0.07610753,9.26071216,0.01998409,0.01998409,38582,118,0
5179.78871026,5179.77595549,0.00000000,1711.23812973,0.21841580,9.35911952,0.01998414,0.01998409,38581,118,1
5179.92039232,5179.91024665,0.00000000,1716.98531333,0.43880488,9.44705025,0.01998413,0.01998409,38580,118,1
5180.04423392,5180.04454476,1722.37206757,1722.35848682,0.22210747,9.52903003,0.01998409,0.01998409,38579,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,9.59966464,nan,0.00000000,-2147483648,118,1
5180.30913800,5180.31316189,0.00000000,1733.97555646,0.33093812,9.70549355,0.01998408,0.01998409,38577,118,1
5180.30913800,5180.31316189,0.00000000,1733.97555646,0.33093812,9.70549355,0.01998408,0.01998409,38577,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.78147377,nan,0.00000000,-2147483648,118,1
5180.43494613,5180.44748089,0.00000000,1739.48164028,0.01498074,9.78874612,0.01998405,0.01998409,38576,118,1
5180.59901135,5180.58180687,0.00000000,1746.66768011,0.41552980,9.89701503,0.01998416,0.01998409,38575,118,1
5180.72279801,5180.71613980,0.00000000,1752.09373438,0.09023895,9.97847144,0.01998412,0.01998409,38574,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.05190091,nan,0.00000000,-2147483648,118,1
5180.99347474,5180.98482657,0.00000000,1763.97121396,0.12993040,10.15586195,0.01998413,0.01998409,38572,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.23057807,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.34894875,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.42261808,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.46670232,nan,0.00000000,-2147483648,118,1
5181.52650385,5181.52228372,0.00000000,1787.41195269,0.23950470,10.50208080,0.01998411,0.01998410,38568,118,1
5181.65256792,5181.65666543,0.00000000,1792.96576162,0.03064642,10.58332267,0.01998408,0.01998410,38567,118,1
5181.79281939,5181.79105411,0.00000000,1799.14909829,0.20895242,10.67340496,0.01998410,0.01998410,38566,118,1
5181.92581814,5181.92544975,1804.96679865,1804.98305946,0.11193444,10.75803507,0.01998409,0.01998410,38565,118,0
5182.06955166,5182.05985237,0.00000000,1811.36346601,0.09956370,10.85018209,0.01998413,0.01998410,38564,118,1
5182.18778587,5182.19426196,0.00000000,1816.58772638,0.20381005,10.92530742,0.01998407,0.01998410,38563,118,1
5182.34023040,5182.32867852,0.00000000,1823.32860685,0.13975023,11.02180281,0.01998414,0.01998410,38562,118,1
5182.46614505,5182.46310205,0.00000000,1828.90064277,0.22698448,11.10118670,0.01998411,0.01998410,38561,118,1
