A,e_A
2227.410452489028557,0.016905790691201
30714.531208226431772,0.638875879435267
346.234008879255271,21.259559189893800
8038.070402418263257,244.489095728224413
2423.237412605434656,5586.996616525743775
-461.423581878218101,2.457899667295159
1991.080348122864962,223.313602938089588
-59254.889144420623779,17305.703407403540041
-33535.494123458862305,611553.971507582580671
-13296906.273925781250000,32561238.761772483587265
-8642.542278026230633,85.069754571369245
119.646000802516937,1933.252671599581845
-15139.019340097904205,28443.091945334130287
79279.028221130371094,418345.971280212397687
-41824.071112990379333,6990.548789791198942
86593.055159568786621,170466.168775109079434
-648621.183914184570312,1644578.078218236565590
5303652.475341796875000,34116895.707630418241024
-3633359.241874694824219,513387.416722330497578
-1903294.642715454101562,5492833.375335467979312
-45607792.662597656250000,108209658.301837041974068
-4236274.790039062500000,17842988.265532001852989
-15996835.025390625000000,327920897.303361594676971
-591452684.781250000000000,951829178.790498018264771
