A,e_A
2323.771064353182737,0.016792546083699
30342.096782229713426,0.682075669035086
479.385654373530997,19.714260416555931
7944.556830706074834,283.257597493468268
2887.237179205752909,5340.509552096465995
-488.759882185266179,2.514620090520580
1913.459910368546844,224.913598184495413
-74540.220914483070374,17964.556837632106181
34111.305856704711914,615877.983918459038250
-4729990.584228515625000,34029788.145463556051254
-8522.797076449729502,86.164473922848686
-116.488933417946100,1898.692650375636958
-13864.815496027469635,30015.616774022826576
74477.527323842048645,406807.803954909264576
-38515.590266466140747,7218.036461471527218
66729.666281700134277,166261.904767110041576
-615077.281978607177734,1800655.175236640498042
5201573.471160888671875,33153526.789787959307432
-3619723.259552001953125,517024.459754257171880
-1977196.291168212890625,5713786.015158666297793
-43584028.378417968750000,106004927.372004672884941
-5672472.690917968750000,18471601.065212223678827
2930943.194335937500000,326188544.912127494812012
-574759922.000000000000000,973932191.375990152359009
