drv,samp
-35.08146467248116,2.916871719160105
-34.840692834672154,2.916871719160105
-33.789911622667205,2.916871719160105
-35.98399709934165,2.916871719160105
-35.04491037238404,2.916871719160105
-35.92483228472702,2.916871719160105
-33.47338648931145,2.916871719160105
-36.91384854223725,2.916871719160105
-34.380974711311865,2.916871719160105
-35.17436289330544,2.916871719160105
-35.66675685926384,2.916871719160105
-33.12485137038129,2.916871719160105
-32.471258907164156,2.916871719160105
-32.54275887233416,2.916871719160105
-32.844856985946535,2.916871719160105
-33.591999964701245,2.916871719160105
-34.50570307464841,2.916871719160105
-33.4951021157176,2.916871719160105
-32.25466359030543,2.916871719160105
-32.00250444847097,2.916871719160105
-31.78982870625532,2.916871719160105
-31.08200849826153,2.916871719160105
-33.85338111265901,2.916871719160105
-32.213556279763,2.916871719160105
-31.529424624360217,2.916871719160105
-31.84063099640116,2.916871719160105
-31.232217681083057,2.916871719160105
-32.96303246625848,2.916871719160105
-31.603813081773296,2.916871719160105
-31.335783961917514,2.916871719160105
-32.24245746541419,2.916871719160105
-30.70575987850134,2.916871719160105
-30.902690733206327,2.916871719160105
-32.802835899688944,2.916871719160105
-32.548296607800694,2.916871719160105
-31.477979500179572,2.916871719160105
-33.04949445556667,2.916871719160105
-33.76575976417189,2.916871719160105
-30.415397398037385,2.916871719160105
-32.377143008262465,2.916871719160105
-33.151513819827414,2.916871719160105
-32.23591994881372,2.916871719160105
-33.30985547263481,2.916871719160105
-34.16310312515634,2.916871719160105
-31.382179819359408,2.916871719160105
-34.066798750383896,2.916871719160105
-33.70000554987928,2.916871719160105
-34.46806404841391,2.916871719160105
-32.80389679862128,2.916871719160105
-33.802754386269044,2.916871719160105
-33.401721724473646,2.916871719160105
-32.761377336883015,2.916871719160105
-33.650561157663105,2.916871719160105
-34.282624420555294,2.916871719160105
-35.68550603712265,2.916871719160105
-33.59278339512639,2.916871719160105
-34.045902144006504,2.916871719160105
-33.81100246295773,2.916871719160105
-34.38744436658271,2.916871719160105
-33.94628876467232,2.916871719160105
-34.219130043155474,2.916871719160105
-34.39590953614015,2.916871719160105
-35.03011708557733,2.916871719160105
-33.96566535638385,2.916871719160105
-33.5272546043102,2.916871719160105
-36.58075968237972,2.916871719160105
-34.94189865737462,2.916871719160105
-35.243651151212816,2.916871719160105
-37.9978589840448,2.916871719160105
-35.395872665963,2.916871719160105
-37.08805486796791,2.916871719160105
-39.22962982672152,2.916871719160105
-37.476789633339195,2.916871719160105
-36.91849137501595,2.916871719160105
-37.335133457344,2.916871719160105
-36.72073043364662,2.916871719160105
-37.60724498934769,2.916871719160105
-39.21344854574545,2.916871719160105
-36.56404776330464,2.916871719160105
-35.267645094921136,2.916871719160105
-39.50968393808944,2.916871719160105
-36.512441011532246,2.916871719160105
-38.633328786358106,2.916871719160105
-38.354618906739006,2.916871719160105
-39.456388209071974,2.916871719160105
-36.95061334696857,2.916871719160105
-35.793637501507874,2.916871719160105
-40.60175843925913,2.916871719160105
-40.015778677841126,2.916871719160105
