A,e_A
2277.403253282293008,0.016863956196642
30490.793048217303294,0.661512101007891
353.169586247357074,20.479941839070982
7678.865450837183744,263.628124275542746
1735.555338457226753,5443.236126363559379
-475.454726100535481,2.495613340804293
1916.591815360821784,225.044552122428030
-68889.109804928302765,17702.305376530497597
170974.391204833984375,619905.592763093765825
-1381637.559082031250000,33511717.352139949798584
-8569.815100194886327,85.857935399438887
-79.042476080358028,1938.491271055006337
-14762.109726786613464,29217.044250640366954
94778.588879585266113,415676.730498953198548
-41556.986742675304413,7197.325323772039155
78799.215293407440186,170002.744456890068250
-273371.844474792480469,1725303.582907341420650
5642295.831695556640625,33696618.809997007250786
-3662865.445205688476562,521612.078977305558510
-1928218.246398925781250,5693974.324680070392787
-27294993.468261718750000,108512356.361641004681587
-2708145.961181640625000,18489235.156157802790403
-17929914.011718750000000,334771258.120380699634552
-527470946.484375000000000,978205437.309119224548340
