gj458A;HD 238090;12 12 20.8596414506 +54 29 08.723596687;232.380  92.085  [0.039 0.036 90];65.6078 [0.0269] A 2018yCat.1345....0G;v:spectroscopic -17.08 (Opt) A [0.32] 2018yCat.1345....0G


