wlc,wll,posc,posm,posme,posmy,order,flag
5175.75267813,5175.76055339,0.00000000,1537.00000000,0.00000000,6.64157202,118,4
5182.10997510,5182.10933371,1813.12507171,1813.15341062,0.02465732,10.92797130,118,0
5182.32091999,5182.32049588,1822.46024217,1822.47900161,0.01286679,11.06164291,118,0
5186.01498420,5186.01505343,1987.58262093,1987.57949361,0.03580820,13.24388364,118,0
5186.15742209,5186.15775082,0.00000000,1994.00000000,0.00000000,13.32085421,118,4
5190.64675929,5190.64778331,2199.66516168,2199.61761523,0.02646438,15.41345643,118,0
5192.95902033,5192.95913527,2307.73270564,2307.72729301,0.03546136,16.19273655,118,0
5193.44808196,5193.44805687,2330.79068717,2330.79187224,0.04038272,16.32797482,118,0
5195.34650356,5195.34150094,0.00000000,2421.00000000,0.00000000,16.74837373,118,4
5199.44186637,5199.44224981,2619.51710338,2619.49826241,0.03808817,17.04667558,118,0
5202.91121319,5202.90437392,0.00000000,2792.08475370,0.07000662,16.59820396,118,0
5204.64575428,5204.63842920,0.00000000,2880.00000000,0.00000000,16.12307009,118,4
5206.60910007,5206.61196877,0.00000000,2980.89527033,0.07088915,15.38286306,118,0
5207.45817487,5207.44655664,0.00000000,3025.00000000,0.00000000,14.99702761,118,4
5209.23611005,5209.23637960,3118.33061309,3118.31637018,0.04134737,14.06389550,118,0
5214.16975740,5214.18357616,0.00000000,1294.00000000,0.00000000,35.67964755,117,4
5216.63142192,5216.63177488,1395.99688817,1395.98217917,0.02837250,38.15536371,117,0
5218.38655740,5218.38634606,1469.41050477,1469.41938734,0.01455771,39.81583726,117,0
5220.00126059,5220.00089976,1537.54429746,1537.55958404,0.01512511,41.26447375,117,0
5227.94291728,5227.94224367,1881.08672542,1881.11649468,0.05200327,47.20643859,117,0
5231.74861100,5231.75142885,0.00000000,2051.10498047,0.00000000,49.29882431,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-12.09423339,117,4
5233.62674732,5233.62651274,2136.36853534,2136.37924500,0.02111561,50.13578581,117,0
5234.25961217,5234.25993874,2165.34198649,2165.32701961,0.01835775,50.38753860,117,0
5235.61625116,5235.61642150,2227.77699257,2227.76911995,0.08920618,50.87467514,117,0
5240.81728858,5240.81717539,2472.03040648,2472.03581266,0.04978039,52.04573069,117,0
5241.46890330,5241.46900990,2503.22785476,2503.22274225,0.04267528,52.11101202,117,0
5243.24408553,5243.24415191,2588.85330422,2588.85008315,0.05033754,52.19225144,117,0
5243.78195486,5243.77132820,0.00000000,2615.00000000,0.00000000,52.18844247,117,4
5246.14420784,5246.14447602,0.00000000,2731.00000000,0.00000000,52.01031908,117,5
5249.10305655,5249.10399466,0.00000000,2879.06274414,0.00000000,51.40158774,117,2
5249.48841819,5249.48780406,2898.56515429,2898.59629977,0.03168133,51.28943669,117,0
5252.20513924,5252.20350117,3037.73143520,3037.81625954,0.05448933,50.27596116,117,0
5252.67687000,5252.67669865,3062.27750085,3062.28640947,0.03685110,50.05911871,117,0
5255.33214862,5255.33154202,3201.72317080,3201.75537573,0.05830779,48.60335981,117,0
5256.73415642,5256.73420351,3276.61605442,3276.61352528,0.05764171,47.66841708,117,0
5257.15329694,5257.15363591,3299.18367029,3299.16539952,0.05452706,47.36582750,117,0
5258.50689546,5258.50801425,0.00000000,3372.54296875,0.00000000,46.31448285,117,2
5260.17214115,5260.18264452,0.00000000,3464.00000000,0.00000000,44.86167324,117,4
5261.35876309,5261.36791758,0.00000000,3530.00000000,0.00000000,43.71565140,117,4
5249.48228227,5249.48780406,0.00000000,909.00000000,0.00000000,60.32528145,116,4
5252.20245567,5252.20350117,0.00000000,1016.00000000,0.00000000,63.69687170,116,4
5252.67595827,5252.67669865,1034.81710014,1034.78774317,0.03089286,64.26641093,116,0
5255.33150499,5255.33154202,1140.69619572,1140.69470992,0.05345975,67.35120756,116,0
5256.73363656,5256.73420351,1197.15554996,1197.13265726,0.08726510,68.90779349,116,0
5257.15263014,5257.15363591,1214.10928895,1214.06859244,0.03272180,69.36304248,116,0
5258.50666906,5258.50801425,1269.08236444,1269.02758818,0.05424034,70.80266418,116,0
5260.18103567,5260.18264452,1337.53452769,1337.46849832,0.04899945,72.51477358,116,0
5261.36872823,5261.36791758,1386.32763250,1386.36109762,0.02630776,73.68302718,116,0
5265.33025019,5265.33100601,1551.49275467,1551.46094254,0.01821916,77.28980854,116,0
5266.21847344,5266.21892710,1588.95120861,1588.93202898,0.04529466,78.03567203,116,0
5266.71135787,5266.71303273,0.00000000,1609.78991699,0.00000000,78.43918082,116,2
5266.84312955,5266.84038732,1615.26438729,1615.38069479,0.18458812,78.54591936,116,0
5268.87476536,5268.87801204,0.00000000,1702.00000000,0.00000000,80.12299036,116,4
5269.60867840,5269.60471623,0.00000000,1733.51818731,0.04011199,80.66108771,116,0
5270.01791016,5270.01799965,1751.15324733,1751.14938820,0.03761116,80.95377356,116,0
5272.09581426,5272.09532822,1841.23020815,1841.25140052,0.03185197,82.35621378,116,0
5273.47266450,5273.47272601,1901.52073435,1901.51803115,0.02200994,83.20712114,116,0
5274.70967865,5274.70935759,1956.04174571,1956.05594874,0.03935592,83.91689742,116,0
5276.14931261,5276.14631750,0.00000000,2020.00000000,0.00000000,84.67615067,116,4
5276.66113443,5276.66080874,2042.84381803,2042.85838112,0.03938343,84.92845524,116,0
5277.39482538,5277.39483989,2075.74174314,2075.74109120,0.03571784,85.27374757,116,0
5281.84966113,5281.84889931,2278.49959664,2278.53474184,0.01076278,86.94251670,116,0
5282.00904136,5282.00779310,2285.83363299,2285.89127819,0.16708381,86.98814274,116,0
5284.84484244,5284.84255909,0.00000000,2418.00000000,0.00000000,87.62968995,116,4
5285.04926529,5285.04919660,2427.61040060,2427.61363364,0.02627080,87.66322435,116,0
5288.40129904,5288.40146979,2587.12372647,2587.11551234,0.05768548,87.95912798,116,0
5295.50403421,5295.50464489,2937.45143005,2937.42053960,0.03168007,86.88381070,116,0
5298.91993504,5298.92023834,3112.51196589,3112.49621901,0.02786230,85.45769644,116,0
5300.91535873,5300.91520383,3216.93755814,3216.94573373,0.07249356,84.32486912,116,0
5302.04465337,5302.04448804,3276.79752631,3276.80633168,0.04527811,83.58066487,116,0
5304.56970503,5304.56851400,3412.66818121,3412.73299737,0.07421271,81.63391168,116,0
5306.05358378,5306.04644960,0.00000000,3494.00000000,0.00000000,80.29970573,116,5
5308.06483551,5308.06476298,3605.87391333,3605.87798541,0.05433508,78.25459457,116,0
5310.02586582,5310.01852329,0.00000000,3717.00000000,0.00000000,75.98454069,116,4
5311.50154196,5311.51803819,0.00000000,3802.00000000,0.00000000,74.08762558,116,4
5295.50238949,5295.50464489,923.45598906,923.36838924,0.02613005,96.93777013,115,0
5298.91936770,5298.92023834,1057.12188089,1057.08756233,0.01838209,101.10685203,115,0
5300.91358096,5300.91520383,1136.09378106,1136.02924205,0.07104596,103.40440110,115,0
5302.04455750,5302.04448804,1181.11852067,1181.12129714,0.02112182,104.66238805,115,0
5304.57112924,5304.56851400,1282.59316790,1282.69892970,0.04221684,107.35164821,115,0
5306.05716767,5306.04644960,0.00000000,1343.00000000,0.00000000,108.85356461,115,4
5308.06345701,5308.06476298,1425.15920277,1425.10552167,0.03576795,110.78554070,115,0
5310.01864311,5310.01852329,1505.86989678,1505.87487086,0.03042876,112.55912933,115,0
5311.51821756,5311.51803819,1568.34501063,1568.35251275,0.03149459,113.84483022,115,0
5316.75706612,5316.75723042,1790.41251104,1790.40545134,0.01235005,117.80701880,115,0
5320.87284573,5320.87484411,1969.32508570,1969.23727217,0.02496718,120.31045123,115,0
5321.93392286,5321.92339252,0.00000000,2016.00000000,0.00000000,120.86408111,115,4
5325.50878986,5325.51151738,0.00000000,2175.65844727,0.00000000,122.43912173,115,2
5325.61007189,5325.60744890,2180.11372289,2180.23216244,0.29115255,122.47706112,115,0
5326.98517938,5326.98526162,2242.58705089,2242.58330694,0.02788381,122.95439150,115,0
5328.79852326,5328.79833251,2325.58536155,2325.59414161,0.03681038,123.47457845,115,0
5333.06118108,5333.06166288,2524.49151938,2524.46873404,0.01755872,124.18512716,115,0
5334.57845892,5334.57926837,2596.61642454,2596.57775892,0.04600434,124.25597580,115,0
5338.02533929,5338.02595217,2763.20986865,2763.17989364,0.05425707,124.03917006,115,0
5339.74035251,5339.74118923,2847.61831760,2847.57688473,0.04286762,123.72646370,115,0
5342.99251351,5342.99259087,3010.50958824,3010.50566512,0.03607573,122.73619807,115,0
5348.12992540,5348.12865133,3276.23003982,3276.29731626,0.06641215,120.02444452,115,0
5350.47461201,5350.46609996,0.00000000,3401.32946955,0.08064042,118.27688202,115,0
5351.50360457,5351.49903703,0.00000000,3456.99194336,0.00000000,117.40140775,115,2
