gj4352;BD-17  6785;23 38 08.1567743770 -16 14 10.202600605;-280.690  -77.894  [0.101 0.085 90];76.0557 [0.0679] A 2018yCat.1345....0G;v:spectroscopic 20.16 (Opt) A [0.18] 2018yCat.1345....0G


