2457489.70181 10336.0 62.1405 nan nan nan car-20160411T04h40m43s-sci-gtoc-vis.fits
2457495.68538 10366.5 47.215 nan nan nan car-20160417T04h19m22s-sci-gtoc-vis.fits
2457499.67776 10388.9 42.8889 nan nan nan car-20160421T04h05m51s-sci-gtoc-vis.fits
2457511.6923 10379.4 46.8538 nan nan nan car-20160503T04h28m23s-sci-gtoc-vis.fits
2457535.61821 10392.2 44.9546 nan nan nan car-20160527T02h35m21s-sci-gtoc-vis.fits
2457537.64193 10363.3 45.2928 nan nan nan car-20160529T03h09m57s-sci-gtoc-vis.fits
2457540.66595 10349.3 46.1463 nan nan nan car-20160601T03h46m49s-sci-gtoc-vis.fits
2457542.65607 24292.3 42.9507 nan nan nan car-20160603T03h31m37s-sci-gtoc-vis.fits
2457553.62518 10323.5 46.44 nan nan nan car-20160614T02h46m29s-sci-gtoc-vis.fits
2457555.58405 12661.1 46.9102 nan nan nan car-20160616T01h43m05s-sci-gtoc-vis.fits
2457588.48913 10365.1 52.8845 nan nan nan car-20160718T23h30m53s-sci-gtoc-vis.fits
2457625.4536 10382.4 50.4926 nan nan nan car-20160824T22h46m22s-sci-gtoc-vis.fits
2457626.42355 10380.0 44.7017 nan nan nan car-20160825T22h01m41s-sci-gtoc-vis.fits
2457644.39861 39370.1 43.4404 nan nan nan car-20160912T21h25m24s-sci-gtoc-vis.fits
2457646.37271 10408.9 59.6872 nan nan nan car-20160914T20h51m00s-sci-gtoc-vis.fits
2457646.38207 10380.7 47.0174 nan nan nan car-20160914T20h57m36s-sci-gtoc-vis.fits
2457647.32986 10397.0 49.5816 nan nan nan car-20160915T19h49m00s-sci-gtoc-vis.fits
2457858.68559 10346.5 45.8652 nan nan nan car-20170415T04h20m25s-sci-gtoc-vis.fits
2457877.66029 10361.6 47.5483 nan nan nan car-20170504T03h42m21s-sci-gtoc-vis.fits
2457887.60945 10328.0 43.9894 nan nan nan car-20170514T02h27m15s-sci-gtoc-vis.fits
2457892.67174 10386.9 43.988 nan nan nan car-20170519T03h55m36s-sci-gtoc-vis.fits
2457901.61806 10374.6 45.5331 nan nan nan car-20170528T02h38m39s-sci-gtoc-vis.fits
2457905.62621 10372.8 46.7055 nan nan nan car-20170601T02h49m28s-sci-gtoc-vis.fits
2457907.58285 10388.6 45.3524 nan nan nan car-20170603T01h47m30s-sci-gtoc-vis.fits
2457914.56052 10401.6 43.8243 nan nan nan car-20170610T01h15m45s-sci-gtoc-vis.fits
2457915.59826 10392.6 46.4493 nan nan nan car-20170611T02h10m11s-sci-gtoc-vis.fits
2457922.55107 10357.9 44.0011 nan nan nan car-20170618T01h02m28s-sci-gtoc-vis.fits
2457934.48025 10374.6 54.7966 nan nan nan car-20170629T23h17m43s-sci-gtoc-vis.fits
2457935.49273 10383.1 44.5499 nan nan nan car-20170630T23h35m52s-sci-gtoc-vis.fits
2457942.51137 10365.9 49.9857 nan nan nan car-20170708T00h02m31s-sci-gtoc-vis.fits
2457947.51328 10420.9 67.4848 nan nan nan car-20170713T00h09m15s-sci-gtoc-vis.fits
2457948.52277 10390.2 44.9696 nan nan nan car-20170714T00h19m28s-sci-gtoc-vis.fits
2457962.45879 10359.9 40.0586 nan nan nan car-20170727T22h49m39s-sci-gtoc-vis.fits
2458006.36411 10340.6 87.1832 nan nan nan car-20170909T20h37m33s-sci-gtoc-vis.fits
