gj1097;G 112-21;07 28 45.4390299123 -03 17 53.305913300;439.654  -788.976  [0.193 0.155 90];85.3378 [0.0694] A 2018yCat.1345....0G;v:~ 1.54 (~) A [0.28] 2011AAS...21743412C


