A,e_A
2265.758043241095947,0.016895940493553
30547.967698575452232,0.659034613395536
362.962140149204060,20.659227564695755
7809.726909660734236,260.112231867032108
1980.691482393071055,5476.263384988263169
-472.692345135590585,2.499905704137668
1943.470554420724511,224.114808180696144
-62320.735449969768524,17575.300934039889398
44044.225065231323242,612654.357138415100053
-13576403.694702148437500,32994414.517249062657356
-8587.993284186348319,85.685392938896371
389.088573619723320,1988.560647897705394
-17044.870952963829041,29080.421421609447862
-1696.040814876556396,425072.055808289034758
-40696.689321517944336,7260.408487966756184
99783.873250484466553,171110.763270831695991
-452786.995437622070312,1751511.713077322347090
1285742.917358398437500,34147957.617577888071537
-3638528.584770202636719,517560.767813860788010
-2827488.277206420898438,5772374.514346966519952
-30518896.525878906250000,109898103.697093605995178
-7366867.697021484375000,18458371.976714096963406
-65664848.378906250000000,333910258.084213972091675
-676233735.562500000000000,964522853.255688071250916
