gj549B;* tet Boo B;14 25 11.5804360389 +51 49 53.105128595;-239.560  -404.170  [0.072 0.058 90];68.7887 [0.0362] A 2018yCat.1345....0G;v:spectroscopic -12.73 (NIR) D [9.441] 2015ApJS..220...16T


