wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5164.42165250,5164.25006280,0.00000000,1066.00000000,nan,12.37369088,0.01998528,0.01998461,38698,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.61804038,nan,0.00000000,-2147483648,118,1
5164.76024937,5164.51704059,0.00000000,1079.70821640,0.33312129,12.85065669,0.01998556,0.01998462,38696,118,1
5165.05841150,5165.05107899,0.00000000,1091.79689901,0.00704959,13.26604275,0.01998464,0.01998462,38692,118,1
5165.05841150,nan,0.00000000,1091.79689901,0.00704959,13.26604275,0.01998464,0.01998462,38692,118,1
5165.21547449,nan,0.00000000,1098.17146802,0.08067656,13.48312200,0.01998525,0.01998462,38692,118,1
5165.21547449,nan,0.00000000,1098.17146802,0.08067656,13.48312200,0.01998525,0.01998462,38692,118,1
5165.44016736,5165.45168025,0.00000000,1107.29882242,0.26991899,13.79160012,0.01998457,0.01998462,38689,118,1
5165.44016736,5165.45168025,0.00000000,1107.29882242,0.26991899,13.79160012,0.01998457,0.01998462,38689,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.98288862,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.04974027,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.21629536,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.28268820,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.38203238,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.51403464,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.57984041,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.71106203,nan,0.00000000,-2147483648,118,1
5166.25726090,5166.25306920,0.00000000,1140.56976734,0.04616203,14.89291653,0.01998463,0.01998462,38683,118,1
5166.25726090,5166.25306920,0.00000000,1140.56976734,0.04616203,14.89291653,0.01998463,0.01998462,38683,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.06924987,nan,0.00000000,-2147483648,118,1
5166.52927295,5166.52025409,0.00000000,1151.67354360,0.28049003,15.25246944,0.01998465,0.01998462,38681,118,1
5166.64294608,5166.65385690,0.00000000,1156.31792298,0.57973648,15.40168411,0.01998458,0.01998462,38680,118,1
5166.78419403,5166.78746662,0.00000000,1162.09234529,0.05980108,15.58624196,0.01998460,0.01998462,38679,118,1
5166.78419403,5166.78746662,0.00000000,1162.09234529,0.05980108,15.58624196,0.01998460,0.01998462,38679,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.80562219,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.90042664,nan,0.00000000,-2147483648,118,1
5167.29479455,5167.05470678,0.00000000,1182.99807331,0.11857977,16.24554464,0.01998555,0.01998462,38677,118,1
5167.29479455,5167.05470678,0.00000000,1182.99807331,0.11857977,16.24554464,0.01998555,0.01998462,38677,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.52518648,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.58697055,nan,0.00000000,-2147483648,118,1
5167.83034363,5167.58927004,0.00000000,1204.97884424,0.34550037,16.92390345,0.01998555,0.01998462,38673,118,1
5167.83034363,nan,0.00000000,1204.97884424,0.34550037,16.92390345,0.01998555,0.01998462,38673,118,1
5168.02820394,nan,0.00000000,1213.11366950,0.57176030,17.17113667,0.01998528,0.01998462,38671,118,1
5168.24051594,5168.25762964,0.00000000,1221.85107858,0.04791724,17.43440304,0.01998455,0.01998462,38668,118,1
5168.24051594,5168.25762964,0.00000000,1221.85107858,0.04791724,17.43440304,0.01998455,0.01998462,38668,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.58844365,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.64805826,nan,0.00000000,-2147483648,118,1
5168.48528540,nan,0.00000000,1231.93507866,0.09884965,17.73532310,0.01998550,0.01998462,38668,118,1
5168.75911655,nan,0.00000000,1243.23018175,0.00707327,18.06869071,0.01998552,0.01998462,38666,118,1
5168.75911655,nan,0.00000000,1243.23018175,0.00707327,18.06869071,0.01998552,0.01998462,38666,118,1
5168.89289363,5168.65872837,0.00000000,1248.75360004,0.10752354,18.23029757,0.01998552,0.01998462,38665,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.41194444,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.61410724,nan,0.00000000,-2147483648,118,1
5169.32661992,5169.32736461,1266.70137962,1266.67055928,0.07069135,18.74817541,0.01998462,0.01998462,38660,118,0
5169.32661992,5169.32736461,1266.70137962,1266.67055928,0.07069135,18.74817541,0.01998462,0.01998462,38660,118,0
5169.48828461,nan,0.00000000,1273.37884378,0.14522128,18.93959302,0.01998524,0.01998462,38660,118,1
5169.61360038,5169.59486754,0.00000000,1278.57077956,0.13159885,19.08681993,0.01998469,0.01998462,38658,118,1
5169.61360038,5169.59486754,0.00000000,1278.57077956,0.13159885,19.08681993,0.01998469,0.01998462,38658,118,1
5169.86441037,nan,0.00000000,1288.97138820,0.28265668,19.37933787,0.01998463,0.01998462,38656,118,1
5169.86441037,nan,0.00000000,1288.97138820,0.28265668,19.37933787,0.01998463,0.01998462,38656,118,1
5169.98772313,5169.99617383,0.00000000,1294.08951282,0.04884337,19.52210977,0.01998459,0.01998462,38655,118,1
5170.09892629,nan,0.00000000,1298.70762233,0.02087107,19.65027064,0.01998553,0.01998462,38656,118,1
5170.09892629,nan,0.00000000,1298.70762233,0.02087107,19.65027064,0.01998553,0.01998462,38656,118,1
5170.25747718,5170.26374597,0.00000000,1305.29628170,0.17379537,19.83203266,0.01998460,0.01998462,38653,118,1
5170.25747718,5170.26374597,0.00000000,1305.29628170,0.17379537,19.83203266,0.01998460,0.01998462,38653,118,1
5170.40355700,nan,0.00000000,1311.37114782,0.21774441,19.99849387,0.01998464,0.01998462,38652,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,20.09741622,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,20.15177215,nan,0.00000000,-2147483648,118,1
5170.67064468,5170.66515611,0.00000000,1322.48930261,0.06452692,20.30036274,0.01998464,0.01998462,38650,118,1
5170.93693824,5170.93279749,0.00000000,1333.58869014,0.17698705,20.59814710,0.01998464,0.01998462,38648,118,1
5171.07770105,5171.06662857,0.00000000,1339.46161233,0.08266907,20.75427410,0.01998466,0.01998462,38647,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,20.82144850,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,20.87424523,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,21.00573635,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,21.08428836,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,21.18862555,nan,0.00000000,-2147483648,118,1
