A,e_A
2241.579893933093899,0.016870900925294
30707.666380980805116,0.647755289767625
460.021712316956837,21.074106994021324
8426.570571942254901,252.000862329616922
3958.063456963747740,5578.250935029934226
-466.234199333790457,2.488639878001409
2079.952558835037053,222.081356645670127
-59205.992135465145111,17480.610725709437247
-189889.296714782714844,606030.173522908822633
-18270124.283203125000000,32695292.254558455199003
-8664.386047145351768,85.469455994311858
-114.079631421715021,2005.704572087864335
-18816.575936317443848,28878.399772709599347
78489.202871799468994,434065.053212550817989
-41793.232666611671448,7132.153787187133275
69011.692402362823486,172698.489132408605656
-55392.002853393554688,1721802.512214059010148
6398317.380218505859375,34922783.436523921787739
-3711249.103370666503906,519137.198233925504610
-779469.150665283203125,5696187.563806449063122
-12084063.636718750000000,110883904.905271470546722
2379769.654541015625000,17980903.361039359122515
46005918.306640625000000,334624603.130097746849060
-376648546.593750000000000,963205052.233859539031982
