2457735.67964 -12.0970749514 1.03057851447 15.6735424257 11.7045608389 -1.55316398008 1.27626661863
2458166.49852 -7.4862462443 0.777406600741 4.52955123881 8.16838126454 1.27528212441 0.665631875044
2458171.4897 -7.1639732395 1.94260084032 -0.111821027658 22.4185356001 -12.2524127441 2.41904438299
2458175.48536 -5.37104658983 0.757933771739 -7.0764168192 8.36798893763 2.27809201469 0.888175962071
2458182.46305 3.90006816063 4.20979627509 12.7711086928 49.6223177911 -5.58376054903 6.26861214633
2458529.51918 -1.221418271 0.633603604836 6.80269014667 7.2398355395 2.79086521522 0.77559566641
2458532.53229 0.923619846624 0.911341837961 -4.71454732742 10.6250794231 3.95437739289 1.41020506646
2458537.52073 -3.06095263758 0.869232144835 -8.6955531536 9.66259539784 -2.18167920666 0.743249507019
2458541.47579 -2.85137701221 0.734544814845 -0.981873662011 7.91687102971 -1.71089066106 1.10710779257
2458559.42631 -2.79561960224 0.727701136463 -3.81606017708 7.58955108915 -1.52262064096 1.00079299573
