A,e_A
2310.213784662410490,0.016781242095078
30430.271930887320195,0.676613744803308
532.584224723163061,19.874324775082560
8253.238014059141278,278.076530499548994
4225.262857872992754,5357.939674289405957
-485.320436143410916,2.495780347570654
1875.607558132149279,223.066593239985764
-68920.413200318813324,17442.408520798122481
80856.624452590942383,609743.612405401538126
-9938814.559936523437500,32583099.294661961495876
-8596.703696470707655,85.628531285753510
66.633073315024376,1929.156286051959796
-17193.107894420623779,29595.859251713041886
35096.028962612152100,409708.576352722477168
-41742.455306172370911,7242.866082485168590
88367.773749828338623,167000.681136683881050
-143953.782127380371094,1782828.093955560587347
2143940.146423339843750,32995216.613315872848034
-3667845.502677917480469,512220.530535849975422
-2376583.043411254882812,5751416.649229686707258
-18830393.993652343750000,106521229.016587376594543
-578012.879150390625000,18376701.750764578580856
-25789003.058593750000000,326904206.240023970603943
-445968692.312500000000000,947892027.825660824775696
