A,e_A
2271.250128824472540,0.016855592680947
30459.355428766029945,0.657816705816347
233.485280772350961,20.432458904932798
7129.310418604873121,259.020467373080578
-692.108082895167172,5395.753726273063876
-474.092018549636123,2.500530339891652
2003.674782004207373,224.136121737812374
-61902.231497287750244,17706.318027134024305
-71061.258459091186523,613628.302282782504335
-17792788.671386718750000,33294485.633688248693943
-8560.754708755761385,85.338130461428833
25.692710539326072,1936.762619512788888
-15031.439909040927887,28754.283778370732762
74433.224050998687744,409579.638579111488070
-41488.075446724891663,7249.985030255590573
74076.737275123596191,168394.089872823125916
-218972.499717712402344,1718589.719048648374155
7530365.441604614257812,33322786.538091156631708
-3645196.736312866210938,516609.631790744257160
-1984802.106765747070312,5705932.750652335584164
-28783397.631347656250000,107080805.474907264113426
-1596653.159423828125000,18587616.295017894357443
-20824546.693359375000000,329897080.626743376255035
-500642509.609375000000000,968198799.986664414405823
