A,e_A
2235.688179083080286,0.016925741143077
30643.167051784876094,0.645117969632156
277.471411050937604,21.105395761144678
7631.030417912174016,246.930789910651811
845.568952258676291,5531.194959552107321
-463.982727165173856,2.488802585767446
2024.098476619459689,224.569648765744603
-59740.031925499439240,17579.328614785841637
6976.815443038940430,613671.212280264124274
-11120213.615722656250000,33070019.416458252817392
-8606.632160469889641,85.784973630099401
223.022648509591818,1993.945940863674195
-17361.228056788444519,28738.981314907316118
10980.813206672668457,429274.973200544249266
-41750.983376860618591,7215.062598529691059
87256.141092777252197,174668.127187501377193
-240823.675552368164062,1687796.790848551550880
3099309.851440429687500,34704132.113246709108353
-3698471.764686584472656,526002.404421300743707
-1669086.594223022460938,5717916.988552225753665
-18970289.984863281250000,112388920.402816891670227
-4025958.137451171875000,18504312.960440527647734
-8817706.093750000000000,340237870.716727614402771
-544260285.046875000000000,980623941.884960651397705
