wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
nan,nan,0.00000000,-1.00000000,0.00000000,7.56391522,nan,0.00000000,-2147483648,118,1
5177.22390925,5177.23132020,0.00000000,1599.93396379,0.14628256,7.65843336,0.01998512,0.01998515,38602,118,1
5177.22390925,5177.23132020,0.00000000,1599.93396379,0.14628256,7.65843336,0.01998512,0.01998515,38602,118,1
5177.50976129,5177.49964370,0.00000000,1612.24705163,0.08453726,7.85412011,0.01998519,0.01998515,38600,118,1
5177.50976129,5177.49964370,0.00000000,1612.24705163,0.08453726,7.85412011,0.01998519,0.01998515,38600,118,1
5177.63334774,5177.63381588,1617.59443595,1617.57424297,0.07281393,7.93858520,0.01998515,0.01998515,38599,118,0
5177.76145165,5177.76799501,0.00000000,1623.10380037,0.12811599,8.02612410,0.01998512,0.01998515,38598,118,1
5177.89666196,5177.90218110,0.00000000,1628.94203281,0.30250546,8.11839392,0.01998513,0.01998515,38597,118,1
5178.03138316,5178.03637414,0.00000000,1634.76325225,0.26505560,8.21022857,0.01998513,0.01998515,38596,118,1
5178.19184839,5178.17057413,0.00000000,1641.70221706,0.25156331,8.31946980,0.01998523,0.01998515,38595,118,1
5178.30344666,5178.30478107,1646.58894506,1646.53117877,0.29300970,8.39534141,0.01998514,0.01998515,38594,118,0
5178.43929977,5178.43899497,1652.40102733,1652.41423077,0.11529859,8.48760009,0.01998515,0.01998515,38593,118,0
5178.57130941,nan,0.00000000,1658.13444855,0.03075481,8.57711490,0.01998514,0.01998515,38592,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.66870227,nan,0.00000000,-2147483648,118,1
5178.81217655,nan,0.00000000,1668.58204151,0.01735293,8.74010171,0.01998555,0.01998515,38591,118,1
5178.81217655,5178.70744364,0.00000000,1668.58204151,0.01735293,8.74010171,0.01998555,0.01998515,38591,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.82435590,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.87092709,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.90194167,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.93292962,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.96389067,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.02573098,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.13368348,nan,0.00000000,-2147483648,118,1
5179.50276443,5179.51295663,0.00000000,1698.61017575,0.16741307,9.20458959,0.01998511,0.01998515,38585,118,1
5179.62273684,nan,0.00000000,1703.83805893,0.11496058,9.28480787,0.01998557,0.01998515,38585,118,1
5179.62273684,5179.51295663,0.00000000,1703.83805893,0.11496058,9.28480787,0.01998557,0.01998515,38585,118,1
5179.76798551,5179.78151663,0.00000000,1710.17185104,0.22518050,9.38172075,0.01998510,0.01998515,38583,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.50107080,nan,0.00000000,-2147483648,118,1
5180.06132650,5180.05010448,0.00000000,1722.97844137,0.25446460,9.57672069,0.01998519,0.01998515,38581,118,1
