gj300;L  674-15;08 12 40.8887006440 -21 33 06.982376130;13.695  -694.016  [0.109 0.089 90];123.2204 [0.0667] A 2018yCat.1345....0G;v:~ 6.3 (Opt) A [0.9] 2016A&A...596A.116S


