A,e_A
2230.701679142826833,0.016874746185657
30693.910259289812529,0.635956184976530
331.223346808314091,21.099032415184848
7896.443788611795753,244.262158694925205
1925.513741526752710,5540.793428925957414
-462.895235522926669,2.444108113593995
2010.235840405337512,221.398847102953027
-59390.652924597263336,17119.828575410596386
66917.885820388793945,603841.038483607466333
-8843811.381835937500000,32065104.050166238099337
-8668.237262308597565,84.759031483716626
17.750347469002008,1917.589921120484860
-16680.224461078643799,28308.220060299951001
55286.291475772857666,416998.111761429754552
-41513.480262756347656,6863.109356366388056
72153.872982501983643,168829.223064499848988
-247405.812553405761719,1625351.067058857763186
5119202.823364257812500,33751898.923779837787151
-3648476.308273315429688,511943.123273024801165
-1684796.512878417968750,5413823.640856009908020
-27647436.319335937500000,106807271.411964923143387
-1185978.400146484375000,17374175.031075354665518
7124606.636718750000000,324908716.460772991180420
-524598269.187500000000000,943038707.473308205604553
