2458238.63201 0.7453395852546201 1.8415270536522337 7.24417 0.359993 34.997708 1.720035 26.179827 0.247192 -1.1071696784248517 0.5505493083431099 -1.1071696784248517 0.5505493083431099 0.0 1e-06 0
2458261.61649 4.0875792685445616 6.896777417209921 10.4711 0.44939 43.413743 6.81206 21.857203 0.254943 0.7319426382852072 0.9795027855232228 0.7319426382852072 0.9795027855232228 0.0 1e-06 0
2458262.59375 -4.532299777485441 4.958353503967648 5.50338 0.411472 30.898154 4.585449 21.643247 0.255273 1.8036236843152067 1.8410928467025363 1.8036236843152067 1.8410928467025363 0.0 1e-06 0
2458269.59754 -0.9608234915267593 1.8594945627009296 5.41198 0.48682 30.783043 1.613687 19.595614 0.257635 -1.793925601643475 0.7853273121911151 -1.793925601643475 0.7853273121911151 0.0 1e-06 0
2458294.5247 -9.676928190943483 2.0317393036399674 9.25753 0.375008 28.881647 1.885727 10.55617 0.266042 1.1668270977732502 0.6567847396517515 1.1668270977732502 0.6567847396517515 0.0 1e-06 0
2458295.5111 -2.809975751907494 1.7153048088727536 4.26923 0.566155 30.932887 1.412777 10.175944 0.266374 1.3390816587372625 0.791074436021032 1.3390816587372625 0.791074436021032 0.0 1e-06 0
2458302.56283 -6.681509039096542 1.5396280780287954 0.229173 0.373715 21.113489 1.338048 7.055562 0.268753 -0.5711040540736921 0.6636411730789785 -0.5711040540736921 0.6636411730789785 0.0 1e-06 0
2458306.58568 -4.143219467753598 3.165456069699773 -2.26954 0.317966 21.357502 2.977228 5.239739 0.270109 -0.3680256254166351 1.0271893805911037 -0.3680256254166351 1.0271893805911037 0.0 1e-06 0
2458315.56946 -5.355525960378838 2.540677916847762 1.22419 0.404684 25.67772 2.23266 1.233277 0.273139 1.6677398672086048 1.143025062558509 1.6677398672086048 1.143025062558509 0.0 1e-06 0
2458321.48607 10.504182142557257 4.357570218681482 4.58946 0.366619 44.425536 4.286221 -1.25553 0.275134 1.1885817642725103 0.6944893853442091 1.1885817642725103 0.6944893853442091 0.0 1e-06 0
2458343.40459 -1.713967762512323 9.109479872475303 5.06808 0.958078 31.678773 9.037609 -10.713346 0.282527 0.17395766934209014 0.6215589147720952 0.17395766934209014 0.6215589147720952 0.0 1e-06 0
2458343.40625 6.8160562374876745 8.283507476217888 3.36176 0.764411 38.502478 8.224709 -10.717811 0.282527 0.17395766934209014 0.6215589147720952 0.17395766934209014 0.6215589147720952 0.0 1e-06 0
2458343.40874 14.602822237487674 3.9604216376771886 4.57948 0.797215 47.506965 3.829236 -10.724538 0.282528 0.17395766934209014 0.6215589147720952 0.17395766934209014 0.6215589147720952 0.0 1e-06 0
2458343.41424 5.271234237487678 1.6676865398859178 3.82725 0.411451 37.423148 1.491828 -10.73947 0.28253 0.17395766934209014 0.6215589147720952 0.17395766934209014 0.6215589147720952 0.0 1e-06 0
2458345.37981 -4.1814510360178145 1.7203779468291653 2.74309 0.336338 27.432982 1.583563 -11.480568 0.283193 0.7199729428475807 0.5821556159371264 0.7199729428475807 0.5821556159371264 0.0 1e-06 0
2458351.37501 -1.4359880239328284 1.8977766472815079 1.49757 0.326413 29.272457 1.707088 -13.876052 0.285215 1.057483930762595 0.7621417602664486 1.057483930762595 0.7621417602664486 0.0 1e-06 0
2458542.74538 -5.991692487775339 1.4957671766442409 5.90076 0.299751 26.839322 1.231636 18.338723 0.349755 -1.287677605394895 0.7940655571061395 -1.287677605394895 0.7940655571061395 0.0 1e-06 0
2458560.7066 4.931083947904443 1.7572828044876365 6.05335 0.285023 39.1881 1.60809 23.514134 0.355812 -0.020324041074677755 0.6487301960229174 -0.020324041074677755 0.6487301960229174 0.0 1e-06 0
2458589.69262 -0.7466505881732795 1.301313980895877 9.48662 0.314544 36.932119 1.114395 26.83124 0.365588 -0.04161550499695463 0.5938051975606773 -0.04161550499695463 0.5938051975606773 0.0 1e-06 0
2458597.68296 -0.2800845222923518 2.89474727678978 17.0542 0.413543 47.564945 2.307182 26.610296 0.368283 2.554369429122117 1.6986628582743688 2.554369429122117 1.6986628582743688 0.0 1e-06 0
2458599.68541 3.022389070790717 1.8785063426701853 6.74488 0.320404 42.301387 1.665469 26.47057 0.368958 4.296982836039047 0.8076753997560626 4.296982836039047 0.8076753997560626 0.0 1e-06 0
2458603.65521 9.839685534749323 1.8967562765215462 4.93256 0.536501 42.834666 1.705581 26.179367 0.370297 -0.1760536279195535 0.6331224807909449 -0.1760536279195535 0.6331224807909449 0.0 1e-06 0
2458604.67422 3.7327209074579875 1.7744045490122131 0.546768 0.575945 31.41749 1.624512 26.026296 0.370641 -1.1008170006282192 0.421615176418302 -1.1008170006282192 0.421615176418302 0.0 1e-06 0
2458609.64338 2.1775895075302287 1.674259348178076 -13.7851 0.578143 29.031924 1.424389 25.433506 0.372316 12.398941399299536 0.6633347205277864 12.398941399299536 0.6633347205277864 0.0 1e-06 0
2458619.60134 5.342201564430631 1.7330888324282707 17.5479 0.349884 50.494233 1.565677 23.655023 0.375675 -0.639720657600863 0.6556176126848534 -0.639720657600863 0.6556176126848534 0.0 1e-06 0
2458621.53702 2.4054068340428394 5.058962858604918 0.787316 0.519375 33.962433 4.947389 23.337033 0.376328 2.525205072786927 0.9201623905420406 2.525205072786927 0.9201623905420406 0.0 1e-06 0
