bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458048.6726,-342.773333,1.816678,290.5192073993773,1.95934496788255,2.8375577979657183,0.8893499655388312,1.4471066180152612,0.7339712170669034,[0.06940197 0.06226477 0.08491138 ... 0.12806878 0.04089541 0.13771359],96.4090111468297,96.52322875776001,95.56401516893672,96.31571733065971,0.07732790000000023,0.07807405684479818,0.07806387184882624,1258.003403264364,10.890666666666675,10.71775000000008,10.716727272727326,10.547750000000008,10.497500000000116,10.418090909090893,10.511818181818171,10.385666666666737,2.0384166666666665e-06,J07361-031,['M1.0 V']
2458052.6611,-359.145586,1.799131,273.8032876514495,1.8907815106376864,3.3837147499730853,0.65810163615427,1.790773365943046,0.5815344923633772,[0.07516286 0.08402014 0.06498583 ... 0.12913929 0.05568973 0.07105481],97.04204154242473,96.9667568268563,96.13767561478794,97.06405667301536,0.07789950500000486,0.07612800065044212,0.07613712626425695,1257.847688731321,10.887749999999983,10.715833333333364,10.714181818181885,10.545666666666705,10.495916666666744,10.41718181818186,10.510818181818195,10.384500000000003,2.1589090909090907e-06,J07361-031,['M1.0 V']
2458054.7226,-347.86318,1.84728,286.8004953055524,1.9255434702057144,2.433754785762839,1.2506511776015368,0.0759717118401775,0.5433914401716922,[0.05501821 0.04832406 0.07964879 ... 0.13765652 0.03195685 0.05139663],95.85846130298582,95.96628417399477,95.03011538096568,95.88792412877284,0.07700117000013051,0.07490259603400773,0.07488001828778579,1257.1852681424975,10.884181818181844,10.712249999999983,10.71009090909098,10.54109090909094,10.49158333333338,10.411727272727319,10.505583333333277,10.380083333333289,2.3982727272727275e-06,J07361-031,['M1.0 V']
2458056.6422,-362.432747,1.328267,273.42751620373684,1.4965441980913652,-0.2148276579720864,0.6953098340135455,-1.1206161863443158,0.6894572601343227,"[ 0.11717538  0.07826101  0.09658402 ...  0.1354491  -0.02090583
  0.07090154]",96.60679234471951,96.55298928578068,95.94453554388494,96.82148936842329,0.07738366000000951,0.07863979682815625,0.07862999693566053,1258.1404368146916,10.878909090909076,10.706583333333299,10.704909090909098,10.535818181818172,10.486000000000047,10.406666666666695,10.49991666666665,10.374583333333305,2.6360833333333334e-06,J07361-031,['M1.0 V']
2458059.6546,-374.100279,1.92901,258.4293627603935,2.066516191491325,3.90864437388968,0.8814126667233586,2.210005256999055,0.7412216872136252,[0.09716784 0.08401287 0.08055236 ... 0.13714331 0.01706876 0.08089234],97.11486648950694,97.33890195211369,95.9774198233856,96.88934902234192,0.07805383000027177,0.07713920002265695,0.07714019331467625,1258.800352457847,10.874363636363626,10.702000000000055,10.700833333333378,10.531636363636437,10.4821818181818,10.403416666666658,10.497000000000014,10.370454545454606,2.6765454545454545e-06,J07361-031,['M1.0 V']
2458065.5992,-379.418326,1.337026,255.5343289658275,1.5000710981952603,0.738148469093194,0.7520649883009021,-0.2130079484349448,0.6801284988623362,[0.06314773 0.05440808 0.12162726 ... 0.09404802 0.03872402 0.06604111],97.64752764197834,98.09292004473822,96.69050721940933,97.48128445828246,0.07841585999995004,0.077542522920794,0.0775349032937811,1258.1432143223483,10.848500000000001,10.67558333333335,10.674909090909125,10.505916666666678,10.456000000000017,10.37700000000001,10.470818181818117,10.344416666666746,2.2229090909090913e-06,J07361-031,['M1.0 V']
2458074.6706,-385.366674,1.550344,248.20588579475745,1.7423798998583413,2.238919377506281,0.8157412152020401,1.1670872226351097,0.7951862656600426,[0.07406276 0.06648292 0.08626709 ... 0.12994652 0.10208608 0.07669968],97.01746020259534,96.92567086660581,96.45055962627147,97.12742371861599,0.07774325999980647,0.07704570213172701,0.07703761897209915,1258.1601399742826,10.806583333333379,10.634454545454616,10.63263636363638,10.46333333333331,10.413454545454556,10.334818181818264,10.428181818181827,10.302166666666722,3.7903636363636367e-06,J07361-031,['M1.0 V']
2458081.5932,-417.863666,2.329188,214.74880089156608,2.466156947076458,4.168403292782501,0.8743893724475064,2.127180125826432,0.810440218812885,[0.08423195 0.05680053 0.13399533 ... 0.14410946 0.08691382 0.07082835],96.95041951401817,96.78752612852574,95.82088881935579,96.6379348881283,0.0777243699999417,0.07795978901049239,0.07796430595453785,1259.736045456595,10.79191666666668,10.619545454545516,10.617916666666645,10.449750000000051,10.401090909090954,10.322083333333353,10.415583333333359,10.289454545454532,4.6304545454545456e-06,J07361-031,['M1.0 V']
2458091.5506,-424.792901,1.710106,208.5344684662408,1.9202569601769064,2.369834745884265,0.774548362425358,1.4122775511517265,0.8734553576868446,"[ 0.07886051  0.03030389  0.08107271 ...  0.12809181 -0.01287
  0.00380015]",98.07410551777669,98.08564356664957,97.40966346324059,98.06983368988215,0.07869501000016044,0.07452609452138859,0.07452271580996239,1258.8245496739569,10.775181818181863,10.60258333333337,10.601833333333332,10.433090909090936,10.383250000000032,10.304583333333312,10.39775000000003,10.272000000000048,6.19975e-06,J07361-031,['M1.0 V']
2458094.5913,-446.942722,1.749126,185.89068619879131,1.8599236320965964,2.7098129245555014,0.5954887162984083,1.906238818601188,0.6323560336988929,[0.08321335 0.06729659 0.07214443 ... 0.13134067 0.02873521 0.0734906 ],97.37010628777458,97.37117382638799,96.56977476157131,97.26475986780194,0.07826398499992138,0.0767297063124488,0.07672997268753079,1258.160729854268,10.778818181818167,10.605833333333408,10.60466666666673,10.436181818181865,10.387416666666638,10.308583333333331,10.403166666666664,10.276454545454612,5.980583333333334e-06,J07361-031,['M1.0 V']
