bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458047.642,2.564431,0.972211,-4.391818954413237,1.3910674965641312,3.825553049777977,1.2125875411627718,4.340577944901884,0.994924394854302,[0.0920222  0.07241077 0.10660763 ... 0.15695444 0.03106641 0.0621491 ],96.90961681088257,97.32410254361287,95.68330347549886,96.49755578428311,0.07778351000001749,0.07778244929431821,0.07777977461319097,1259.1210396251943,10.892916666666736,10.720636363636345,10.719363636363653,10.549916666666661,10.49981818181817,10.42063636363639,10.514545454545498,10.38827272727275,1.9123333333333333e-06,J07319+362N,['M3.5 V']
2458123.4083,4.549448,1.114012,4.166053843733053,1.3552645841339015,-1.0789836960770036,0.6947897491964754,-2.232277853244406,0.771828579973324,[0.08003424 0.12786205 0.23749557 ... 0.17089171 0.05226975 0.01313194],96.52647657246325,96.693868753661,95.44138435734058,96.45535006732062,0.07743632000006073,0.07673321719198611,0.07672943438478796,1263.1712906322716,10.770999999999958,10.598583333333352,10.59709090909098,10.428727272727258,10.38016666666664,10.300909090909215,10.394833333333281,10.26925,8.892818181818182e-06,J07319+362N,['M3.5 V']
2458175.462,1.389068,0.775138,0.3205219089413446,1.120389857047638,-0.5747599032224947,0.8219399208578662,-1.5471259184526975,0.8089712681741096,[0.1117574  0.08488458 0.11567825 ... 0.11738349 0.09531062 0.04489654],97.82069543737583,97.82082712331304,97.42066556353163,98.12300707463673,0.07834996999999078,0.07613666402858144,0.07612694067677239,1257.9935888613813,10.784833333333381,10.612545454545511,10.61116666666669,10.442666666666696,10.393333333333317,10.315545454545429,10.409363636363707,10.28316666666666,1.7251666666666666e-05,J07319+362N,['M3.5 V']
2458391.6479,8.037773,0.934765,6.141801695639148,1.0485383289487262,0.7917219758177925,0.6118055031216162,-0.7197007051505023,0.4750231805392102,[0.0899825  0.08674752 0.06475794 ... 0.12554797 0.03212753 0.03693467],96.25525503306204,96.46494541526634,94.68023447451549,95.62674716337978,0.07694585999990977,0.07636763625941967,0.07636852161977004,1256.9617673220996,10.867750000000001,10.695083333333343,10.693818181818244,10.525000000000034,10.472583333333375,10.39354545454546,10.487909090909113,10.360833333333346,1.774166666666667e-05,J07319+362N,['M3.5 V']
2458394.6411,-2.246716,1.045131,-5.080975202498666,1.406783932119629,0.6749970305189913,1.0056409488642135,0.2185871929873132,0.9416699127130296,[0.06735779 0.06325101 0.0838043  ... 0.12601792 0.03690159 0.05168428],96.25748564138374,96.56512474489348,95.11239235394181,96.01961364501842,0.07699286499985192,0.07539117896112657,0.07538723289167137,1259.3320054774592,10.860545454545445,10.687636363636443,10.685916666666685,10.517750000000035,10.465090909090918,10.38636363636357,10.480166666666662,10.353545454545497,1.7904166666666667e-05,J07319+362N,['M3.5 V']
2458397.6518,-5.035786,0.962511,-7.098003104000221,1.4723043090099983,-0.279680009047853,1.25445580688364,-0.5534549055111321,1.1141151436042902,[0.0829369  0.08581414 0.09367417 ... 0.11482988 0.04530005 0.06359576],96.58742970877812,96.74355383446736,95.73268214491493,96.66952005706108,0.0778599900000927,0.07600278263691962,0.07599647413985622,1256.9609566246822,10.859818181818241,10.687000000000012,10.68572727272732,10.516916666666646,10.465000000000032,10.38536363636365,10.479727272727303,10.353833333333398,1.763727272727273e-05,J07319+362N,['M3.5 V']
2458399.6443,0.905256,0.865597,-2.13764393364759,1.1653687729563291,1.529434200196303,0.6927938268649273,0.4272279241362373,0.7802731640731602,[0.08492761 0.08881981 0.09148414 ... 0.0808265  0.03203635 0.05972899],96.1184531625922,96.26819288415228,95.06957024006604,95.90228711187557,0.0770754449999913,0.07516731804525989,0.07515346556795066,1258.9520467631123,10.854727272727246,10.682666666666705,10.680636363636381,10.5118333333333,10.459666666666692,10.38063636363637,10.474545454545478,10.348500000000001,1.4312499999999997e-05,J07319+362N,['M3.5 V']
2458416.6234,-1.290641,0.865041,-4.188769195258872,1.06568957799542,0.8777909497496879,0.7476895028417492,0.2824561857475194,0.6224133232563842,[0.07235625 0.07570268 0.07970905 ... 0.10249685 0.05135203 0.08015271],96.6313612126488,96.8637724914633,96.28174280215629,97.15110029259407,0.07809245999987979,0.07728048376020524,0.07726603787432396,1258.162815329112,10.820000000000107,10.64783333333338,10.645999999999958,10.47750000000002,10.425090909090954,10.346090909090947,10.439916666666704,10.31333333333339,2.1186363636363642e-06,J07319+362N,['M3.5 V']
2458480.7247,-2.987526,1.055367,-6.766192951556987,1.3820139311887747,1.557825845825345,0.9764399808008204,1.1629949420456345,0.8922796654137376,"[ 0.08826319  0.07668806  0.07700204 ...  0.07945656 -0.01720994
  0.01119364]",95.5389413584805,95.96200647001449,94.49925109895541,95.4294091244448,0.07699090000005526,0.0763337756245619,0.076340010241438,1258.0418456257735,10.756416666666723,10.583636363636401,10.582416666666688,10.414454545454532,10.36400000000009,10.28566666666677,10.379454545454564,10.253090909090929,7.256e-06,J07319+362N,['M3.5 V']
2458486.6359,7.422612,1.034757,5.366190032134583,1.4137277785052291,-0.0484438291047932,0.7412847082312647,-0.5592500416459351,0.9632778325427878,[0.07910211 0.05699376 0.12214692 ... 0.1666237  0.04493654 0.04213971],97.40307648890314,97.14537498934706,97.81690695669138,98.4336431406803,0.07827227999996467,0.07658052594706533,0.0765710416649199,1258.1872489100124,10.74158333333338,10.568666666666672,10.56736363636361,10.39936363636366,10.347666666666669,10.26849999999996,10.363,10.236500000000035,8.226545454545453e-06,J07319+362N,['M3.5 V']
