bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458131.7694,-12.617727,1.662007,-1.099409218897454,1.8384425711423655,-0.2078518236238579,0.7224340509888652,-1.244313333587142,0.7858777381625928,"[ 0.08474146  0.0795571   0.08579502 ...  0.09165948 -0.0072452
  0.03796387]",97.88476463039183,98.28933287152114,96.62965994573011,97.33164864463261,0.07818132500005959,0.07730688713218115,0.0773147126025151,1259.4280016972173,10.759666666666647,10.587090909090932,10.586416666666707,10.417833333333363,10.36772727272728,10.288749999999993,10.382818181818209,10.257000000000005,1.0011916666666667e-05,J14257+236W,['M0.0 V']
2458149.7018,-12.858681,1.271434,0.6212590835211376,1.5068200827707865,-2.1159775368621285,0.7410301010345922,-3.205935636005734,0.8086793836158795,[0.0772592  0.06492104 0.0909874  ... 0.08717193 0.05875868 0.03981769],97.7982850417528,97.89190288407171,97.37067945654118,98.1710852434082,0.07835944999987987,0.07774508913053069,0.07774993555983656,1257.737620998375,10.760916666666674,10.588333333333367,10.587272727272762,10.41863636363638,10.369909090909061,10.29109090909094,10.384833333333347,10.258818181818185,1.1338181818181817e-05,J14257+236W,['M0.0 V']
2458170.7254,-15.058661,1.188192,-3.7653307297260343,1.439088161595176,-0.7064642496207468,0.8580286858162625,-1.0193258227585622,0.8118956262841817,"[ 0.10704986  0.09886149  0.09462045 ...  0.08959999 -0.02266453
  0.05625882]",98.11417827031944,98.43967254290159,97.14948627618395,97.82679013795578,0.07867708000003404,0.07934664446156603,0.07931630229268194,1259.41296554525,10.824090909090955,10.651333333333355,10.650545454545465,10.48054545454545,10.431636363636414,10.35258333333337,10.44625000000002,10.320636363636424,1.8267499999999997e-05,J14257+236W,['M0.0 V']
2458171.6888,-12.225435,1.892805,-2.04771327409389,2.146676366922098,0.792243963124032,1.0371592367671558,0.096282721609295,1.0126740128377236,[0.06061182 0.05250769 0.07743251 ... 0.13440809 0.00175764 0.07404238],98.35942602426735,98.45612824228769,97.27832391963913,98.00685331005705,0.07882647999986148,0.07749950382708448,0.07746613829749549,1257.986372887449,10.812750000000051,10.64009090909093,10.639166666666654,10.46958333333339,10.42100000000005,10.34145454545461,10.43563636363649,10.309166666666613,1.9586363636363634e-05,J14257+236W,['M0.0 V']
2458199.6101,-10.539581,2.242027,0.4716272545918881,2.3323138344083527,0.3959871630649868,0.6254449342696125,-0.737203807076484,0.6426529027738006,[0.09800066 0.06636321 0.10901962 ... 0.13997611 0.05901537 0.08643784],97.98930638968272,98.1547776298759,96.94471304842274,97.55128546850342,0.07848929000010685,0.07783160069379846,0.07784457748607565,1258.923587682098,10.759000000000071,10.586166666666713,10.58516666666668,10.41691666666668,10.368818181818142,10.290727272727281,10.385333333333392,10.257583333333343,1.9267499999999998e-05,J14257+236W,['M0.0 V']
2458212.5568,-12.049872,1.254738,-0.2767440282407659,1.370914085322674,-0.7060311403442127,0.6464436927707502,-1.4991235242438306,0.5523024358918797,"[ 0.08885488  0.07051862  0.11101071 ...  0.08490667 -0.00800675
  0.06718902]",97.35113149475343,97.22127256625775,96.62848473671801,97.42483881208297,0.07818381500010219,0.07728538868923351,0.07727506638025261,1259.7485757456234,10.747909090909161,10.576000000000022,10.575090909090989,10.405636363636347,10.356545454545426,10.278166666666664,10.371416666666732,10.245454545454606,2.16625e-05,J14257+236W,['M0.0 V']
2458215.5577,-9.314151,1.073232,3.347441540643134,1.2336311518309782,-1.5654478934765284,0.7706654819172847,-2.387588093127731,0.6082917827357412,[0.07482088 0.07359687 0.1103225  ... 0.13140083 0.03899922 0.04699304],96.72455612164137,96.53548387063952,96.09196043519546,96.9124721169525,0.07757155000012972,0.07634258423513529,0.07633676863815708,1258.918620030522,10.755666666666627,10.582909090909084,10.58183333333335,10.413666666666643,10.364750000000015,10.2856363636364,10.380363636363654,10.253583333333324,2.4481666666666663e-05,J14257+236W,['M0.0 V']
2458353.35,-4.60801,1.155897,4.6423572828298605,1.645323980890124,2.482281652807122,1.1307023238326113,1.023637164685543,1.1708941572504004,"[ 0.09571883  0.0934058   0.10603146 ...  0.08909555 -0.00348361
  0.02579665]",95.471720059774,95.88984790803826,94.66391304526363,95.66726745589875,0.07670897000002697,0.0758854964906277,0.07588486171562181,1259.116326638512,10.865272727272725,10.692454545454552,10.692000000000064,10.521916666666698,10.470499999999959,10.391454545454565,10.484909090909127,10.359000000000037,1.5212727272727272e-05,J14257+236W,['M0.0 V']
2458366.3107,-11.223681,0.958969,0.4510264254256759,1.2991923527010996,-0.2716174552583687,0.8133807875995421,-1.4007029779102709,0.8765153885449005,[0.07860057 0.08890599 0.08418753 ... 0.08003504 0.05188554 0.06723334],96.03035763661035,96.50221083206478,94.88549034642628,95.81120632465642,0.07716591000007611,0.07675386808364237,0.07675144489417107,1259.6308949188383,10.869818181818175,10.69672727272723,10.695583333333332,10.526250000000061,10.474272727272705,10.395583333333263,10.488666666666745,10.363090909090943,1.5078181818181816e-05,J14257+236W,['M0.0 V']
2458477.7258,10.26878,9.00066,20.74674971883413,9.014860662629312,0.8980734898648595,0.5387140914997465,-0.2039652713187291,0.5057987060297698,"[ 0.07069888  0.08105166  0.12457328 ...  0.09163249 -0.01356582
  0.09117594]",96.25440189350266,96.1997320057143,95.86216071699016,96.6786661402438,0.07733949999999368,0.07698500770266037,0.0769781697979397,1259.4279207512325,10.751583333333372,10.579000000000065,10.577750000000037,10.409363636363707,10.358727272727322,10.279916666666622,10.373416666666742,10.248000000000047,7.2417500000000014e-06,J14257+236W,['M0.0 V']
