bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458047.5231,-2.984181,1.166777,0.4715552776953564,1.750860086948533,3.825553049777977,1.2125875411627718,3.228446016032155,1.3054280816423494,[0.09201899 0.07240756 0.10660597 ... 0.1569522  0.0310617  0.06214741],96.90710237702692,97.32054247179832,95.68257083987613,96.49549421724562,0.07778351000001749,0.07778366847287543,0.07777977461319097,1259.121039618319,10.892916666666736,10.720166666666671,10.71918181818188,10.549583333333374,10.499750000000006,10.42081818181822,10.51418181818184,10.387916666666683,1.7946666666666667e-06,J02530+168,['M7.0 V']
2458048.5099,-6.105277,0.976609,-0.9158766201450436,1.2646278103061432,2.8375577979657183,0.8893499655388312,1.4947819138725549,0.8034415720627796,[0.06940365 0.06226645 0.08491442 ... 0.12807054 0.04090001 0.13771541],96.41109693822392,96.52625967054983,95.56664729275411,96.31784365726593,0.07732790000000023,0.07807241063346737,0.07806387184882624,1258.0034031531027,10.890250000000037,10.718000000000018,10.716583333333347,10.54725000000002,10.497454545454616,10.418454545454608,10.51218181818183,10.385454545454536,2.0908333333333334e-06,J02530+168,['M7.0 V']
2458049.4461,-9.455993,1.255741,-1.1771707285791355,2.3159920569003347,-0.1621295802521642,1.618469585503289,-1.5946399776933526,1.9460045602578744,[0.06149663 0.06233275 0.09594482 ... 0.06827561 0.04726719 0.10267889],96.66596369828214,97.02948455108393,95.52611915350094,96.29134771695546,0.07788246499990237,0.07740754236010616,0.07740176722677461,1257.69145301312,10.887916666666683,10.715499999999963,10.713999999999999,10.5447272727273,10.49466666666666,10.415363636363622,10.509000000000071,10.382750000000044,1.9691666666666663e-06,J02530+168,['M7.0 V']
2458050.4652,-2.202134,1.307158,3.5222538655115927,1.7838127622212925,4.012927435325714,1.226666572069827,0.9597944282159184,1.2138063822947864,[0.09356119 0.08544529 0.09082654 ... 0.13350932 0.07321867 0.11374691],96.95754711212939,97.00270342038124,96.46766553432643,97.39500346225888,0.07792698000002929,0.07735093072778909,0.07733462380429046,1259.5646391107016,10.884999999999991,10.712090909090932,10.71141666666665,10.542166666666674,10.491272727272701,10.412500000000023,10.506166666666672,10.379818181818166,2.038916666666667e-06,J02530+168,['M7.0 V']
2458050.6764,-1.862629,1.811221,3.8617588655115926,2.180331957418539,4.012927435325714,1.226666572069827,0.9597944282159184,1.2138063822947864,[0.09356577 0.08544987 0.09082976 ... 0.13351368 0.07322373 0.11375158],96.9621561280331,97.01338240766695,96.47456542290585,97.40076496772903,0.07792698000002929,0.07734664643476208,0.07733462380429046,1259.5646390898632,10.884999999999991,10.713090909090909,10.711083333333363,10.542083333333323,10.492181818181848,10.413000000000011,10.506818181818176,10.380454545454597,2.039272727272727e-06,J02530+168,['M7.0 V']
2458051.5264,-3.576164,1.044889,1.2383338425096628,1.5435293974856266,4.285932003379728,1.201010693796264,1.8696844512178483,1.1360853746886022,[0.10229452 0.0809527  0.09614698 ... 0.1648185  0.00187559 0.03942696],96.80465006361533,96.91044512190217,96.24967891641741,97.2307636206133,0.0780761700000312,0.07863511077073326,0.07863251823232531,1259.1776672467204,10.885416666666686,10.712833333333379,10.71190909090916,10.542916666666713,10.492363636363677,10.413545454545442,10.507272727272778,10.381333333333316,2.231181818181818e-06,J02530+168,['M7.0 V']
2458051.6527,-3.706487,1.063146,1.1080108425096626,1.5559464630562778,4.285932003379728,1.201010693796264,1.8696844512178483,1.1360853746886022,[0.10229933 0.08095751 0.09615043 ... 0.16482165 0.00187942 0.03942969],96.8103137592954,96.91521197089314,96.25455964019882,97.23508545503216,0.0780761700000312,0.0786317021747891,0.07863251823232531,1259.1776673113627,10.885818181818252,10.713090909090909,10.711749999999995,10.543000000000063,10.49363636363637,10.41391666666658,10.507583333333343,10.381545454545517,2.2468333333333332e-06,J02530+168,['M7.0 V']
2458052.4175,-5.56715,0.974194,-0.7009908898088766,1.1665508287063326,3.3837147499730853,0.65810163615427,1.818023183536388,0.6417062305443447,[0.07515756 0.08401484 0.064979   ... 0.12913416 0.0556805  0.07105011],97.03452756391485,96.96124232136724,96.13141482113147,97.05755651000423,0.07789950500000486,0.07613204963854514,0.07613712626425695,1257.84768876945,10.88718181818183,10.714583333333337,10.713636363636454,10.544363636363698,10.495333333333349,10.416636363636371,10.509750000000054,10.38366666666667,1.9578181818181816e-06,J02530+168,['M7.0 V']
2458052.6468,-5.556926,0.941742,-0.6907668898088766,1.1395897862316209,3.3837147499730853,0.65810163615427,1.818023183536388,0.6417062305443447,[0.07516069 0.08401797 0.06498366 ... 0.12913572 0.05568987 0.07105315],97.0389769921928,96.96540786455607,96.1349480730956,97.06137153313492,0.07789950500000486,0.07612959952393794,0.07613712626425695,1257.847688731321,10.887916666666683,10.715666666666664,10.714090909090942,10.545636363636447,10.495749999999987,10.416454545454542,10.51036363636365,10.384666666666647,2.158909090909091e-06,J02530+168,['M7.0 V']
2458053.4711,-5.402545,1.058299,0.3714926444774758,1.2644665952643428,2.372237462532632,0.661560993969778,0.9101446492500352,0.6920108359978182,[0.06575057 0.07070561 0.09062287 ... 0.11227392 0.00921641 0.0528783 ],96.58400996449139,96.66887276689026,95.51404764734583,96.47507144214111,0.07731923000028473,0.0774862531754934,0.07748048688995368,1259.0357528119152,10.88775000000004,10.715272727272747,10.71441666666675,10.545166666666717,10.495818181818208,10.417500000000075,10.51018181818182,10.384454545454616,2.247333333333333e-06,J02530+168,['M7.0 V']
2458053.6407,-6.055695,1.35873,-0.2816573555225243,1.5248036627836383,2.372237462532632,0.661560993969778,0.9101446492500352,0.6920108359978182,[0.06575615 0.07071119 0.09062556 ... 0.11227715 0.00922405 0.05288272],96.59115524006889,96.67220794027764,95.52061840660156,96.4804168296645,0.07731923000028473,0.07747996549028358,0.07748048688995368,1259.0357528680606,10.88775000000004,10.715333333333376,10.71463636363643,10.545666666666705,10.496363636363697,10.416636363636428,10.510909090909081,10.384166666666715,2.1204166666666668e-06,J02530+168,['M7.0 V']
2458054.423,-4.460775,1.035327,2.661267217365787,1.192046919692799,2.433754785762839,1.2506511776015368,-0.4378599236382759,0.5908247302035436,[0.05503355 0.0483394  0.07966703 ... 0.13766856 0.03197576 0.05141222],95.87219284738025,95.9862895070252,95.05067812540398,95.90636906218721,0.07700117000013051,0.07488612082943291,0.07488001828778579,1257.185268105895,10.886272727272797,10.713909090909112,10.712583333333384,10.543416666666701,10.494090909090914,10.415500000000009,10.50875000000002,10.383454545454583,2.353181818181818e-06,J02530+168,['M7.0 V']
2458054.5601,-3.811698,0.914765,3.3103442173657878,1.0889760635776573,2.433754785762839,1.2506511776015368,-0.4378599236382759,0.5908247302035436,[0.05502357 0.04832942 0.07965569 ... 0.13766216 0.03196362 0.05140189],95.86321971910107,95.97409416323379,95.0385601406868,95.89440345615738,0.07700117000013051,0.07489678055685545,0.07488001828778579,1257.1852681135715,10.885083333333284,10.713083333333316,10.711181818181899,10.541999999999973,10.491916666666725,10.41318181818184,10.506909090909176,10.380833333333328,2.3879166666666667e-06,J02530+168,['M7.0 V']
2458055.4494,-2.415067,1.471536,4.956862691031349,1.7255319323827856,0.9743070188600116,0.8594829307872877,-0.6877473973038384,0.901133869287283,[0.07756896 0.08217774 0.09633475 ... 0.12027633 0.0082294  0.03743825],96.17293540424394,96.3211908088165,95.65726331636421,96.55273720586001,0.07753232000004573,0.07700146871911784,0.07699209848533428,1257.4284090942328,10.881416666666667,10.70900000000006,10.707454545454539,10.538083333333361,10.487909090909113,10.409000000000049,10.502636363636384,10.37633333333332,2.5365833333333333e-06,J02530+168,['M7.0 V']
2458056.5077,-4.575897,0.90317,3.736320015944521,1.0707594596820649,-0.2148276579720864,0.6953098340135455,-1.62803472221701,0.5751606485136366,"[ 0.11717661  0.07826224  0.09658679 ...  0.13545152 -0.02090251
  0.0709044 ]",96.60737392136997,96.55825864990217,95.94780347001974,96.82494257019461,0.07738366000000951,0.07863746686757622,0.07862999693566053,1258.1404368280537,10.878916666666669,10.706416666666598,10.705090909090927,10.535750000000064,10.485833333333346,10.407363636363698,10.500636363636374,10.3748333333333,2.6239166666666667e-06,J02530+168,['M7.0 V']
2458056.6064,-3.879329,1.00309,4.4328880159445205,1.1562868673900206,-0.2148276579720864,0.6953098340135455,-1.62803472221701,0.5751606485136366,"[ 0.11717539  0.07826102  0.09658404 ...  0.13544947 -0.02090586
  0.07090171]",96.60415509558119,96.55661825018701,95.94388838807005,96.82156019285699,0.07738366000000951,0.07863965287310748,0.07862999693566053,1258.1404367850964,10.878909090909076,10.706636363636392,10.704750000000047,10.535583333333363,10.485636363636388,10.406916666666746,10.5,10.373545454545479,2.618909090909091e-06,J02530+168,['M7.0 V']
2458058.3769,-8.956822,1.14289,-2.512158218224766,1.3022359892507165,1.3933865218261126,0.778720696994925,0.2395185119522764,0.6241962989315075,[0.05839493 0.06003303 0.08166715 ... 0.11810483 0.01764628 0.08194467],96.90267084384388,97.28467509854171,96.35218876973329,97.39314785151942,0.07799462999992102,0.07666760479514778,0.07666330959364132,1258.1503231321885,10.873545454545535,10.700727272727306,10.699500000000057,10.530500000000018,10.48036363636362,10.4018333333334,10.49483333333336,10.36845454545454,1.940833333333333e-06,J02530+168,['M7.0 V']
2458059.4585,-6.884646,1.227459,-2.5438628987290093,1.4541280892734507,3.90864437388968,0.8814126667233586,2.3433991924565203,0.7796363917449318,[0.09716142 0.08400645 0.08054594 ... 0.13713691 0.01706374 0.08088583],97.10732140959449,97.33082157900701,95.96975147133313,96.88142687500925,0.07805383000027177,0.07714526133577237,0.07714019331467625,1258.800352411033,10.874250000000018,10.701750000000004,10.700181818181875,10.5314166666667,10.48141666666669,10.40300000000002,10.495727272727322,10.369916666666654,2.294333333333333e-06,J02530+168,['M7.0 V']
2458060.3533,-5.738226,1.771553,-1.6068659855455731,1.8946886114040276,4.145856960682925,0.6153258479543395,2.552822279273084,0.6718964967724727,[0.08189214 0.0620218  0.12205186 ... 0.11567009 0.0544146  0.11464194],96.89807555137523,96.86389395930108,96.32004019963448,97.18032479641613,0.0775623300000916,0.07703480049076461,0.07702580569707607,1259.392416720801,10.874727272727341,10.702166666666642,10.701181818181794,10.531727272727267,10.48266666666666,10.404545454545485,10.497166666666715,10.371500000000026,2.8048333333333336e-06,J02530+168,['M7.0 V']
2458060.4991,-9.632976,2.690908,-5.501615985545572,2.773523168614086,4.145856960682925,0.6153258479543395,2.552822279273084,0.6718964967724727,[0.08189022 0.06201988 0.12204723 ... 0.11566667 0.05440908 0.1146375 ],96.89348451828951,96.85931132532268,96.31358412911496,97.17478742253837,0.0775623300000916,0.07703938720123915,0.07702580569707607,1259.3924167442597,10.873999999999967,10.701916666666648,10.70072727272725,10.531000000000006,10.481583333333333,10.403272727272736,10.496363636363697,10.370083333333355,2.8549166666666667e-06,J02530+168,['M7.0 V']
2458064.5301,-3.322064,1.655166,0.8965855677806074,1.8295019240964168,3.984658844109648,0.713692377324884,2.4655327259469035,0.7794246613473894,"[ 0.08127247  0.04784312  0.09698123 ...  0.10404512 -0.02556284
  0.09382642]",97.64732903863214,97.26496757212104,96.884940164959,97.75240953555468,0.07823503500014795,0.07706355151276512,0.07705666700439906,1259.3427139682315,10.852750000000071,10.680000000000007,10.678454545454542,10.50958333333341,10.460833333333312,10.381636363636403,10.475909090909113,10.348833333333346,3.1341818181818176e-06,J02530+168,['M7.0 V']
2458064.6662,-4.296079,1.917298,-0.0774294322193923,2.0696701243242828,3.984658844109648,0.713692377324884,2.4655327259469035,0.7794246613473894,"[ 0.08126491  0.04783556  0.09697214 ...  0.10403923 -0.02556889
  0.0938186 ]",97.63572307254519,97.25743532691243,96.87245376894847,97.7429637882632,0.07823503500014795,0.07707071126742449,0.07705666700439906,1259.34271398728,10.851583333333394,10.679454545454576,10.67799999999994,10.509250000000009,10.460272727272752,10.381363636363687,10.474363636363648,10.348818181818274,3.238333333333334e-06,J02530+168,['M7.0 V']
2458065.4767,-4.74393,1.163774,2.339635657494292,1.3596013659894646,0.738148469093194,0.7520649883009021,-0.39938336376678,0.7029551559839489,[0.06314887 0.05440922 0.12162704 ... 0.09404897 0.03872552 0.06604305],97.64851662944558,98.09483181686556,96.69203286970378,97.48271613476537,0.07841585999995004,0.07754142911517192,0.0775349032937811,1258.1432143861002,10.848545454545501,10.676750000000027,10.675166666666712,10.505181818181768,10.455916666666667,10.37700000000001,10.471166666666647,10.34458333333339,2.1776363636363636e-06,J02530+168,['M7.0 V']
2458066.3764,-1.989727,1.769258,3.618755509024125,1.9771588541847491,3.1564461016844003,0.8791716285325641,1.0756997847033858,0.8825436329820476,[0.08653576 0.08179406 0.09336971 ... 0.09616259 0.00825824 0.04354073],97.74901014387673,97.82610156136656,97.27962923981059,98.07204849655324,0.07835814000009123,0.0776410095133997,0.07762981555401893,1258.0178060028707,10.849750000000029,10.676750000000027,10.675727272727329,10.506909090909119,10.457083333333344,10.378363636363702,10.472545454545468,10.34575000000001,2.6639090909090914e-06,J02530+168,['M7.0 V']
2458066.5097,-4.566334,3.466413,1.042148509024125,3.5769962749052664,3.1564461016844003,0.8791716285325641,1.0756997847033858,0.8825436329820476,[0.08653356 0.08179186 0.09336751 ... 0.09616038 0.00825573 0.04353841],97.74687543164492,97.82189019924311,97.27656433696416,98.06926473843043,0.07835814000009123,0.07764324928484712,0.07762981555401893,1258.017806030739,10.849583333333328,10.677181818181793,10.67575000000005,10.507000000000005,10.456818181818221,10.378750000000025,10.472181818181866,10.345818181818117,2.6676666666666665e-06,J02530+168,['M7.0 V']
2458074.3926,-7.538986,1.028798,-2.3559413672737737,1.3238642811196768,2.238919377506281,0.8157412152020401,1.501137661001284,0.8331814388358149,[0.07405951 0.06647967 0.08626384 ... 0.12994351 0.10208243 0.07669635],97.01634852298609,96.92145388644896,96.44647990544769,97.12343199812527,0.07774325999980647,0.07704906375056453,0.07703761897209915,1258.160139972617,10.806333333333384,10.634000000000071,10.632818181818209,10.463833333333355,10.413250000000005,10.334181818181833,10.427545454545509,10.301250000000039,3.549727272727272e-06,J02530+168,['M7.0 V']
2458074.5621,-9.231858,0.928078,-4.048813367273774,1.2472049086274952,2.238919377506281,0.8157412152020401,1.501137661001284,0.8331814388358149,[0.07405783 0.06647799 0.08626216 ... 0.12994249 0.10208021 0.07669478],97.006680949273,96.92073306683875,96.44681682048538,97.12136262714802,0.07774325999980647,0.07704978569336163,0.07703761897209915,1258.1601399909732,10.806250000000034,10.633250000000032,10.632181818181834,10.463090909090965,10.412333333333379,10.334181818181833,10.427363636363623,10.301666666666677,3.7630833333333333e-06,J02530+168,['M7.0 V']
2458078.3208,-8.704128,1.243707,-1.124032056806937,1.417191994334999,0.6654757275138822,0.6719857265689672,-0.8959136494655527,0.6794306785524282,"[ 0.06876002  0.08130701  0.0919307  ...  0.15594389 -0.0126582
  0.07996632]",97.218306822615,97.28578001528831,96.95869928826336,97.67732251755278,0.0784565599999496,0.07743442522996702,0.07743018730752738,1258.0282836064143,10.794181818181812,10.62175000000002,10.620666666666693,10.45136363636368,10.401583333333349,10.323000000000036,10.416416666666635,10.29018181818185,4.366545454545454e-06,J02530+168,['M7.0 V']
2458078.4193,-9.216298,1.385722,-1.6362020568069364,1.5433248226611962,0.6654757275138822,0.6719857265689672,-0.8959136494655527,0.6794306785524282,"[ 0.06875718  0.08130417  0.09192786 ...  0.15594245 -0.01266201
  0.07996412]",97.21667242374419,97.2854081269303,96.95585103419506,97.67397381049733,0.0784565599999496,0.07743520458052444,0.07743018730752738,1258.028283604341,10.793833333333339,10.621416666666676,10.619636363636403,10.450666666666677,10.40100000000001,10.321727272727287,10.415727272727224,10.289416666666682,4.465416666666666e-06,J02530+168,['M7.0 V']
2458079.3211,-6.300392,1.051214,2.2971940179294656,1.3731445201067576,-0.1692807429489732,0.8633825693264283,-1.9134037242019548,0.8834449611057937,[0.07613791 0.07961838 0.08711708 ... 0.12864664 0.01065772 0.04148321],96.86066851085295,96.89093316784518,96.33910629731452,97.13551451330744,0.07778994000000239,0.07772932079069506,0.07772183304587088,1258.1625887202863,10.790454545454566,10.618000000000052,10.616727272727246,10.447909090909093,10.399083333333351,10.319909090909164,10.413916666666694,10.287083333333328,4.5489166666666665e-06,J02530+168,['M7.0 V']
2458080.3096,-4.575192,1.073241,0.91001686817486,1.565886943592338,2.7305038821405225,1.1018436826507003,1.1989734255526507,1.1402436915115797,[0.09498406 0.07571312 0.08658303 ... 0.17960805 0.06605434 0.13717126],96.30863455681835,96.24603187680863,95.60924054565096,96.53046922928917,0.07734265499993853,0.07609482540919998,0.07609317721494335,1258.029334879313,10.790090909090907,10.618000000000052,10.61650000000003,10.447181818181775,10.397454545454536,10.319166666666717,10.413333333333355,10.286454545454546,3.634333333333333e-06,J02530+168,['M7.0 V']
