bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458290.6128,19.954045,2.563002,2.0829048228882527,2.8326679309888805,2.395509568914844,1.2965109331333788,1.3476453579648413,1.206245561753006,"[ 0.0774006   0.07830034  0.06698759 ...  0.12792163 -0.02513498
  0.05777572]",96.57186149065122,96.64548690966949,95.79079123016346,96.67454531534366,0.07748502999993434,0.07515992969410945,0.07516569783911109,1259.1369900641162,10.802666666666653,10.630272727272711,10.629166666666663,10.460416666666674,10.408750000000111,10.329909090909098,10.424090909090921,10.297666666666657,6.7785e-06,J20556-140S,['M5.0 V']
2458310.5825,17.569544,1.876149,1.2594170106818312,2.167394496975793,1.3310690513859902,0.9991443227286232,-0.2133678298287374,1.0852022094153464,[0.06461072 0.05999135 0.09490348 ... 0.15971947 0.01091763 0.03848805],96.18359311542895,96.15341895798537,95.6343930613778,96.51064204426585,0.07707275500001742,0.07602523584273513,0.07602317682778903,1259.030286017519,10.864454545454521,10.691818181818178,10.690166666666698,10.521083333333365,10.470166666666671,10.39081818181819,10.484454545454582,10.358583333333343,1.0598181818181817e-05,J20556-140S,['M5.0 V']
2458330.521,20.256154,1.462382,4.4957792378378905,1.703887693223884,1.103704085859545,0.875180044157692,-0.7631200569847987,0.8744553488862701,[0.06108878 0.08064858 0.08169038 ... 0.16532994 0.0268384  0.03024795],95.61285416937696,95.60827506664818,95.23433027516361,96.21375391911947,0.07680392500003563,0.07580921761154968,0.07580502125802013,1259.0145228607744,10.879000000000019,10.706250000000011,10.70518181818187,10.535750000000064,10.484250000000031,10.405333333333317,10.498818181818194,10.372333333333358,1.1400833333333334e-05,J20556-140S,['M5.0 V']
2458345.4541,18.248064,1.818953,1.0296418262453282,1.916700948153229,2.003454701563349,0.596220456609585,0.6949273546077644,0.6042785023832022,[0.07806112 0.07720784 0.09507653 ... 0.13649349 0.03644471 0.05255611],96.36426275529493,96.503998481747,95.54378313101091,96.37873657328232,0.0774138749999338,0.07765527963817931,0.07765289888436655,1259.7004678654935,10.887583333333339,10.715000000000032,10.713818181818226,10.54400000000004,10.493909090909142,10.414666666666676,10.50883333333337,10.38245454545455,1.3999166666666668e-05,J20556-140S,['M5.0 V']
2458353.4271,11.575564,2.06058,-6.59997189940564,2.361988086312377,2.482281652807122,1.1307023238326113,1.6520410802587324,1.1545552318887145,"[ 0.09571804  0.09340501  0.10603067 ...  0.08909569 -0.003485
  0.02579602]",95.47067171611017,95.8885418198319,94.6638811097058,95.6665400406296,0.07670897000002697,0.07588378881018798,0.07588486171562181,1259.1163266684878,10.865272727272668,10.692727272727268,10.691090909090974,10.521583333333353,10.470416666666722,10.391000000000076,10.484545454545525,10.358499999999992,1.5620000000000003e-05,J20556-140S,['M5.0 V']
2458359.4389,14.828463,2.173396,0.7932480218524254,2.38207930044254,-1.0570490397462249,0.9797990197055082,-2.4882798409993327,0.9750136515868985,[0.08236927 0.08548257 0.05323495 ... 0.12716215 0.02119524 0.07570887],96.47544248009214,96.50045832532967,96.30674942221884,97.05227939966498,0.07755280499998207,0.07913302060251226,0.07913137541959259,1256.8993452502846,10.856909090909141,10.6846363636364,10.683333333333394,10.51433333333324,10.461333333333357,10.38263636363638,10.476454545454544,10.350000000000023,1.1626363636363635e-05,J20556-140S,['M5.0 V']
2458366.4474,14.815873,1.58526,-0.3885999813587142,1.803568046274571,-0.2716174552583687,0.8133807875995421,-1.3190218377881926,0.8601211716628491,[0.07860086 0.08890628 0.08419089 ... 0.080034   0.05188613 0.06723358],96.03064464422157,96.50268349739241,94.88667245067506,95.81153162413116,0.07716591000007611,0.07675534787449578,0.07675144489417107,1259.6308949285597,10.870000000000005,10.697416666666697,10.69609090909097,10.527166666666687,10.47425000000004,10.39554545454547,10.488818181818203,10.362583333333362,1.4980833333333336e-05,J20556-140S,['M5.0 V']
2458385.3659,18.559073,1.426674,3.100004773953097,1.602093959543809,0.0172661479743173,0.7453040078966018,-1.064426593100002,0.7289076436221257,[0.07649272 0.06976378 0.0429524  ... 0.14976022 0.00712409 0.06032594],96.474513103453,96.14789041057426,95.72527433767101,96.30781224125464,0.07713749999993524,0.07694809503072975,0.07694294753991926,1259.6109228865116,10.868583333333447,10.696181818181856,10.69516666666675,10.52636363636367,10.473363636363615,10.394416666666643,10.489083333333383,10.361727272727308,1.6948333333333335e-05,J20556-140S,['M5.0 V']
2458390.4033,21.459889,2.420266,5.38747969555733,2.46727790150226,0.6365425007197427,0.50705957877617,-0.4510855147042361,0.4793461510071764,[0.09077647 0.09456666 0.06546502 ... 0.16285776 0.03172476 0.06709045],96.11049469751107,96.58718475012428,95.2062824532048,96.12686465680753,0.07716414000014993,0.07574875974592032,0.07574487067768132,1259.1822597068976,10.86641666666668,10.694000000000074,10.693166666666627,10.524181818181773,10.471181818181776,10.39241666666669,10.48683333333338,10.359636363636469,1.7672499999999997e-05,J20556-140S,['M5.0 V']
2458398.3929,18.797728,1.829841,3.210977663382533,2.202735323588352,0.0114318196132945,1.1404981201299695,-0.9367444825294408,1.2262645801387575,[0.0868528  0.08489648 0.09972223 ... 0.09223185 0.01491004 0.0628818 ],96.6450275548857,97.03272319328416,95.1819410852325,95.90316642304752,0.07762657000012041,0.07639044856068722,0.07637931981298607,1256.8415382314029,10.857249999999965,10.684454545454571,10.683083333333343,10.514090909090896,10.461636363636387,10.383333333333383,10.477000000000032,10.350454545454568,1.7099090909090907e-05,J20556-140S,['M5.0 V']
