bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458385.4703,2.364229,0.69562,-2.2786500829567684,1.0171199479899686,0.0172661479743173,0.7453040078966018,-0.7542366106328422,0.7420551220759253,[0.07649079 0.06976185 0.04295183 ... 0.14976007 0.00712301 0.06032552],96.4768266517128,96.14761595044372,95.7247814180786,96.30722478525132,0.07713749999993524,0.07694873009813818,0.07694294753991926,1259.6109228614287,10.868250000000103,10.695545454545538,10.694416666666768,10.526000000000067,10.473818181818217,10.394749999999988,10.488750000000039,10.362272727272739,1.5011818181818184e-05,J00286-066,['M4.0 V']
2458389.5753,1.437465,1.239404,-4.258206447984856,1.539067310148049,-0.257709215210871,1.2419326551277776,0.2985557543952452,0.912472415994232,[0.08626737 0.08704382 0.08651722 ... 0.12153691 0.02009856 0.05627563],96.20847109956094,96.48562898586981,94.78450637713632,95.6598731740563,0.07704289999992397,0.07643335223065151,0.07643397926813122,1259.0359292988721,10.86581818181827,10.694000000000074,10.69209090909095,10.523750000000007,10.471750000000043,10.392363636363712,10.487000000000023,10.35966666666667,1.5664545454545454e-05,J00286-066,['M4.0 V']
2458390.554,1.301113,0.886038,-4.085591194714024,0.9892778765809216,0.6365425007197427,0.50705957877617,-0.0104114988755875,0.440008385884243,[0.09077488 0.09456507 0.06546343 ... 0.16285465 0.03172411 0.06708788],96.10599756142486,96.58474762209678,95.2028290818021,96.12293942325483,0.07716414000014993,0.07575117933311049,0.07574487067768132,1259.1822597253342,10.866909090909076,10.6949166666667,10.693272727272756,10.52466666666669,10.47075000000001,10.392272727272768,10.486363636363649,10.35991666666672,1.644727272727273e-05,J00286-066,['M4.0 V']
2458391.5503,5.402288,0.825772,0.5333112374673593,0.9890310695097384,0.7917219758177925,0.6118055031216162,-0.5281389310569694,0.544318895934706,[0.08998038 0.0867454  0.06475583 ... 0.12554634 0.0321276  0.03693312],96.2521357504925,96.46383045753912,94.67669123976536,95.62415168422807,0.07694585999990977,0.07636929550926652,0.07636852161977004,1256.9617673379967,10.867272727272734,10.694666666666706,10.693454545454529,10.52483333333339,10.472333333333324,10.393363636363631,10.487454545454568,10.360500000000002,1.7651818181818182e-05,J00286-066,['M4.0 V']
2458394.5383,6.137536,0.912264,0.9246207661877596,1.3722343532074357,0.6749970305189913,1.0056409488642135,-0.1842004597773703,1.0250861009820729,[0.06735787 0.06325109 0.08380439 ... 0.12601884 0.03690101 0.05168588],96.25951466012947,96.5681382362767,95.11459267384815,96.02149499403517,0.07699286499985192,0.07539102773284867,0.07538723289167137,1259.332005419741,10.860166666666714,10.687583333333407,10.686727272727296,10.518454545454574,10.464750000000038,10.386333333333312,10.480818181818165,10.353916666666692,1.6785454545454545e-05,J00286-066,['M4.0 V']
2458396.5445,4.556005,0.811416,1.0448270773619377,1.1109008049799438,-1.2165514463855598,0.8123714631363269,-1.885937770951548,0.7587520500460524,[0.09051489 0.08084343 0.08258839 ... 0.07237701 0.0256885  0.03259815],97.14539429968823,97.24971782293477,96.44575584017691,97.51296279706143,0.07791146999988996,0.07768805101204634,0.07767752557037966,1259.1159468233946,10.86181818181825,10.689333333333366,10.688272727272818,10.5194166666667,10.466500000000053,10.387454545454545,10.48145454545454,10.355333333333363,1.5935454545454545e-05,J00286-066,['M4.0 V']
2458397.5283,2.699061,0.785819,-1.950886737156149,1.47998235163483,-0.279680009047853,1.25445580688364,-0.7471679564334621,1.2541276890291362,[0.08293856 0.0858158  0.0936743  ... 0.11483166 0.04530455 0.06359699],96.5895621981679,96.7460036866895,95.73487621407278,96.67162821408982,0.0778599900000927,0.0760011068117592,0.07599647413985622,1256.9609565499832,10.85975000000002,10.686727272727296,10.68541666666664,10.516727272727337,10.464909090909089,10.386166666666668,10.480166666666662,10.353909090909156,1.5088333333333336e-05,J00286-066,['M4.0 V']
2458399.5418,7.222299,0.924366,1.638997557567409,1.2174746080939547,1.529434200196303,0.6927938268649273,0.1861857488429801,0.7923332123529397,[0.08493193 0.08882413 0.09148846 ... 0.08082878 0.03204291 0.05973193],96.12051599336681,96.27454385710385,95.07199406444553,95.90589089359216,0.0770754449999913,0.07516441318819034,0.07515346556795066,1258.9520469353192,10.855000000000075,10.682000000000016,10.681166666666684,10.51236363636366,10.459727272727378,10.381000000000029,10.475166666666723,10.348636363636444,1.745636363636364e-05,J00286-066,['M4.0 V']
2458416.5242,4.854965,0.812514,-0.6680161509387326,1.0680017162575035,0.8777909497496879,0.7476895028417492,0.125865457349122,0.6931440440002161,[0.07236091 0.07570734 0.07971507 ... 0.10250075 0.05135507 0.08015643],96.63484973127079,96.86940070928475,96.28957319271403,97.1566784353235,0.07809245999987979,0.07727794906213603,0.07726603787432396,1258.1628153269362,10.820916666666676,10.648083333333318,10.647181818181878,10.47863636363644,10.425916666666694,10.346583333333285,10.440909090909088,10.314750000000004,2.1199999999999996e-06,J00286-066,['M4.0 V']
2458417.4622,0.387955,2.808741,-3.782870857739064,2.927423519781287,0.3174850161338511,0.8251946709595753,-1.2262898358505463,0.8250954242314401,[0.05760568 0.05808696 0.07917076 ... 0.0329984  0.01379365 0.0484432 ],97.14331291868662,97.2988366133889,95.93291785943983,96.73149855907079,0.0777153899998666,0.07722896396580836,0.07721520104860247,1259.413682902692,10.817583333333346,10.644727272727266,10.643666666666661,10.475090909090966,10.422090909090969,10.343500000000063,10.437166666666712,10.311090909090922,2.124636363636364e-06,J00286-066,['M4.0 V']
