bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458682.4054,13.056504,1.874917,1.8223289346658709,1.9634462701812747,1.2962811712233009,0.6037615127201122,-0.0032715481193069,0.5829300978674541,[0.06721005 0.0527464  0.07203029 ... 0.15559472 0.1028122  0.01909053],94.83440944101866,94.72430366062255,93.41751290310083,94.31341594352436,0.07605377999993834,0.07384703757816169,0.07384095638553845,1259.0014457095494,10.963999999999999,10.791083333333347,10.789818181818191,10.620333333333349,10.567583333333346,10.488181818181829,10.582090909090937,10.455583333333436,1.7137500000000003e-06,J18427+596N,['M3.0 V']
2458684.6209,17.631225,2.255909,5.409770367118255,2.4741682868146184,2.5186229520494114,0.930440671527074,0.984008019428309,1.0160626433435016,[0.1103137  0.09535362 0.0923256  ... 0.19109512 0.06469517 0.0454496 ],94.89984290554317,95.14367258800615,94.12865376148885,95.06764652912408,0.0764208000000508,0.07530445371003225,0.07529091148626321,1259.7921250261206,10.947083333333296,10.77466666666669,10.773818181818172,10.604000000000042,10.551833333333377,10.472499999999968,10.565999999999974,10.439833333333354,1.8264545454545456e-06,J18427+596N,['M3.0 V']
2458686.5628,12.270062,1.50197,-0.6189270179928626,2.263225508823192,2.812444981097092,1.39627859118459,1.6515424045394256,1.6930079216849503,[0.07354232 0.08622553 0.09393941 ... 0.11041318 0.05299426 0.05784632],94.83419348197562,94.9947703753537,93.87764448680963,94.76664898226879,0.07629197999995085,0.07645932043442372,0.0764562163562914,1259.0166280999233,10.934727272727287,10.761818181818171,10.76091666666673,10.59183333333334,10.539636363636362,10.460272727272752,10.554416666666668,10.427636363636339,1.7757500000000001e-06,J18427+596N,['M3.0 V']
2458688.4664,10.915586,1.52993,0.2472566128487527,1.717646334075957,0.5440872037738596,0.6533264962337222,-0.5691172263021897,0.7807836602187403,[0.09361151 0.08623117 0.09837956 ... 0.1348213  0.03342863 0.12473392],95.0273306027981,94.92174035402525,94.48282399880578,95.4712261380717,0.07635736000020188,0.07309936255705907,0.07309695820140405,1259.1008983667564,10.93354545454548,10.760833333333323,10.759636363636389,10.590750000000014,10.538083333333304,10.459727272727264,10.552999999999997,10.426750000000027,1.909416666666666e-06,J18427+596N,['M3.0 V']
2458690.4324,13.695264,1.637762,1.6744497145847397,1.9913346857462573,1.8423621205090284,1.0701362144637734,0.7833676719618239,1.132761873480983,[0.09386885 0.07842601 0.11974336 ... 0.12097825 0.01359531 0.09997471],95.17198338797387,95.35229391512604,93.98242464184877,94.88671422740815,0.07624936500002377,0.07704047305173845,0.07703901052911988,1259.6936805420746,10.932500000000005,10.75941666666671,10.758727272727299,10.58972727272726,10.537333333333379,10.458666666666716,10.552727272727282,10.426000000000045,1.8886363636363632e-06,J18427+596N,['M3.0 V']
2458693.558,15.465646,1.380618,3.8152774933902696,1.542619082148492,1.691864555212125,0.650959979262519,0.4129218931562936,0.6881624595142168,"[ 0.07930146  0.05596784  0.11637631 ...  0.13214436 -0.08114322
  0.1507845 ]",95.51277449050029,95.29297809081766,94.71327142176607,95.63337302799688,0.07676777999995466,0.07683046664214999,0.07682756178655836,1259.6053282630176,10.923000000000002,10.750272727272716,10.749000000000024,10.57991666666669,10.526636363636442,10.447636363636377,10.541749999999979,10.415181818181793,1.9301818181818182e-06,J18427+596N,['M3.0 V']
2458695.5485,13.996143,1.490732,1.841786017212973,1.8818120878230056,1.798105109766083,0.8685822121642904,0.9169103693335908,1.1484488835175817,[0.09184756 0.0805458  0.11432371 ... 0.15623935 0.00320901 0.01143448],94.75533725350476,94.99874708581265,93.7534471138606,94.70437067995215,0.07608872000014344,0.07598319075304971,0.07597850358615688,1257.1144156556638,10.920916666666699,10.747833333333404,10.746818181818242,10.57836363636369,10.524583333333396,10.446416666666721,10.54000000000002,10.413416666666706,1.998166666666667e-06,J18427+596N,['M3.0 V']
2458697.6705,12.757639,1.636244,1.8846193809631684,1.841088679076252,0.8061848405688421,0.8262340674074756,-0.3644269944166055,0.8439864315773915,[0.09599454 0.09507121 0.0937212  ... 0.14877674 0.01739127 0.02259069],94.64842973479443,94.76086308999497,94.05564002280857,94.99362188237144,0.07622076000006928,0.07720236445561568,0.07720307372755997,1256.3805887538638,10.915750000000003,10.743090909090881,10.741499999999974,10.573272727272752,10.520000000000039,10.441166666666675,10.53527272727274,10.408636363636447,1.9970833333333336e-06,J18427+596N,['M3.0 V']
2458701.385,13.116082,1.395766,0.8430900475264026,1.5637639089593058,2.3615409438133645,0.6779593016617274,1.0355453390201614,0.7051204409231716,[0.10138783 0.09242631 0.0849593  ... 0.08739802 0.15110353 0.11546048],94.42037255187586,94.41945125660058,93.20180975954288,94.11740289695686,0.07548886999984461,0.07453657827863935,0.07453572435292699,1258.7205215605043,10.918000000000063,10.745181818181834,10.744416666666723,10.575545454545477,10.522727272727252,10.444333333333418,10.538000000000011,10.412272727272807,2.2775454545454546e-06,J18427+596N,['M3.0 V']
2458704.4124,13.070763,1.231842,1.6496769528036472,1.5158451097905292,1.3961150993613358,0.8040334494019619,0.1836394337429158,0.8833751660035851,[0.08905266 0.08348454 0.0941143  ... 0.11132358 0.03035913 0.04802374],94.09976255224585,94.32425028944974,93.24436663169575,94.32829897450424,0.07609681500002807,0.07467902952305394,0.07467500831251073,1259.064780386428,10.915583333333359,10.742909090909109,10.741750000000025,10.57272727272732,10.520454545454584,10.441666666666663,10.534818181818252,10.408909090909162,2.169916666666667e-06,J18427+596N,['M3.0 V']
