bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp,e_nzp,tzp_pix,tzp_median,tzp_gauss,tzp_weighted,tzp_mean,dd_m_date,dd_moes_date,dd_moes_obs,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pressure,starid,spt
2458048.274,10.425885,1.456322,6.092008458194347,1.612843938468099,2.8375577979657183,0.8893499655388312,1.1520653420675566,0.6931030242101744,[0.06940933 0.06227213 0.08491874 ... 0.12807421 0.04090441 0.13772077],96.41652810855537,96.53151047885301,95.57117735870659,96.32457908052056,0.07732790000000023,0.07806901248159193,0.07806387184882624,1258.0034031915102,10.891833333333352,10.719090909090994,10.717750000000024,10.548833333333334,10.498545454545479,10.42025000000001,10.513363636363636,10.386909090909057,2.078e-06,J16167+672S,['M0.0 V']
2458050.2716,11.03116,1.585997,6.897151886835388,1.958208806213929,4.012927435325714,1.226666572069827,0.9521969134265162,1.1485622511317268,[0.09356911 0.08545321 0.09083446 ... 0.13351568 0.07322809 0.11375473],96.96638561251339,97.01121987075896,96.47832796084788,97.40472953191349,0.07792698000002929,0.07734458867571448,0.07733462380429046,1259.5646390795064,10.88536363636365,10.712916666666672,10.71208333333334,10.542545454545461,10.493083333333345,10.414166666666631,10.507499999999993,10.380909090909142,1.9365e-06,J16167+672S,['M0.0 V']
2458051.3294,14.916937,1.559455,10.196712965299843,1.7956015393480016,4.285932003379728,1.201010693796264,1.5384128349620616,0.8901039215079959,[0.10229713 0.08095531 0.09614823 ... 0.16481884 0.001877   0.03942758],96.806342091913,96.91281119454864,96.25125528471646,97.23235491018764,0.0780761700000312,0.07863382700656985,0.07863251823232531,1259.177667226414,10.885333333333335,10.712818181818193,10.711833333333345,10.542416666666725,10.49272727272728,10.413583333333293,10.5074166666667,10.381000000000029,2.070083333333333e-06,J16167+672S,['M0.0 V']
2458054.3185,14.012999,1.482454,10.755216088421728,1.5789059881347798,2.433754785762839,1.2506511776015368,0.0759717118401775,0.5433914401716922,[0.0550321  0.04833795 0.07966557 ... 0.13766678 0.03197426 0.05141058],95.87039440629603,95.9846600057547,95.04903249310787,95.90444714614297,0.07700117000013051,0.07488563064225673,0.07488001828778579,1257.1852681131609,10.886583333333363,10.713636363636397,10.713000000000022,10.54400000000004,10.49436363636363,10.415333333333365,10.508416666666676,10.383363636363697,2.3490000000000003e-06,J16167+672S,['M0.0 V']
2458058.2564,7.381802,1.52118,4.534256172807323,1.6334780647716252,1.3933865218261126,0.778720696994925,-0.3342653725454177,0.5951991227228534,[0.05840198 0.06004008 0.0816713  ... 0.11810938 0.01764841 0.0819489 ],96.9065328027272,97.29008302618497,96.35715672417783,97.39834739847737,0.07799462999992102,0.07666438600745096,0.07666330959364132,1258.1503231147801,10.873999999999967,10.701083333333372,10.699636363636444,10.53072727272729,10.480916666666701,10.401833333333343,10.495583333333343,10.369083333333379,1.9214545454545457e-06,J16167+672S,['M0.0 V']
2458059.2638,10.638765,1.548018,5.442297712978399,1.7146676324782797,3.90864437388968,0.8814126667233586,2.014656087283505,0.7373773535610303,[0.09717043 0.08401546 0.08055495 ... 0.13714467 0.01707184 0.08089501],97.11795913827466,97.34053239875072,95.97976086624321,96.89257580521628,0.07805383000027177,0.07713610864163911,0.07714019331467625,1258.8003524062767,10.874750000000006,10.702166666666642,10.701000000000022,10.531833333333338,10.482333333333315,10.403454545454565,10.497545454545502,10.370583333333343,2.59125e-06,J16167+672S,['M0.0 V']
2458060.2531,16.758856,3.508522,11.229323240148844,3.5635192979829307,4.145856960682925,0.6153258479543395,2.3477215601130617,0.6236530787326847,[0.08189653 0.06202619 0.12205336 ... 0.11567167 0.05441377 0.11464362],96.90128614876848,96.86441971563656,96.32140091866027,97.18230966391357,0.0775623300000916,0.07703329618675525,0.07702580569707607,1259.3924166493557,10.874916666666707,10.702166666666642,10.70145454545451,10.531916666666689,10.482499999999959,10.403545454545451,10.497545454545502,10.370916666666687,2.7956666666666664e-06,J16167+672S,['M0.0 V']
2458118.7679,19.703634,7.024637,16.363361550238142,7.066180350299326,1.2675801654245775,0.8039341872210524,0.1584612500237626,0.7651011444164094,"[ 0.08756946  0.0983009   0.05942913 ...  0.09221665 -0.02456311
  0.11768365]",96.78752495630705,96.65012151039846,96.34539840932001,97.03423370886435,0.0778110700000525,0.07693831848473565,0.07694600760396497,1261.5106638284715,10.761333333333312,10.588545454545454,10.58772727272725,10.419250000000034,10.370000000000005,10.290909090909054,10.385090909090877,10.259083333333308,7.578333333333334e-06,J16167+672S,['M0.0 V']
2458681.3993,-4.277315,1.402126,-7.811125094531174,1.5035663763056508,1.0400182808179632,0.5973683065842439,0.3519988947930791,0.5429130023133596,[0.09802696 0.0655432  0.09790185 ... 0.15543604 0.05713608 0.01870665],94.50877424218015,94.6128360528472,93.60320168971441,94.6110314140503,0.07586741000022812,0.07541644997354524,0.07540953244551929,1259.677996215214,10.975000000000023,10.802000000000021,10.800545454545443,10.63063636363637,10.579000000000008,10.499333333333368,10.592454545454586,10.466333333333353,1.8263333333333332e-06,J16167+672S,['M0.0 V']
2458684.5732,-2.222956,2.393068,-7.07556414558191,2.570641059537341,2.5186229520494114,0.930440671527074,1.6707969458438154,0.9388402443202272,[0.11031842 0.09535834 0.09233032 ... 0.19109771 0.0646988  0.04545311],94.9072043895665,95.14716250521444,94.13473708313686,95.07195479786381,0.0764208000000508,0.07530051259118409,0.07529091148626321,1259.792125004331,10.947499999999934,10.774636363636432,10.773333333333255,10.604181818181871,10.551818181818192,10.473416666666708,10.566666666666663,10.44027272727277,1.8339090909090907e-06,J16167+672S,['M0.0 V']
2458686.5524,-6.700174,1.339282,-12.615699540070372,1.6268899750395234,2.812444981097092,1.39627859118459,2.733714340332277,0.9236312659065308,[0.07354562 0.08622883 0.09394117 ... 0.11041562 0.052998   0.05784866],94.83787144196312,94.99986210207422,93.88119952394291,94.77047311274524,0.07629197999995085,0.07645625990517146,0.0764562163562914,1259.0166281300194,10.935000000000002,10.762272727272773,10.761250000000018,10.592333333333386,10.540181818181793,10.46081818181824,10.555000000000064,10.428181818181827,1.7636666666666665e-06,J16167+672S,['M0.0 V']
2458688.4575,-5.150294,1.553611,-8.131413754931373,1.6740791200657654,0.5440872037738596,0.6533264962337222,-0.2006914448067236,0.6235653621868101,[0.09361044 0.0862301  0.09838002 ... 0.13482155 0.03342637 0.12473436],95.0258165769381,94.91937881272824,94.48382415494451,95.47174224497944,0.07635736000020188,0.07309935477746876,0.07309695820140405,1259.1008983376066,10.933583333333331,10.760818181818252,10.759833333333347,10.590636363636406,10.538272727272727,10.459833333333336,10.553083333333348,10.426727272727305,1.924090909090909e-06,J16167+672S,['M0.0 V']
2458690.418,-3.66748,1.037683,-8.258999662828698,1.4258164720397988,1.8423621205090284,1.0701362144637734,1.4097084630906032,0.977837718361804,[0.09386857 0.07842573 0.11974309 ... 0.12097761 0.01359538 0.09997433],95.17067602202582,95.35255473955732,93.98134694735812,94.88629353377246,0.07624936500002377,0.07704062143056944,0.07703901052911988,1259.6936805356831,10.932749999999999,10.759833333333347,10.759090909090958,10.589909090909146,10.537416666666672,10.458916666666767,10.552727272727282,10.426083333333395,1.8852727272727273e-06,J16167+672S,['M0.0 V']
