A,e_A
2262.677145868852222,0.016907436408715
30556.860993885922653,0.656851568170489
356.201172652799869,20.679940697261539
7785.791247174609452,257.836115829849575
1516.310244983062148,5468.258917840084905
-470.986470428055327,2.492062583943189
2014.452177525497973,226.328728411345281
-60518.984696507453918,17512.828300006152858
-237868.680603027343750,630083.925860355491750
-21792274.116333007812500,33208398.355721954256296
-8601.988801706582308,85.323858391830626
-7.118836024776101,1962.943374723805618
-15556.373660385608673,28866.694684882997535
51983.864225387573242,418016.797295677242801
-43164.916423678398132,7270.853924644051403
70947.787607192993164,170388.233846971852472
-395555.119750976562500,1717551.919522262411192
5156073.569427490234375,33839984.373953662812710
-3657200.276428222656250,516205.353121534513775
-1317462.544250488281250,5770522.998495916835964
-32095040.874023437500000,108997626.189787551760674
-2700188.171142578125000,18713362.426839012652636
19376348.625000000000000,334070848.096967697143555
-497034897.359375000000000,966148567.406594872474670
