gj213;Ross   47;05 42 09.2672965388 +12 29 21.611736198;1997.706  -1569.794  [0.132 0.108 90];172.7068 [0.0788] A 2018yCat.1345....0G;v:~ 105.83 (~) A [0.18] 2011AAS...21743412C


