A,e_A
2304.793239248082500,0.016846909398993
30395.768621929262736,0.675700809006824
413.099293855804717,20.012038267240992
7757.174847925081849,275.105478603832182
2162.899082120507956,5365.492713823210579
-483.677273359207902,2.502893151883486
1942.629222117364407,223.672976496716814
-65692.968032538890839,17610.983018029568484
-51956.036027908325195,610551.925980786094442
-18712167.234375000000000,32998392.058455336838961
-8534.007042822428048,85.562361922486772
42.246017910540104,1927.999987818838463
-18030.278367519378662,29479.401639235875336
24703.324521780014038,408304.083553898613900
-40248.811302185058594,7244.649342060281924
92261.665172576904297,166294.954935077374103
-318099.704231262207031,1779919.166389710502699
1944538.011123657226562,32957130.800388675183058
-3640294.142776489257812,510163.229473409825005
-2083425.084030151367188,5740367.892354659736156
-20098595.241210937500000,106266131.832023233175278
-5106218.980712890625000,18378162.833880286663771
-31234179.728515625000000,324489971.488783061504364
-626050641.421875000000000,950315012.497383713722229
