A,e_A
2321.395173225660528,0.016823670694640
30346.802927325828932,0.679982163177337
463.085344049381092,19.724398637376353
7827.611788734095171,281.784958986788126
2602.905017660930753,5323.120429660975788
-489.330972782307072,2.496000291540699
1923.772418514825404,223.337033820639789
-65720.120333671569824,17548.826348153521394
-18143.645557403564453,609752.945410961401649
-19044000.838623046875000,32888807.142208535224199
-8562.711151142604649,85.917701663101980
-4.907468955963850,1904.219187374331568
-15026.441846311092377,29788.166095712585957
45063.222831249237061,405916.494878807512578
-40304.466664075851440,7126.573753328614657
67946.750864982604980,165905.274613682704512
-81003.474224090576172,1790604.218992706388235
5637989.911193847656250,32704816.920644890516996
-3615615.410484313964844,513577.849751931498758
-2616625.598373413085938,5668813.431038595736027
-30614508.550781250000000,105606928.406267032027245
318627.722167968750000,17913450.763698190450668
-8335699.600585937500000,324754624.021067261695862
-484221573.718750000000000,948914916.342095255851746
