wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.52986676,5160.51106052,0.00000000,910.00000000,nan,7.59199892,0.01998415,0.01998408,38725,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.14934294,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.25998977,nan,0.00000000,-2147483648,118,1
5161.11639000,5161.04429108,0.00000000,933.35021717,0.08115709,8.45664033,0.01998436,0.01998408,38721,118,1
5161.11639000,5161.04429108,0.00000000,933.35021717,0.08115709,8.45664033,0.01998436,0.01998408,38721,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.73630817,nan,0.00000000,-2147483648,118,1
5161.46341063,5161.44428630,0.00000000,947.19380897,0.22667414,8.96145361,0.01998415,0.01998408,38718,118,1
5161.46341063,5161.44428630,0.00000000,947.19380897,0.22667414,8.96145361,0.01998415,0.01998408,38718,118,1
5161.61280817,5161.44428630,0.00000000,953.16018609,0.37082828,9.17724064,0.01998473,0.01998408,38718,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.31555092,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.38741609,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.49498949,nan,0.00000000,-2147483648,118,1
5162.10257161,5162.11108277,0.00000000,972.74708499,0.18198874,9.87815187,0.01998405,0.01998408,38713,118,1
5162.10257161,5162.11108277,0.00000000,972.74708499,0.18198874,9.87815187,0.01998405,0.01998408,38713,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.09950376,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.24049479,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.41606786,nan,0.00000000,-2147483648,118,1
5162.60654493,nan,0.00000000,992.94664536,0.23570317,10.58904105,0.01998445,0.01998408,38710,118,1
5162.60654493,5162.51124334,0.00000000,992.94664536,0.23570317,10.58904105,0.01998445,0.01998408,38710,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.76500131,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.83443488,nan,0.00000000,-2147483648,118,1
5162.88379203,5162.91146594,0.00000000,1004.07818598,0.22327555,10.97565256,0.01998397,0.01998408,38707,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.11099566,nan,0.00000000,-2147483648,118,1
5163.09487686,5162.91146594,0.00000000,1012.56252657,0.05764451,11.26788374,0.01998479,0.01998408,38707,118,1
5163.24184580,nan,0.00000000,1018.47452109,0.09214226,11.47027110,0.01998484,0.01998408,38706,118,1
5163.24184580,nan,0.00000000,1018.47452109,0.09214226,11.47027110,0.01998484,0.01998408,38706,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.62450554,nan,0.00000000,-2147483648,118,1
5163.41601366,5163.44519258,0.00000000,1025.48566100,0.10894652,11.70896693,0.01998397,0.01998408,38703,118,1
5163.59657855,5163.57864148,0.00000000,1032.76009635,0.04971594,11.95511858,0.01998415,0.01998408,38702,118,1
5163.59657855,5163.57864148,0.00000000,1032.76009635,0.04971594,11.95511858,0.01998415,0.01998408,38702,118,1
5163.85643978,5163.84555997,0.00000000,1043.23951381,0.09404580,12.30703012,0.01998412,0.01998408,38700,118,1
5163.85643978,5163.84555997,0.00000000,1043.23951381,0.09404580,12.30703012,0.01998412,0.01998408,38700,118,1
5163.97262842,5163.97902956,0.00000000,1047.92901721,0.08932347,12.46348431,0.01998406,0.01998408,38699,118,1
5164.10635510,5164.11250605,0.00000000,1053.32941726,0.16051616,12.64287315,0.01998406,0.01998408,38698,118,1
5164.21695586,nan,0.00000000,1057.79836682,0.24903994,12.79068916,0.01998397,0.01998408,38697,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.92914228,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.02769045,nan,0.00000000,-2147483648,118,1
5164.49108274,5164.51297691,0.00000000,1068.88441482,0.35126356,13.15490991,0.01998400,0.01998408,38695,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.32179666,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.45177165,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.54895522,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.61360270,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.71036184,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.77472669,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.90311786,nan,0.00000000,-2147483648,118,1
5165.20274351,5165.18056636,0.00000000,1097.72936769,0.06131898,14.08623302,0.01998417,0.01998408,38690,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.28559043,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.44376202,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.53832942,nan,0.00000000,-2147483648,118,1
5165.73347299,nan,0.00000000,1119.30187206,0.24052330,14.76745309,0.01998416,0.01998408,38686,118,1
5165.84346278,nan,0.00000000,1123.77918246,0.04471120,14.90721146,0.01998407,0.01998408,38685,118,1
5165.84346278,5165.84832838,0.00000000,1123.77918246,0.04471120,14.90721146,0.01998407,0.01998408,38685,118,1
5165.84346278,5165.84832838,0.00000000,1123.77918246,0.04471120,14.90721146,0.01998407,0.01998408,38685,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.22416809,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.47023971,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.59261402,nan,0.00000000,-2147483648,118,1
5166.51149561,5166.51626304,0.00000000,1151.02127013,0.04019728,15.74560994,0.01998407,0.01998408,38680,118,1
5166.51149561,5166.51626304,0.00000000,1151.02127013,0.04019728,15.74560994,0.01998407,0.01998408,38680,118,1
5166.66876509,5166.64987070,0.00000000,1157.44687961,0.01957624,15.94038666,0.01998416,0.01998409,38679,118,1
5166.78712321,5166.78348527,0.00000000,1162.28576359,0.27058248,16.08631988,0.01998410,0.01998409,38678,118,1
