YZ_CMi;V* YZ CMi;07 44 40.1726285952 +03 33 08.877830321;-348.103  -445.878  [0.109 0.064 90];167.0186 [0.0592] A 2018yCat.1345....0G;v:~ 26.53 (~) A [0.3] 2002ApJS..141..503N


