gj486;Wolf  437;12 47 56.6249317199 +09 45 05.031923360;-1008.602  -459.800  [0.138 0.079 90];123.8215 [0.0623] A 2018yCat.1345....0G;v:~ 19.09 (~) A [0.1] 2002ApJS..141..503N


