wlc,wll,posc,posm,posme,posmy,order,flag
5175.75291177,5175.76055339,0.00000000,1537.00000000,0.00000000,25.75929550,118,4
5182.11061999,5182.10933371,1813.08873562,1813.14556370,0.01836932,30.69951631,118,0
5182.32170463,5182.32049588,1822.42312322,1822.47658557,0.01691228,30.83077633,118,0
5186.01449376,5186.01505343,1987.54024433,1987.51496630,0.03863060,32.81460552,118,0
5186.15803205,5186.15775082,0.00000000,1994.00000000,0.00000000,32.88014374,118,4
5190.64642731,5190.64778331,2199.62101796,2199.55805923,0.04030549,34.51675836,118,0
5192.95928301,5192.95913527,2307.67920466,2307.68616184,0.01751496,35.05929043,118,0
5193.44832550,5193.44805687,2330.73768722,2330.75037537,0.02211717,35.14855569,118,0
5195.34740898,5195.34150094,0.00000000,2421.00000000,0.00000000,35.41171803,118,4
5199.44223533,5199.44224981,2619.45691307,2619.45620166,0.03776760,35.52592110,118,0
5202.91143154,5202.90437392,0.00000000,2792.03958174,0.06779931,35.12089494,118,0
5204.64691544,5204.63842920,0.00000000,2880.00000000,0.00000000,34.73313169,118,4
5206.60868675,5206.61196877,0.00000000,2980.81107028,0.05573418,34.13353146,118,0
5207.45941045,5207.44655664,0.00000000,3025.00000000,0.00000000,33.81681592,118,4
5209.23593511,5209.23637960,3118.25323722,3118.22975116,0.01969808,33.03645287,118,0
5214.16982777,5214.18357616,0.00000000,1294.00000000,0.00000000,54.59821930,117,4
5216.63128728,5216.63177488,1395.96911923,1395.94880135,0.01368200,57.00900390,117,0
5218.38636119,5218.38634606,1469.38289689,1469.38353257,0.01844411,58.63887285,117,0
5220.00241030,5220.00089976,1537.51819729,1537.58218139,0.02099826,60.07028292,117,0
5227.94247324,5227.94224367,1881.04915892,1881.05930403,0.03668849,66.01790565,117,0
5231.75299655,5231.75142885,0.00000000,2051.27172852,0.00000000,68.14948999,117,2
5180.42048734,5232.45594910,0.00000000,-1.00000000,0.00000000,12.45328265,117,4
5233.62645340,5233.62651274,2136.32375456,2136.32104533,0.01652264,69.00470920,117,0
5234.25960011,5234.25993874,2165.29877410,2165.28325366,0.01683490,69.26361765,117,0
5235.61621353,5235.61642150,2227.73219342,2227.72258294,0.07373882,69.76557048,117,0
5240.81700778,5240.81717539,2471.97440391,2471.96640025,0.02233261,70.98433396,117,0
