A,e_A
2280.353705871343664,0.016807062705187
30511.610971370842890,0.663563035922854
420.301164745324058,20.413969934232657
7952.383737319149077,265.309119680871390
2746.111730037257075,5434.236791122322757
-477.149351453608688,2.488132661032210
1991.800867930985987,221.886439689583540
-65018.604897260665894,17341.711400973887066
-72817.554166793823242,602667.119181573856622
-11422255.348510742187500,32246287.331241462379694
-8616.184475084766746,85.485718159930613
-197.605099733918905,1966.060618790390208
-15375.218065381050110,29169.560329435938911
93576.993087768554688,419331.650433333648834
-40025.968747138977051,7173.931751479491140
70713.190479278564453,169750.305944342544535
-408658.557792663574219,1745921.333630962064490
5696055.671691894531250,33693414.295146137475967
-3616695.668731689453125,511765.234135372505989
-1378825.839111328125000,5708370.459175864234567
-36878442.416503906250000,108058381.795489296317101
-3389899.054931640625000,17926338.000749323517084
22004283.580078125000000,327204904.807413637638092
-567823879.000000000000000,939127629.905322432518005
