gj548B;BD+24  2733B;14 25 46.6521906835 +23 37 13.710398110;793.487  -1119.010  [0.085 0.095 90];61.2029 [0.0543] A 2018yCat.1345....0G;v:~ 8.9 (Opt) A [0.5] 2016A&A...596A.116S


