2457414.7451 8458.75 47.9735 nan nan nan car-20160127T05h43m08s-sci-gtoc-vis.fits
2457418.7536 8491.9 40.821 nan nan nan car-20160131T05h56m27s-sci-gtoc-vis.fits
2457442.65657 8470.49 47.447 nan nan nan car-20160224T03h33m16s-sci-gtoc-vis.fits
2457466.69109 8471.5 43.4098 nan nan nan car-20160319T04h20m59s-sci-gtoc-vis.fits
2457467.63636 8475.88 46.3743 nan nan nan car-20160320T03h02m55s-sci-gtoc-vis.fits
2457475.60808 nan nan nan nan nan car-20160328T02h20m41s-sci-gtoc-vis.fits
2457492.58225 8450.99 49.8266 nan nan nan car-20160414T01h42m04s-sci-gtoc-vis.fits
2457504.54015 8481.62 46.7266 nan nan nan car-20160426T00h43m49s-sci-gtoc-vis.fits
2457538.54103 8462.66 46.5188 nan nan nan car-20160530T00h40m34s-sci-gtoc-vis.fits
2457550.4112 8453.06 54.7875 nan nan nan car-20160610T21h39m38s-sci-gtoc-vis.fits
2457556.43142 8489.23 43.4633 nan nan nan car-20160616T22h08m35s-sci-gtoc-vis.fits
2457761.7594 8455.41 45.2007 nan nan nan car-20170108T06h10m29s-sci-gtoc-vis.fits
2457798.66852 8475.05 43.8478 nan nan nan car-20170214T03h53m59s-sci-gtoc-vis.fits
2457799.68965 8498.73 45.3615 nan nan nan car-20170215T04h23m47s-sci-gtoc-vis.fits
2457829.60698 8494.08 48.2387 nan nan nan car-20170317T02h15m56s-sci-gtoc-vis.fits
2457857.54077 8463.18 49.0476 nan nan nan car-20170414T00h41m52s-sci-gtoc-vis.fits
2457883.54135 8482.81 45.7695 nan nan nan car-20170510T00h43m56s-sci-gtoc-vis.fits
2457955.46311 8481.02 40.3176 nan nan nan car-20170720T22h56m29s-sci-gtoc-vis.fits
2458212.58913 8473.74 46.6982 nan nan nan car-20180404T01h51m42s-sci-gtoc-vis.fits
2458310.43867 8478.89 39.8934 nan nan nan car-20180710T22h20m13s-sci-gtoc-vis.fits
2458332.41113 8482.46 44.8017 nan nan nan car-20180801T21h43m12s-sci-gtoc-vis.fits
2458494.74146 8452.54 45.4313 nan nan nan car-20190111T05h37m28s-sci-gtoc-vis.fits
2458533.63956 8439.07 48.3276 nan nan nan car-20190219T03h07m32s-sci-gtoc-vis.fits
2458554.68474 8462.89 43.9864 nan nan nan car-20190312T04h13m02s-sci-gtoc-vis.fits
2458589.58595 8466.34 50.0473 nan nan nan car-20190416T01h46m16s-sci-gtoc-vis.fits
2458619.53124 8476.99 46.1696 nan nan nan car-20190516T00h30m30s-sci-gtoc-vis.fits
2458643.4704 8474.12 53.5672 nan nan nan car-20190608T23h08m07s-sci-gtoc-vis.fits
2458714.38897 8472.23 40.2831 nan nan nan car-20190818T21h13m53s-sci-gtoc-vis.fits
