car-20160127T05h43m08s-sci-gtoc-vis.fits;2457414.7451007664;24.09696791123064;94.391;J14257+236E;900.1;0;0;1.0306;51986.97;84749.1
car-20160131T05h56m27s-sci-gtoc-vis.fits;2457418.753604073;23.655525559862753;122.68;J14257+236E;700.1;0;0;1.0301;51987.16;84752.4
car-20160224T03h33m16s-sci-gtoc-vis.fits;2457442.6565743685;18.984535646759458;160.48;J14257+236E;800.1;0;0;1.0386;51987.99;84749.8
car-20160319T04h20m59s-sci-gtoc-vis.fits;2457466.691090506;10.83766509987072;130.96;J14257+236E;800.1;0;0;1.0956;216.44825;23.615
car-20160320T03h02m55s-sci-gtoc-vis.fits;2457467.636355987;10.587490203155369;134.76;J14257+236E;750.6;0;0;1.0316;216.44825;23.615
car-20160328T02h20m41s-sci-gtoc-vis.fits;2457475.6080771196;7.507462551501095;137.68; J14257+236E;900.1;0;0;1.0296;216.435;23.6116111111111
car-20160414T01h42m04s-sci-gtoc-vis.fits;2457492.5822534277;0.5057973438973474;89.574;J14257+236E;900.1;0;0;1.0387;216.435;23.6116111111111
car-20160426T00h43m49s-sci-gtoc-vis.fits;2457504.5401535975;-4.352732262465419;125.07;J14257+236E;800.1;0;0;1.0337;216.44825;23.615
car-20160530T00h40m34s-sci-gtoc-vis.fits;2457538.5410346594;-16.639600695854632;116.56;J14257+236E;1500.0;0;0;1.2348;216.435;23.6116111111111
car-20160610T21h39m38s-sci-gtoc-vis.fits;2457550.411200099;-19.56401921596067;56.775;J14257+236E;900.0;0;0;1.0325;216.4485;23.6151666666667
car-20160616T22h08m35s-sci-gtoc-vis.fits;2457556.4314193632;-20.90361951542714;92.47;J14257+236E;1000.0;0;0;1.0709;216.43525;23.6117777777778
car-20170108T06h10m29s-sci-gtoc-vis.fits;2457761.759404601;24.50703391138593;105;J14257+236E;317.3;0;0;1.0712;216.4485;23.6151666666667
car-20170214T03h53m59s-sci-gtoc-vis.fits;2457798.6685173805;21.288695639084484;123.73;J14257+236E;489.7;0;0;1.0614;216.4485;23.6151666666667
car-20170215T04h23m47s-sci-gtoc-vis.fits;2457799.6896514846;21.01573744222319;92.168;J14257+236E;561.6;0;0;1.0365;216.4485;23.6151666666667
car-20170305T05h03m59s-sci-gtoc-vis.fits;2457817.721595378;15.867048341116044;2.7021;J14257+236E;1121.1;0;64;1.0776;216.4485;23.6151666666667
car-20170317T02h15m56s-sci-gtoc-vis.fits;2457829.606978187;11.918701435523436;66.643;J14257+236E;1121.0;0;0;1.042;216.4485;23.6151666666667
car-20170414T00h41m52s-sci-gtoc-vis.fits;2457857.5407700064;0.7388652744153625;173.36;J14257+236E;1121.4;0;0;1.0339;216.4485;23.6151666666667
car-20170510T00h43m56s-sci-gtoc-vis.fits;2457883.5413483568;-9.775318758273455;95.605;J14257+236E;1121.8;0;0;1.0768;216.4485;23.6151666666667
car-20170720T22h56m29s-sci-gtoc-vis.fits;2457955.463111425;-24.056561651506534;170.39;J14257+236E;1120.8;0;0;1.7724;216.4485;23.6151666666667
car-20180404T01h51m42s-sci-gtoc-vis.fits;2458212.5891291983;4.906298071839276;118.44;J14257+236E;1121.6;0;0;1.0293;216.4485;23.6151666666667
car-20180710T22h20m13s-sci-gtoc-vis.fits;2458310.4386732457;-23.88005526454006;186.42;J14257+236E;1120.7;0;0;1.3132;216.4485;23.6151666666667
car-20180801T21h43m12s-sci-gtoc-vis.fits;2458332.4111258998;-23.285081823014025;178.9;J14257+236E;1121.4;0;0;1.5643;216.4485;23.6151666666667
car-20190111T05h37m28s-sci-gtoc-vis.fits;2458494.741456582;24.654738074294617;73.894;J14257+236E;1122.6;0;0;1.1034;216.4485;23.6151666666667
car-20190219T03h07m32s-sci-gtoc-vis.fits;2458533.6395599577;20.296225269538287;146.34;J14257+236E;1121.0;0;0;1.0981;216.4485;23.6151666666667
car-20190312T04h13m02s-sci-gtoc-vis.fits;2458554.684744621;13.743383415662738;164.32;J14257+236E;738.3;0;0;1.0511;216.4485;23.6151666666667
car-20190416T01h46m16s-sci-gtoc-vis.fits;2458589.585948076;-0.003998748675020706;80.193;J14257+236E;1120.8;0;0;1.0442;216.4485;23.6151666666667
car-20190516T00h30m30s-sci-gtoc-vis.fits;2458619.5312417434;-11.765284124520708;157.69;J14257+236E;856.3;0;0;1.0877;216.4485;23.6151666666667
car-20190608T23h08m07s-sci-gtoc-vis.fits;2458643.4704025583;-19.01658268313571;61.734;J14257+236E;951.0;0;0;1.1059;216.4485;23.6151666666667
car-20190818T21h13m53s-sci-gtoc-vis.fits;2458714.3889679173;-20.711789172463156;156.86;J14257+236E;1121.3;0;0;1.8628;216.4485;23.6151666666667
