A,e_A
2300.882471397731933,0.016796228522599
30393.395661480957642,0.668321259596835
365.863165968883550,20.005228433878923
7541.806548858061433,270.756838387584821
1814.804238921031356,5337.942827791090167
-483.287852619752812,2.485865614345587
1970.905541631393135,221.064717298348910
-64975.199697971343994,17414.095235298776970
-52856.604578018188477,597801.106583644519560
-17037288.792114257812500,32373104.604635916650295
-8571.059587426483631,85.436240877716273
-63.536755103617907,1904.625624832879112
-15704.246983826160431,29268.550858013088146
67831.792015552520752,407101.540730229346082
-39259.729566276073456,7068.201778830988587
84926.950945377349854,165972.214157378388336
-255823.542289733886719,1732916.144886562367901
3280736.349792480468750,32682805.672181561589241
-3626378.639938354492188,510898.680985682352912
-2333966.900680541992188,5576618.401603667996824
-27781456.913085937500000,104917917.403292834758759
-2485975.528808593750000,17764606.341119397431612
-24348690.185546875000000,322952318.824336647987366
-557180955.218750000000000,942577129.775435447692871
