2457395.41966 0.9778257510725277 0.004558870419432989 0.15672068285234905 0.0006639286163596376 0.16773473009677 0.0004908349743861291 0.15281457570837995 0.00038532643705956206 0.6492054529354185 0.005372818310658598
2457397.41666 0.9933707207542477 0.002903404526592068 0.3529910389649666 0.0009369283027768252 0.37344098720752017 0.0006818761675282464 0.33725247614913517 0.0005398590573339055 0.649728136347481 0.0033304838558986523
2457398.51542 0.9781634930934028 0.0036671337309189533 0.23283070149058002 0.0007946386994791113 0.2494947958580205 0.0005798476399134712 0.2265620251837509 0.00045741391470503816 0.6531738803778766 0.004254226472507816
2457401.39916 0.9850498623284872 0.0012828658188909284 1.6109527753571333 0.0019077407126216665 1.7167731465159597 0.0013833662849678087 1.5540313821992064 0.0011081882249530535 0.6508585547444495 0.0014592551290500391
2457414.35518 0.9589722765721641 0.003236881104064766 0.27735644553677513 0.0008527919398767656 0.3040860596467072 0.0006322055493738513 0.274359120287342 0.0004991748299687646 0.6450383505636716 0.0037936748045284663
2457415.43846 0.9683948975588066 0.0029032306537765382 0.3535424571926311 0.0009646305155410565 0.38393644300790936 0.0007108975224414389 0.34622530832693177 0.0005634140447537962 0.6412313868133211 0.003440758761202987
2457424.38693 0.9556798405330379 0.0018288750734517254 0.8026875691898798 0.0013995870397569196 0.8834340971120647 0.0010375774072191285 0.7963911647500556 0.0008237341217310175 0.6523845274364716 0.002129392625851449
2457427.34067 0.9494508787717884 0.0017793686860727484 0.8147255788415165 0.0013926855319228108 0.9017866153817077 0.001031055340631099 0.8144171336641559 0.0008218223981473552 0.6539360261247777 0.002080690368580145
2457443.2867 0.9308801974903428 0.004409483676564375 0.16463154895325838 0.0007121172838429321 0.18571882616256324 0.0005373972248670206 0.1679927457391826 0.0004214601235643833 0.6610909022851201 0.00533271785305212
2457443.29841 0.9675941394136637 0.003161018121564671 0.31386537370035206 0.0009328168363296569 0.34083463860229707 0.0006903195584151201 0.3079195464748183 0.0005456233998292682 0.6509009263737162 0.0036920114732904813
2457475.3199 0.9468443946551747 0.0023429355505273455 0.5173720353740757 0.0011671278517189686 0.5738292521154377 0.000871169497573294 0.5190050896086724 0.0006899012200652552 0.6575183260332625 0.002767565564798025
