A,e_A
2297.008026171565234,0.017529757422274
30425.036989085492678,0.701381144638682
397.749458541205968,21.008324111539967
7754.124695451464504,284.600503145177754
2066.051212942227721,5619.886706765789313
-482.394009258769074,2.633300291587145
1983.756373291369528,232.130000053365109
-65661.236736893653870,18669.049666768325551
-21450.834518432617188,629492.159403029829264
-13145009.589721679687500,34823783.567754201591015
-8535.175620148424059,90.701318801439712
91.478190075606108,2064.384171223945486
-15752.049816727638245,31284.905624889783212
18848.761874914169312,443510.812950734107289
-38982.979043126106262,7621.759710145658573
80740.684783458709717,181254.668851497961441
-436078.695175170898438,1872833.720094796502963
2572570.786102294921875,35595744.018571972846985
-3631033.385978698730469,556553.026661043986678
-2230511.408782958984375,6102516.045010467991233
-33773763.124023437500000,116894880.870792821049690
-3038503.235107421875000,19038468.557288553565741
-6305700.248046875000000,359188735.267010867595673
-572144772.421875000000000,1022388191.986725926399231
