wlc,wll,posc,posm,posme,posmy,order,flag
5175.74930110,5175.76055339,0.00000000,1537.00000000,0.00000000,25.80806415,118,4
5182.10992380,5182.10933371,1813.26342387,1813.28949490,0.02167895,30.76576977,118,0
5182.32151908,5182.32049588,1822.59816079,1822.64341823,0.01668263,30.89605851,118,0
5186.01455739,5186.01505343,1987.72144984,1987.69904508,0.05350155,32.84661612,118,0
5186.15422011,5186.15775082,0.00000000,1994.00000000,0.00000000,32.90874183,118,4
5190.64752401,5190.64778331,2199.80990855,2199.79786872,0.05195288,34.49306422,118,0
5192.95896527,5192.95913527,2307.87198502,2307.86397920,0.01853145,35.00837152,118,0
5193.44894153,5193.44805687,2330.93129643,2330.97308185,0.01729760,35.09255677,118,0
5195.34339763,5195.34150094,0.00000000,2421.00000000,0.00000000,35.33697613,118,4
5199.44295575,5199.44224981,2619.66161462,2619.69629963,0.03967505,35.42702976,118,0
5202.91358868,5202.90437392,0.00000000,2792.35414595,0.08424073,35.02009886,118,0
5204.64282879,5204.63842920,0.00000000,2880.00000000,0.00000000,34.63975334,118,4
5206.60987362,5206.61196877,2981.18747757,2981.07900329,0.04538526,34.05024109,118,0
5207.45534763,5207.44655664,0.00000000,3025.00000000,0.00000000,33.74176899,118,4
5209.23662108,5209.23637960,3118.48112037,3118.49388068,0.03641131,32.97431385,118,0
5214.16616213,5214.18357616,0.00000000,1294.00000000,0.00000000,54.56137343,117,4
5216.63277212,5216.63177488,1396.12728207,1396.16883821,0.01810275,57.00932727,117,0
5218.38630586,5218.38634606,1469.54435986,1469.54267034,0.02102053,58.65099416,117,0
5220.00137439,5220.00089976,1537.68256673,1537.70267232,0.02094388,60.08780750,117,0
5227.94273919,5227.94224367,1881.22670003,1881.24859854,0.02560167,66.01004931,117,0
5231.74906350,5231.75142885,0.00000000,2051.27172852,0.00000000,68.10991538,117,2
5180.41410616,5232.45594910,0.00000000,-1.00000000,0.00000000,8.82422662,117,4
5233.62699193,5233.62651274,2136.51013779,2136.53201666,0.02302976,68.95242339,117,0
