2457395.71487 593.519253544 nan nan nan nan nan nan nan nan nan nan 35.609950826482624 39.58432793015341 43.50624229320379 44.333799877207895 36.10643503584829 39.219671778167594 49.35900035596452 54.81920844926703 57.481833117438924 51.445843405355745 48.86313766437599 58.99470163015474 68.7033027167157 75.22363591389046 77.44620849566797 82.39099309616341 84.14585451701379 76.39187957990553 75.71962081368615 77.01013088023784 89.03272435976528 92.83230043292282 87.25693237027694 79.10378220995058 87.84376104929834 112.43840003832604 139.27762708554692 150.66762414887845 107.02527616028881 130.576487141704 125.35074254889904 115.9938166647678 109.96856583623213 93.47784009768186 100.92030625375442 110.69985362645002 124.37187479997957 138.44337397102566 137.33355616419604 121.93661276128422 91.32719206026941 84.87383183633285 nan nan nan nan nan nan nan nan nan
2457418.70871 607.191644948 nan nan nan nan nan nan nan nan nan nan 31.289935097494084 37.03680180695112 42.101180706162694 42.207891015167 36.27219278291039 38.79977725552306 44.70662920878119 53.52062014989426 55.79863019978613 51.11958739436884 48.19719922303591 60.00228039508531 69.55901365472137 76.69120060303185 78.6323981301414 82.56376124280327 84.51232956622401 76.58620970406845 76.70805177953882 74.33548119605533 90.51828184864301 92.46725926972557 90.37007517065227 84.24835718259133 95.28805703282154 114.01835561188867 141.26685450987975 150.4458615393018 116.53751876401978 130.5623600998173 129.9058574216108 114.42327297867122 116.50757130963963 101.07940094008754 109.70003901796393 114.41173708199896 124.21970379891722 138.28956712935573 142.13225447288855 123.58752216181053 102.04553040694461 93.12584815943629 nan nan nan nan nan nan nan nan nan
2457422.6012 735.988899386 nan nan nan nan nan nan nan nan nan nan 38.60319470952667 45.43865860365241 50.69205498659187 53.39923609614143 43.25322651463999 48.625162367818696 57.27203699957401 65.38486443246389 69.33331136329211 59.18753660791421 59.66553797301423 71.40690945858788 83.63083258358034 92.19003440311216 96.93294692697563 101.36720651875386 97.9436977988376 89.8114967937349 92.23219649626209 87.51272383849044 110.65645259716032 113.64744152694215 108.67413994578608 103.55945703053871 119.48883656985862 140.04313889345178 165.06351432260448 179.08399184956988 126.25678400713147 153.78089245044578 153.94389065013206 148.4940559337707 143.9692278420334 125.08878660262573 136.08188829889616 142.57394915770732 152.35812027690088 168.6818700286027 167.2418042520703 155.18476557175737 123.79163240252164 120.21506318456572 nan nan nan nan nan nan nan nan nan
2457422.61935 680.884868003 nan nan nan nan nan nan nan nan nan nan 36.88333961100644 41.20130528145278 46.856340973605306 48.84183148603149 39.36067323856772 42.75521680946836 51.318921235602076 57.67363442221395 62.01921306424955 53.724730760235204 54.64796201190708 65.09264828281752 75.14015896090378 83.3188364945617 88.75489133629617 93.22266011766762 87.47750982149627 85.48295163827991 80.18702888025932 82.28829597953431 98.80642762062156 107.57990869954676 100.0398613167556 96.09174370953711 113.35383724065225 133.25787321100364 150.40626175396375 165.57088168335642 121.47857085587815 141.18097533980097 142.97869965783275 136.49045121966748 135.2923201110602 121.62547416725398 130.20623603575484 132.73192355547545 141.37820616509381 152.61717857534066 151.4096795928968 140.41067025439798 117.20946622487784 114.22319567337085 nan nan nan nan nan nan nan nan nan
2457422.64213 785.258320765 nan nan nan nan nan nan nan nan nan nan 43.09048339526347 49.92445409683964 54.88503514361172 56.69792987658477 48.06257767354146 51.77269669523215 60.569403850070316 70.50613169376359 75.20727054067999 66.21611685934447 64.99240027109731 78.51156856904173 87.56875094136932 98.98335835238505 103.193333731108 108.56431568167737 103.97110394442797 96.8415017334344 97.55333170780408 94.60946931578944 115.54139097304194 119.63103127807632 121.19589878798352 111.23242190736967 124.49605316906177 154.36196793619732 178.52447703130977 188.9051435433175 139.4925500956598 161.85344591960558 165.011456291632 151.99601015115093 152.74366359560057 136.95107929561658 139.13338223508782 152.85360774112155 162.42891589669586 177.0852406941496 180.303442268886 166.15060636223663 127.8948943805256 129.70471072026155 nan nan nan nan nan nan nan nan nan
2457424.59835 232.274167099 nan nan nan nan nan nan nan nan nan nan 9.207352832876738 11.165965387056554 12.925797650923242 13.537528427739348 10.752278271531413 11.149157063173202 14.675201917950073 17.80781706750942 19.53589903030429 15.508344322320283 15.24856887391427 19.40891460966347 24.048048508520324 26.883273956087546 29.345919704654946 30.199437864296073 28.35607373944688 26.10650662034919 25.841351823678277 25.518426151999392 33.81477741997105 36.21651012220984 33.784317712209564 33.15208920272329 38.750045032587686 48.01093001242691 53.12599487446794 57.0400207453166 42.63936583879419 47.78214135941781 49.34167764720448 47.45144889126866 48.53021820266858 45.132304312356496 48.27673818701938 48.10485675335009 46.833792011999385 48.662132182704084 50.23768797202167 47.39024051264621 43.27515877018325 43.6203241581087 nan nan nan nan nan nan nan nan nan
2457426.47445 588.79979712 nan nan nan nan nan nan nan nan nan nan 28.929824030473846 35.1120531356298 40.85063307857043 41.89436673081307 35.15671615815714 38.12166000947618 47.323921383847 58.054787730127636 60.216964684077325 54.1929214095634 52.92067626080017 62.638561988518596 76.47814534389566 80.87277471974473 79.40248898379618 88.24261217733873 90.12197757711765 84.47991976407394 85.47924006020087 80.35758676256337 90.66399133736641 93.12159942455965 87.58061522298948 77.18020565124904 82.45823103471645 112.28170809353065 144.44230852115587 158.3674327037519 108.94474296436285 135.81478050483048 128.16142216492736 107.63596083382264 101.13283442301997 88.98469177718997 99.37014168364064 102.81805080563902 115.03541569138238 129.4066618805173 125.34748478867675 109.8457944473316 85.5102861097424 79.02841662041084 nan nan nan nan nan nan nan nan nan
2457426.56801 604.261465694 nan nan nan nan nan nan nan nan nan nan 32.95342166533718 40.020973665237705 44.56510452025835 45.68717545595771 36.79000598853346 39.90324083974093 47.01039214793087 57.03369642064987 60.309773715245534 52.801475718407495 51.68328078934373 60.959209648859975 70.88396785578097 77.90430917292687 79.4280549669142 82.66346024537069 82.87130453543867 75.15096497807865 78.26884877655375 76.13875971439346 89.51717713877936 91.78883987777354 87.27533982956565 80.85581272535678 95.47158608544656 115.80784075817398 141.07268018737912 149.2402716849729 110.85674757892427 128.64494367952116 126.19840382506322 115.12665106882234 112.36330901355011 102.32380156266731 107.13043592179667 110.51488806709868 124.14433301244716 138.74982643179032 137.38734981935025 125.50318187737778 101.28517702993526 93.96146188095065 nan nan nan nan nan nan nan nan nan
2457426.62704 578.749702913 nan nan nan nan nan nan nan nan nan nan 31.752073604629135 35.75180374230087 39.61950782441822 41.45022521693544 33.71173962030686 37.11589681471736 43.62443726340165 49.4899997665992 54.58509999100047 48.298427622146754 45.805725718957824 56.48803239661586 64.93531041060288 72.50061416389032 75.02140265397584 79.40606322554189 74.8839609105922 70.73807526582586 71.5453067355096 70.18785487387208 84.70726384914646 88.709056171386 82.43185395788763 82.32661374193633 95.16894831556642 108.05868695191583 130.56655416674303 142.42557377666682 106.80247638074388 124.02434864182838 123.2919572069541 111.19517768862644 110.8166537832423 99.54893584845415 105.53641627960093 111.75531687876101 122.55906380804376 131.2569019285523 129.79744728247726 121.35533353681457 101.60616139217801 94.03968717577166 nan nan nan nan nan nan nan nan nan
2457426.72169 541.198741231 nan nan nan nan nan nan nan nan nan nan 27.051864229689166 30.95885634158003 34.77452124109693 35.94760723420837 29.81625347917061 32.428780975814405 38.886274631007595 44.876075890905874 48.409379600801174 42.764759901730926 43.544454996501244 51.255402315596534 61.11488581001738 66.18004207053555 70.04848414381652 73.9357712771299 73.28285614665442 64.94762374260341 67.80609538957972 64.80667031487536 81.23449209124166 82.80518386833474 79.84474011244578 75.09787588078876 85.67720397657064 104.01624226676527 122.35246257704969 133.88966387595192 97.53531888304585 116.49871530465316 116.88819397123507 106.38167715641528 104.89814942395375 96.47742974688514 103.64292987484725 102.62487234826183 111.98785649095849 123.501666700606 123.30071064104578 113.21655888291615 88.22101675266335 88.8401633578392 nan nan nan nan nan nan nan nan nan
