car-20190717T21h40m39s-sci-gtoc-vis.fits;2458682.405448745;1.1734397798053793;108.7;J18427+596N;99.6;0;0;1.1199;280.683416666667;59.6381111111111
car-20190720T02h50m42s-sci-gtoc-vis.fits;2458684.6209368785;0.7885638638533369;76.823;J18427+596N;131.0;0;0;1.3488;280.683416666667;59.6381111111111
car-20190722T01h27m18s-sci-gtoc-vis.fits;2458686.5628479244;0.6923853136816123;106.89;J18427+596N;99.0;0;0;1.192;280.683416666667;59.6381111111111
car-20190723T23h08m31s-sci-gtoc-vis.fits;2458688.4663998103;0.6545369520050875;108.84;J18427+596N;83.2;0;0;1.0839;280.683416666667;59.6381111111111
car-20190725T22h19m26s-sci-gtoc-vis.fits;2458690.4323799643;0.5464737548514305;107.23;J18427+596N;100.8;0;0;1.0839;280.683416666667;59.6381111111111
car-20190729T01h20m26s-sci-gtoc-vis.fits;2458693.5580541757;0.17453950188042142;117.41;J18427+596N;89.2;0;0;1.2266;280.683416666667;59.6381111111111
car-20190731T01h06m26s-sci-gtoc-vis.fits;2458695.5485030883;0.03268737543924829;107.28;J18427+596N;122.7;0;0;1.2157;280.683416666667;59.6381111111111
car-20190802T04h02m01s-sci-gtoc-vis.fits;2458697.67049955;-0.1845084041361926;119.79;J18427+596N;131.2;0;0;1.8559;280.683416666667;59.6381111111111
car-20190803T23h57m12s-sci-gtoc-vis.fits;2458699.500392574;-0.2203099563343247;117.56;J18427+596N;112.8;0;0;1.1411;280.683416666667;59.6381111111111
car-20190805T21h10m55s-sci-gtoc-vis.fits;2458701.3850015933;-0.23175831012910722;112.07;J18427+596N;124.7;0;0;1.0915;280.683416666667;59.6381111111111
car-20190808T21h50m39s-sci-gtoc-vis.fits;2458704.4123970163;-0.49281302256151965;110.2;J18427+596N;93.1;0;0;1.0822;280.683416666667;59.6381111111111
car-20190810T21h48m16s-sci-gtoc-vis.fits;2458706.410745941;-0.6413188482495003;105.88;J18427+596N;98.5;0;0;1.0826;280.683416666667;59.6381111111111
car-20190812T21h37m02s-sci-gtoc-vis.fits;2458708.403154772;-0.7818062331176079;118.97;J18427+596N;131.2;0;0;1.0823;280.683416666667;59.6381111111111
car-20190814T20h45m57s-sci-gtoc-vis.fits;2458710.3673112947;-0.8864215012565834;108.01;J18427+596N;72.0;0;0;1.0877;280.683416666667;59.6381111111111
car-20190816T20h41m48s-sci-gtoc-vis.fits;2458712.3645411963;-1.0316146641769715;111.36;J18427+596N;92.6;0;0;1.0865;280.683416666667;59.6381111111111
car-20190818T21h07m50s-sci-gtoc-vis.fits;2458714.3827156904;-1.2021775279100702;115.34;J18427+596N;109.3;0;0;1.082;280.683416666667;59.6381111111111
car-20190822T21h12m52s-sci-gtoc-vis.fits;2458718.386214475;-1.4993820927132477;109.45;J18427+596N;112.7;0;0;1.0844;280.683416666667;59.6381111111111
car-20190826T02h48m03s-sci-gtoc-vis.fits;2458721.6191057707;-1.8892920012731398;44.497;J18427+596N;131.5;0;0;1.9881;280.683416666667;59.6381111111111
car-20190828T20h27m13s-sci-gtoc-vis.fits;2458724.35421332;-1.888387122969496;110.4;J18427+596N;67.9;0;0;1.082;280.683416666667;59.6381111111111
car-20190901T00h01m37s-sci-gtoc-vis.fits;2458727.503141435;-2.251873061018019;117.35;J18427+596N;80.0;0;0;1.3488;280.683416666667;59.6381111111111
car-20190905T01h39m33s-sci-gtoc-vis.fits;2458731.571415589;-2.5395591636347237;140.01;J18427+596N;131.2;0;0;1.8043;280.683416666667;59.6381111111111
car-20190910T20h45m29s-sci-gtoc-vis.fits;2458737.367653991;-2.7595470125969404;56.022;J18427+596N;235.7;0;0;1.1047;280.683416666667;59.6381111111111
car-20190914T23h21m12s-sci-gtoc-vis.fits;2458741.47585057;-3.0983448916408056;139.54;J18427+596N;235.7;0;0;1.3901;280.683416666667;59.6381111111111
car-20190916T20h25m18s-sci-gtoc-vis.fits;2458743.353225456;-3.0971888567528008;152.83;J18427+596N;157.9;0;0;1.1069;280.683458333333;59.6348888888889
car-20190918T19h22m57s-sci-gtoc-vis.fits;2458745.310037155;-3.1575841882588924;145.69;J18427+596N;180.2;0;0;1.0837;280.683458333333;59.6348888888889
car-20190929T19h49m57s-sci-gtoc-vis.fits;2458756.3283543256;-3.732333612719053;150.57;J18427+596N;127.4;0;0;1.119;280.683416666667;59.6381111111111
car-20191002T21h15m26s-sci-gtoc-vis.fits;2458759.388188425;-3.9186664310822747;127.26;J18427+596N;235.1;0;0;1.2544;280.683416666667;59.6381111111111
car-20191004T18h59m26s-sci-gtoc-vis.fits;2458761.2933238694;-3.899659223183202;126.54;J18427+596N;149.0;0;0;1.0977;280.683416666667;59.6381111111111
car-20191006T20h18m11s-sci-gtoc-vis.fits;2458763.3480323497;-4.034257462212388;143.44;J18427+596N;148.7;0;0;1.1826;280.683416666667;59.6381111111111
car-20191008T18h59m37s-sci-gtoc-vis.fits;2458765.293443113;-4.046270518344054;150.17;J18427+596N;148.0;0;0;1.1075;280.683416666667;59.6381111111111
car-20191010T21h50m51s-sci-gtoc-vis.fits;2458767.4128731713;-4.217609468069696;139.58;J18427+596N;235.0;0;0;1.4267;280.683416666667;59.6381111111111
car-20191014T21h33m16s-sci-gtoc-vis.fits;2458771.400560933;-4.323527296636383;80.28;J18427+596N;235.8;0;0;1.4208;280.683416666667;59.6381111111111
car-20191017T19h34m27s-sci-gtoc-vis.fits;2458774.3174661007;-4.333832282534427;144.66;J18427+596N;141.7;0;0;1.1819;280.683416666667;59.6381111111111
car-20191020T21h41m46s-sci-gtoc-vis.fits;2458777.4064170783;-4.4590120132037425;81.973;J18427+596N;235.5;0;0;1.534;280.683416666667;59.6381111111111
car-20191025T18h30m58s-sci-gtoc-vis.fits;2458782.2732760413;-4.4387020852152945;135.85;J18427+596N;144.1;0;0;1.1413;280.683416666667;59.6381111111111
car-20191027T22h31m57s-sci-gtoc-vis.fits;2458784.441058638;-4.555920338798418;177.97;J18427+596N;235.4;0;0;1.9317;280.683416666667;59.6381111111111
car-20191029T19h47m53s-sci-gtoc-vis.fits;2458786.327161913;-4.528039136679089;115.46;J18427+596N;235.2;0;0;1.2947;280.683416666667;59.6381111111111
car-20191106T20h50m55s-sci-gtoc-vis.fits;2458794.3707921496;-4.558725682902606;96.119;J18427+596N;235.0;0;0;1.6;280.683416666667;59.6381111111111
