2458682.40545 -701.095 75.044 nan nan nan car-20190717T21h40m39s-sci-gtoc-vis.fits
2458684.62094 -713.707 72.8998 nan nan nan car-20190720T02h50m42s-sci-gtoc-vis.fits
2458686.56285 -714.814 71.5417 nan nan nan car-20190722T01h27m18s-sci-gtoc-vis.fits
2458688.4664 -715.695 73.0866 nan nan nan car-20190723T23h08m31s-sci-gtoc-vis.fits
2458690.43238 -726.19 77.3685 nan nan nan car-20190725T22h19m26s-sci-gtoc-vis.fits
2458693.55805 -723.088 79.3699 nan nan nan car-20190729T01h20m26s-sci-gtoc-vis.fits
2458695.5485 -711.012 78.0563 nan nan nan car-20190731T01h06m26s-sci-gtoc-vis.fits
2458697.6705 -693.247 71.3462 nan nan nan car-20190802T04h02m01s-sci-gtoc-vis.fits
2458699.50039 -703.36 71.675 nan nan nan car-20190803T23h57m12s-sci-gtoc-vis.fits
2458701.385 -705.486 71.959 nan nan nan car-20190805T21h10m55s-sci-gtoc-vis.fits
2458704.4124 -730.527 71.0898 nan nan nan car-20190808T21h50m39s-sci-gtoc-vis.fits
2458706.41075 -735.841 75.134 nan nan nan car-20190810T21h48m16s-sci-gtoc-vis.fits
2458708.40315 -738.971 75.652 nan nan nan car-20190812T21h37m02s-sci-gtoc-vis.fits
2458710.36731 -737.078 73.5824 nan nan nan car-20190814T20h45m57s-sci-gtoc-vis.fits
2458712.36454 -735.323 73.2948 nan nan nan car-20190816T20h41m48s-sci-gtoc-vis.fits
2458714.38272 -723.636 75.2559 nan nan nan car-20190818T21h07m50s-sci-gtoc-vis.fits
2458718.38621 -721.119 74.7647 nan nan nan car-20190822T21h12m52s-sci-gtoc-vis.fits
2458721.61911 -750.295 86.4769 nan nan nan car-20190826T02h48m03s-sci-gtoc-vis.fits
2458724.35421 -746.948 79.6615 nan nan nan car-20190828T20h27m13s-sci-gtoc-vis.fits
2458727.50314 -730.542 77.4359 nan nan nan car-20190901T00h01m37s-sci-gtoc-vis.fits
2458731.57142 -715.101 70.907 nan nan nan car-20190905T01h39m33s-sci-gtoc-vis.fits
2458737.36765 -694.145 79.5621 nan nan nan car-20190910T20h45m29s-sci-gtoc-vis.fits
2458741.47585 -715.472 78.1802 nan nan nan car-20190914T23h21m12s-sci-gtoc-vis.fits
2458743.35323 -725.535 79.8048 nan nan nan car-20190916T20h25m18s-sci-gtoc-vis.fits
2458745.31004 -720.285 79.9775 nan nan nan car-20190918T19h22m57s-sci-gtoc-vis.fits
2458756.32835 -718.13 74.3048 nan nan nan car-20190929T19h49m57s-sci-gtoc-vis.fits
2458759.38819 -724.689 82.6655 nan nan nan car-20191002T21h15m26s-sci-gtoc-vis.fits
2458761.29332 -726.331 81.4077 nan nan nan car-20191004T18h59m26s-sci-gtoc-vis.fits
2458763.34803 -730.889 84.9497 nan nan nan car-20191006T20h18m11s-sci-gtoc-vis.fits
2458765.29344 -733.838 85.1054 nan nan nan car-20191008T18h59m37s-sci-gtoc-vis.fits
2458767.41287 -721.422 84.3775 nan nan nan car-20191010T21h50m51s-sci-gtoc-vis.fits
2458771.40056 -715.96 86.6564 nan nan nan car-20191014T21h33m16s-sci-gtoc-vis.fits
2458774.31747 -729.114 87.2931 nan nan nan car-20191017T19h34m27s-sci-gtoc-vis.fits
2458777.40642 -745.165 84.4163 nan nan nan car-20191020T21h41m46s-sci-gtoc-vis.fits
2458782.27328 -741.15 85.3471 nan nan nan car-20191025T18h30m58s-sci-gtoc-vis.fits
2458784.44106 -745.487 83.3699 nan nan nan car-20191027T22h31m57s-sci-gtoc-vis.fits
2458786.32716 -736.425 86.5209 nan nan nan car-20191029T19h47m53s-sci-gtoc-vis.fits
2458794.37079 -731.575 86.9112 nan nan nan car-20191106T20h50m55s-sci-gtoc-vis.fits
