gj725A;HD 173739;18 42 46.7048533410 +59 37 49.411785651;-1311.907  1792.185  [0.181 0.217 90];283.9489 [0.0624] A 2018yCat.1345....0G;v:~ -1.07 (~) A [0.09] 2002ApJS..141..503N


