A,e_A
2293.902113387201553,0.016811901683720
30440.318455891312624,0.670365544042509
402.798887211247347,20.183870764200023
7791.958938843104988,271.146638449572947
2135.299246249720454,5395.554061588282821
-480.493173772752925,2.504859973083564
1880.911412954330444,223.299832074926599
-70022.953282475471497,17696.807382146285818
155280.473886489868164,606254.059659070102498
-5868074.918212890625000,33064526.766450870782137
-8552.133233509026468,86.241592615083704
-136.855959961190820,1932.793689526050457
-14451.635187089443207,29515.261027799257135
87275.360165596008301,411120.688281010545325
-40871.604855477809906,7220.232485183864810
70629.280733108520508,169198.075089217600180
-339330.515113830566406,1761481.078825935721397
7469201.392669677734375,33255251.140560336410999
-3641088.028633117675781,522362.305638941121288
-1347345.425704956054688,5716675.086652581579983
-35443850.548828125000000,107974827.698502451181412
-1927129.236816406250000,18165867.934139296412468
12678083.195312500000000,333689952.784988999366760
-508660445.671875000000000,963351845.715158343315125
