2457915.61296 -32593.3 9729.84 nan nan nan car-20170611T02h20m59s-sci-gtoc-vis.fits
2457924.64525 -24376.1 11467.1 nan nan nan car-20170620T03h07m56s-sci-gtoc-vis.fits
2457930.64795 -30071.0 11077.4 nan nan nan car-20170626T03h12m07s-sci-gtoc-vis.fits
2457938.61439 -13229.2 11707.6 nan nan nan car-20170704T02h20m53s-sci-gtoc-vis.fits
2457977.54183 -30532.9 10786.2 nan nan nan car-20170812T00h35m09s-sci-gtoc-vis.fits
2457987.52667 -27880.4 11886.4 nan nan nan car-20170822T00h13m53s-sci-gtoc-vis.fits
2458043.30135 -14808.1 11007.1 nan nan nan car-20171016T18h54m51s-sci-gtoc-vis.fits
2458290.61283 -24287.6 11800.3 nan nan nan car-20180621T02h19m27s-sci-gtoc-vis.fits
2458303.56879 -26360.3 9346.67 nan nan nan car-20180704T01h14m25s-sci-gtoc-vis.fits
2458310.58253 -29024.8 10292.6 nan nan nan car-20180711T01h35m35s-sci-gtoc-vis.fits
2458330.52096 -25764.4 10960.6 nan nan nan car-20180731T00h05m25s-sci-gtoc-vis.fits
2458345.45406 -33523.2 10669.7 nan nan nan car-20180814T22h28m43s-sci-gtoc-vis.fits
2458353.42708 -27167.4 11947.1 nan nan nan car-20180822T21h50m20s-sci-gtoc-vis.fits
2458359.43892 -26799.7 11698.0 nan nan nan car-20180828T22h08m33s-sci-gtoc-vis.fits
2458366.44745 -11248.6 11940.0 nan nan nan car-20180904T22h20m53s-sci-gtoc-vis.fits
2458385.3659 -15094.0 10759.7 nan nan nan car-20180923T20h25m03s-sci-gtoc-vis.fits
2458390.40333 -22520.5 11244.8 nan nan nan car-20180928T21h19m59s-sci-gtoc-vis.fits
2458398.39287 -21701.0 10918.8 nan nan nan car-20181006T21h05m28s-sci-gtoc-vis.fits
2458417.35984 -24373.3 9982.37 nan nan nan car-20181025T20h19m18s-sci-gtoc-vis.fits
2458638.6274 -37952.7 10515.0 nan nan nan car-20190604T02h42m32s-sci-gtoc-vis.fits
2458645.60611 -32649.5 9972.11 nan nan nan car-20190611T02h12m25s-sci-gtoc-vis.fits
2458650.59856 -32103.2 10681.6 nan nan nan car-20190616T01h59m32s-sci-gtoc-vis.fits
2458657.58581 -9298.57 11775.6 nan nan nan car-20190623T01h41m07s-sci-gtoc-vis.fits
2458666.60781 -23436.3 11204.0 nan nan nan car-20190702T02h11m49s-sci-gtoc-vis.fits
2458686.59861 -28078.1 11001.2 nan nan nan car-20190722T01h58m31s-sci-gtoc-vis.fits
2458693.50172 -1691.46 11610.6 nan nan nan car-20190728T23h37m23s-sci-gtoc-vis.fits
2458698.5349 -26358.2 11585.7 nan nan nan car-20190803T00h26m16s-sci-gtoc-vis.fits
2458704.51969 -24539.9 11173.2 nan nan nan car-20190809T00h02m51s-sci-gtoc-vis.fits
2458713.54339 -14381.4 11532.6 nan nan nan car-20190818T00h38m41s-sci-gtoc-vis.fits
2458718.43244 -15717.8 11955.2 nan nan nan car-20190822T21h59m23s-sci-gtoc-vis.fits
2458723.53186 -16502.5 12362.0 nan nan nan car-20190828T00h21m44s-sci-gtoc-vis.fits
2458741.49565 -11451.0 9414.46 nan nan nan car-20190914T23h31m40s-sci-gtoc-vis.fits
2458756.36754 -22099.2 11631.2 nan nan nan car-20190929T20h28m32s-sci-gtoc-vis.fits
2458767.34422 -20519.4 10024.3 nan nan nan car-20191010T19h55m55s-sci-gtoc-vis.fits
2458773.32673 -20828.6 10689.0 nan nan nan car-20191016T19h31m21s-sci-gtoc-vis.fits
