car-20170611T02h20m59s-sci-gtoc-vis.fits;2457915.612960805;23.359159435139315;46.239;J20556-140S;1801.3;0;0;1.7509;313.911291666667;-14.0673333333333
car-20170620T03h07m56s-sci-gtoc-vis.fits;2457924.645251725;20.253828454462074;47.134;J20556-140S;1800.8;0;0;1.596;313.911291666667;-14.0673333333333
car-20170626T03h12m07s-sci-gtoc-vis.fits;2457930.6479500392;17.949556931957787;24.108;J20556-140S;1801.6;0;0;1.6055;313.911291666667;-14.0673333333333
car-20170630T02h24m33s-sci-gtoc-vis.fits;2457934.6166855297;16.395404548788193;8.8795;J20556-140S;1801.5;0;64;1.597;313.911291666667;-14.0673333333333
car-20170704T02h20m53s-sci-gtoc-vis.fits;2457938.6143946033;14.698256821256807;47.08;J20556-140S;1801.4;0;0;1.5957;313.911291666667;-14.0673333333333
car-20170812T00h35m09s-sci-gtoc-vis.fits;2457977.541826573;-3.931405608192087;44.014;J20556-140S;1800.8;0;0;1.6451;313.911291666667;-14.0673333333333
car-20170822T00h13m53s-sci-gtoc-vis.fits;2457987.5266663483;-8.846607301026058;44.245;J20556-140S;1800.9;0;0;1.6889;313.911291666667;-14.0673333333333
car-20171016T18h54m51s-sci-gtoc-vis.fits;2458043.3013522085;-28.361915652382695;57.913;J20556-140S;1801.3;0;0;1.6128;313.911291666667;-14.0673333333333
car-20180621T02h19m27s-sci-gtoc-vis.fits;2458290.6128287977;20.04324838297832;34.868;J20556-140S;1801.5;0;0;1.6447;313.911291666667;-14.0673333333333
car-20180704T01h14m25s-sci-gtoc-vis.fits;2458303.568791161;14.95035656258108;13.464;J20556-140S;1800.7;0;0;1.677;313.911291666667;-14.0673333333333
car-20180711T01h35m35s-sci-gtoc-vis.fits;2458310.5825326303;11.794841498922867;44.786;J20556-140S;1800.7;0;0;1.6001;313.911291666667;-14.0673333333333
car-20180731T00h05m25s-sci-gtoc-vis.fits;2458330.520955465;2.279631256955632;51.704;J20556-140S;1800.6;0;0;1.6095;313.911291666667;-14.0673333333333
car-20180814T22h28m43s-sci-gtoc-vis.fits;2458345.45405558;-5.08225767225829;47.704;J20556-140S;1801.3;0;0;1.6785;313.911291666667;-14.0673333333333
car-20180822T21h50m20s-sci-gtoc-vis.fits;2458353.4270812823;-8.937141500139845;49.649;J20556-140S;1801.4;0;0;1.6981;313.911291666667;-14.0673333333333
car-20180828T22h08m33s-sci-gtoc-vis.fits;2458359.438923032;-11.813989650926704;43.925;J20556-140S;1800.6;0;0;1.6127;313.911291666667;-14.0673333333333
car-20180904T22h20m53s-sci-gtoc-vis.fits;2458366.4474472213;-15.032858600722507;44.792;J20556-140S;1800.9;0;0;1.5972;313.911291666667;-14.0673333333333
car-20180923T20h25m03s-sci-gtoc-vis.fits;2458385.3658995996;-22.376514366277743;54.328;J20556-140S;1801.1;0;0;1.6142;313.911291666667;-14.0673333333333
car-20180928T21h19m59s-sci-gtoc-vis.fits;2458390.4033334088;-24.113022117575486;22.7;J20556-140S;1801.4;0;0;1.6312;313.911291666667;-14.0673333333333
