A,e_A
2241.494947812054306,0.017088720459577
30670.048282098814525,0.652826098218405
379.069188506720820,21.227562214495315
8060.775444713421166,253.128346347382518
3023.983580857515335,5598.806587108536405
-466.782334551891836,2.500833033993083
2020.693204326555133,223.594269758292086
-58555.161350727081299,17457.425658889296756
36025.030162811279297,607180.945861097075976
-12199263.072998046875000,32477029.058389883488417
-8647.723882452584803,85.854332159891683
-101.720245853066444,1979.442258762090205
-16967.909326314926147,28828.600026379543124
80379.103003501892090,425804.049004288041033
-40203.142243623733521,7110.787063827215206
78017.817389488220215,171511.192015844833804
-269992.556030273437500,1686897.242402342380956
4302862.793212890625000,34290413.655114024877548
-3660078.473350524902344,516837.000963977712672
-1504867.918365478515625,5614273.013649941422045
-27520909.572753906250000,108649956.826419666409492
-2492779.531494140625000,17996867.398680862039328
20256592.138671875000000,329438391.955856442451477
-566895552.000000000000000,955748683.759971261024475
