A,e_A
2212.376699889314750,0.017462330679496
30760.831601441564999,0.656765208758272
300.426933506358182,22.113226353345564
7934.147163161542267,248.393058218044388
1712.186835965141654,5798.401819079655979
-457.617498703366437,2.562930339407933
2052.924203259870410,229.785796511369568
-55134.648752510547638,18035.978946427640039
43227.714208602905273,629828.217983748414554
-13914971.516113281250000,33846713.788501501083374
-8651.849797594361007,87.799060435852198
60.877572283148766,2091.396863403580937
-15176.211937308311462,29261.017281481836108
77934.825009822845459,452199.122614350577351
-40914.372851848602295,7415.463205127927722
72985.075601100921631,179936.458114744251361
-591209.487358093261719,1747353.143799816491082
5812782.909576416015625,36416699.260221898555756
-3602146.546676635742188,535801.029191748821177
-1435928.713638305664062,5917219.204503935761750
-41618196.743652343750000,115461854.710539221763611
-6075591.816406250000000,18870567.496765729039907
21090408.048828125000000,348022456.210874557495117
-753674507.031250000000000,996748051.661515355110168
