gj119A;Ross  364;02 56 34.4247155101 +55 26 14.099190043;727.627  -455.066  [0.076 0.085 90];49.2824 [0.0383] A 2018yCat.1345....0G;v:spectroscopic 76.20 (Opt) A [0.25] 2018yCat.1345....0G


