gj592;Ross  802;15 36 58.6247687287 -14 08 01.755185563;-449.874  -629.149  [0.155 0.119 90];71.6550 [0.0804] A 2018yCat.1345....0G;v:spectroscopic -191.293 (Opt) C [56.361] 2013AJ....146..134K


