A,e_A
2254.705746941538564,0.016844421859155
30593.836965036171023,0.650254900247556
350.367212354525691,20.735862421342809
7791.318829147145152,254.204950252542659
2005.907966796308756,5479.437175472193303
-469.904169966965128,2.472282788624513
1962.073743438348174,221.272834512852540
-58548.529804408550262,17214.451097220895463
51924.103475570678711,604363.044007757096551
-16057039.339233398437500,32104314.958162181079388
-8641.009740261361003,84.553556031388425
168.996311984956264,1956.194607142249879
-17726.788693308830261,28553.676569983588706
15103.357677936553955,418924.698140291147865
-42524.908322334289551,7094.849921849192469
88310.377258300781250,167833.656672047829488
-52127.165840148925781,1692713.607188367284834
1655811.627410888671875,33583019.587689921259880
-3664922.014022827148438,506165.578438965370879
-1732780.590332031250000,5632119.831630062311888
-16172493.123535156250000,107089821.823534727096558
-885291.556640625000000,17956982.991747584193945
5348476.304687500000000,325465375.489274799823761
-530530845.437500000000000,937780597.209408402442932
