A,e_A
2247.895065668229563,0.016917205763325
30613.518847349496355,0.651260274816752
324.909436048852513,20.939357231202738
7723.479039929807186,252.203331788145391
1558.799087285995483,5508.924612894021266
-468.356784546955168,2.493015688360061
2048.850410263054073,222.181103441642392
-58046.880112707614899,17483.821297550151940
-102543.553531646728516,603520.647510185488500
-17049076.048095703125000,32489605.177395313978195
-8636.917140799574554,85.629628613809999
102.121371459215879,1960.402827097317413
-17747.714682936668396,28629.340974720078520
3388.165643215179443,417495.091135369671974
-40717.665509343147278,7172.259060780594154
82779.374787807464600,171578.428016478545032
-98533.099082946777344,1696864.424655043985695
2259469.751129150390625,33987126.239972569048405
-3638657.241012573242188,521720.258628930663690
-1542902.040557861328125,5678028.738339403644204
-20411637.994140625000000,109193375.879225447773933
-2532369.979003906250000,18060515.545721925795078
17396683.406250000000000,334136587.385705947875977
-603452949.218750000000000,961174146.119967103004456
