2457476.6471 33.4338285685 7.53224653426 nan nan nan nan nan nan nan nan nan nan -39.2908185991883 -41.76644161740799 -13.059931950139399 -29.649663370293563 13.959897075750808 -21.256071590097797 -14.986345007786365 21.73252153062203 46.58291759894476 -21.068809632683305 -14.685328225256262 16.944056358665556 25.320671902725437 19.109799575529625 38.789277256689886 49.83471155960989 57.926685052427366 30.96436888997499 40.6510063052494 52.98934370145193 110.25423521803297 45.99038755216659 31.83215206903762 84.0879074712518 21.605193246726483 55.64429250970336 115.0149484951547 156.11576355402732 51.692799687483216 103.92725424220625 67.1064223084133 152.4489530492246 92.15736374722016 17.15360231009028 138.88587533216577 168.20538155544259 87.12874245650227 100.19001437197157 153.99329264387367 157.2238775664203 185.7966344930248 164.49455214491786 nan nan nan nan nan nan nan nan nan
2457493.61463 -257.677709259 8.57483700586 nan nan nan nan nan nan nan nan nan nan -200.25964527482697 -204.52921583895565 -191.3658911251923 -236.67951270323775 -199.78831093246822 -196.54170721585007 -195.1014698374045 -191.81552857421056 -219.76341065678275 -198.17101294981018 -185.88547278869544 -248.54010149017148 -271.37778887861714 -302.56125427322297 -307.4230346013253 -303.7100735307715 -233.29560933358195 -249.17593930436848 -262.2202164902363 -239.67381736668398 -266.07215963126214 -270.95682592786943 -230.25164335060086 -255.43400517768268 -254.1794267817798 -306.1557481469352 -373.0024288591345 -431.95328683771635 -370.14738717782717 -349.3767064630076 -378.04816253505203 -296.6012296671721 -230.71082150993618 -58.94811920347477 -184.64129550042517 -257.5407922962522 -342.58764480604754 -312.8967752193808 -341.54229496550283 -343.2822234297103 -259.2927962277031 -146.76848072237132 nan nan nan nan nan nan nan nan nan
2457504.58972 45.0534164336 9.86555226101 nan nan nan nan nan nan nan nan nan nan -15.73777586248144 -24.024282017840267 -15.317849305934367 -1.8993972312688123 45.328072076008816 10.317065499929138 3.8093601013227003 37.22330084368446 37.0705337810595 -22.28742016583246 -21.063467088377603 13.04816099823812 13.754539428657 20.931860363132902 63.872965632123176 20.24757849674472 28.820960307494563 33.01952106029677 68.74647014383213 53.52402817301435 80.48939479965564 39.50789755594545 11.863439999030597 54.17680990029608 91.07295314271046 112.95122930378798 160.076316753274 204.43319257759734 90.10449608543195 101.3403225915398 142.00366364202185 112.04377345654149 104.01772708460982 274.1486147515027 176.9974538496665 279.3560986542969 149.04595772612612 194.73360649716412 179.58821935346802 172.59037411655626 195.9661943864297 353.17369016052004 nan nan nan nan nan nan nan nan nan
2457540.48758 57.3200502264 11.9941430666 nan nan nan nan nan nan nan nan nan nan -23.070454599563686 -46.74058483835918 -121.81570277860095 -42.27907601527382 16.659090044604316 -3.586256897330433 -33.386257487244684 -14.054633100785923 -42.69301944340308 -8.839635492509645 -50.03985421837891 -12.556336038210004 -36.958953595782404 20.845663634854905 12.284935111792818 39.61843604427809 47.41415179667871 49.25865873525274 42.27825929019566 -1.174760152161172 32.57398574447675 86.91987301266215 123.38935439494934 122.61164049199158 130.998241485252 84.31694435571549 59.354574467086614 108.23310538489594 173.96958858996595 189.25446405433894 184.54699480853077 181.3665547038162 67.43037658017465 50.63363619581757 127.10279314453993 65.38198319585848 232.22964803688902 181.53175741543808 149.62772021908938 255.74527462939815 205.80574455683532 170.08028667788764 nan nan nan nan nan nan nan nan nan
2457910.43994 132.966419023 12.1089765686 nan nan nan nan nan nan nan nan nan nan 5.576347364226055 -13.66360408271829 33.10709714973797 77.1498288330265 30.93130936903904 78.02948440643807 55.973367178367134 45.14657181970136 14.46403329971201 61.7770764972757 58.62995367065111 88.51649863214556 96.74198570416134 144.34090250490368 161.0891240660092 158.2357339439824 140.59335091697062 128.10932304459953 125.91023428053602 137.33336033769623 172.17406861576504 165.98008776269467 165.5315135262416 177.44787953852085 227.06648716826308 222.19984398740863 201.37589568062225 229.33056850597393 244.56659444693503 283.12753755494515 270.341935537969 297.2492907506838 226.74666738681788 98.62480591254986 235.34229797112232 189.20345175425837 273.7105812009003 259.4957787992095 265.90741135115456 333.79628528831245 248.32079980025682 183.7617215707858 nan nan nan nan nan nan nan nan nan
2457916.54339 -329.879061785 11.7652538813 nan nan nan nan nan nan nan nan nan nan -236.4507659481804 -320.89411145607716 -250.68565100567525 -257.9578957764182 -231.11600547972986 -231.20477816617915 -239.80379414860357 -238.12897784069884 -262.43626631217836 -233.6185530225475 -227.63518304299026 -286.8143697128926 -346.5487678734294 -375.424048074287 -430.88606709654164 -389.07644127451965 -348.3354366709706 -333.3124683032603 -334.88970250029314 -376.5404155533255 -424.5595976471589 -345.6495151403743 -324.1508039906647 -342.24518395451685 -382.08588104079575 -391.2039814850388 -474.10305254356973 -469.0536608967965 -415.10201164576597 -443.8206206771488 -454.84286950625926 -449.80646388616725 -292.86637705239156 -295.4157791797587 -365.6298998113974 -488.1600718580756 -441.12413627539297 -411.70620233790993 -420.9195532910141 -499.61345392687844 -382.6634804058808 -211.2373599803682 nan nan nan nan nan nan nan nan nan
2457949.37883 -347.319652914 11.9604689267 nan nan nan nan nan nan nan nan nan nan -265.67334513377745 -252.29907766969407 -284.098368192445 -267.0287986789784 -222.94721589152323 -237.38878184190432 -256.2980477347751 -265.3917367029896 -254.5185705104866 -272.3642712183222 -253.2763047842071 -315.0302396652049 -370.7743363270246 -413.0086713317725 -416.5890754352889 -412.8726994134661 -354.1479099714855 -325.2860083396679 -361.7833077463064 -402.77590035838756 -450.3681990825753 -367.433713025171 -350.95719517317843 -373.46444811298164 -426.00940167635855 -403.9408657317335 -476.8989491234171 -520.6900050126785 -440.747513023475 -485.96923443750603 -477.1710863120741 -449.99992810718425 -288.894520820725 -187.9766572089809 -278.61530926448296 -456.74955327735927 -456.78569565162076 -398.53497024242023 -419.8057709520854 -511.06870587546683 -329.3091439134197 -295.15189980745055 nan nan nan nan nan nan nan nan nan
2457977.37053 49.9345482209 5.15651137382 nan nan nan nan nan nan nan nan nan nan 11.505406723089664 66.89384364863739 15.789885193383965 42.58699384667183 13.815860913397724 44.492965102230336 28.93065460653057 15.323231932640638 21.94588118860607 36.73836236598574 21.294087652595998 44.46493023667108 79.84525001049977 66.48550849789082 59.15201364218533 86.20276421427833 50.734597431502955 15.107542553770376 44.11130201310115 49.451446834642944 81.88810027335505 74.02560004248697 30.88366665506321 25.29654930873884 29.627116790263937 59.88819381696006 119.03199295213389 117.0821957867428 39.631800357264034 72.67392981252733 71.48639004503234 35.007145033061704 83.84398792729607 131.59449019865744 2.5953885221327475 162.77539268799805 126.94330540672857 79.05444593806806 154.80096013174142 151.92611836053703 80.84303506044417 90.31727809052687 nan nan nan nan nan nan nan nan nan
2458166.67212 14.0634249453 12.1972004439 nan nan nan nan nan nan nan nan nan nan -68.64652646543445 -64.20590033686112 -24.11599847469407 -53.31502507109002 -59.420507145820366 -85.82330762418032 -34.95145942754385 21.078461094876452 -33.224629127855515 -59.471649497870345 -35.10207365405613 5.839017693069509 -9.548052486527066 4.605297091431632 29.224068489326488 23.521723275004444 35.93564325112514 19.999563004831018 40.22200880882815 38.30979321009038 29.270104960459545 8.217465041907982 10.393615760597127 55.21813150745067 84.46879470210031 74.82048209486402 202.59427708727304 223.04516918171166 44.17375004730969 80.35774143689223 123.831096064256 162.46071426378893 175.69081839454998 223.04080632666225 193.11531909753697 304.49380449909637 199.0737054372858 162.4443166537315 248.55286005262377 189.4787858504669 242.5181476336336 132.35769258268908 nan nan nan nan nan nan nan nan nan
2458177.74085 -250.107909633 11.1140548567 nan nan nan nan nan nan nan nan nan nan -183.02147188923672 -178.86502806634255 -181.37039794191008 -170.74779478073515 -134.68583680283135 -25.156715644993326 -236.8438785319657 -230.28647834477823 -230.53289269261612 -241.8513365906132 -186.09733743442897 -192.80419803696498 -242.80958428493636 -291.06553214197277 -283.31775070490954 -274.15417339656005 -217.0723632957828 -189.27899487587734 -235.59417874697 -219.6484317284782 -272.16240663653446 -299.10402011195526 -189.68084633555554 -258.4275482814156 -261.16941728654837 -320.764200120219 -398.7633530643147 -444.0996941054242 -310.7663399502 -329.5355933750807 -296.2051529906608 -275.8245005563672 -258.61431113947697 -95.29800190838519 -53.52245899930148 -388.64052636546194 -382.33357781415464 -347.97626280402653 -456.3230895455109 -388.9807454241879 -230.72538865560674 -62.381605766936666 nan nan nan nan nan nan nan nan nan
