2457442.56199 0.8479061290417442 0.00135839920475313 121.08461011689285 0.17879199381723035 147.5069796602491 0.13852215802197215 138.10154696695164 0.11100757194855665 0.6571715263755357 0.0016674136803930715
2457489.46924 0.8414115169919376 0.004115768743004556 15.710017915499412 0.07086052752652125 19.228859454601796 0.055379632059332544 18.11319636051951 0.04390721487024197 0.6689809507920119 0.00524821111525017
2457503.40007 0.8385381027970651 0.0022656229712941255 42.242200528161 0.10516432714357811 52.02077112063556 0.08261340205126808 48.73124095193701 0.06605813603161072 0.656639702856022 0.0028429902088934
2457748.73111 0.8328189723091213 0.0016746338266003641 71.67848942643505 0.13277990349149205 88.77597787346639 0.10540845620388693 83.3586439584431 0.08376686146527212 0.6596956561056695 0.0020909123506058437
2458092.75654 0.8455254272675302 0.0013510892138298984 129.7652450820147 0.19078996104961693 158.10129488018197 0.15022977049966244 148.8445186865957 0.11972288518046659 0.6546566217751565 0.001708201926118703
2458109.72959 0.8313803158150432 0.0017287044118470126 53.575612569259384 0.10260695168299422 66.46051993944967 0.08191926437743655 62.423004363712515 0.06465455571832195 0.6620550032996322 0.002157799122731999
2458553.61375 0.8274810099666099 0.0014366821952367117 99.38309808504783 0.15907076606650966 123.62800694855166 0.12648015559947912 116.57834676356097 0.10057637576939825 0.6683674962466597 0.0018124022319282662
2458557.58586 0.8656214345204273 0.0014433628190602195 108.95503092620332 0.16686195936426246 129.8938871034434 0.13014203564798232 121.8444053674835 0.10307222048241943 0.6591214001451186 0.0017588380527703714
2458559.58871 0.8360746887729632 0.001316036478660554 117.34416767702264 0.17015687157166143 144.66429089828276 0.1346901380778157 136.03830482133853 0.10679632330555207 0.6599223014388881 0.0016286614374601952
2458616.44742 0.8426170184009935 0.0013473052138753886 111.46804240598517 0.16409799322857835 136.52062370407748 0.12912330482644113 128.0551918129516 0.10289091781408123 0.6593039215351013 0.0016716326448359593
2458638.40255 0.8244366189731337 0.0021003303478856475 47.08257975820768 0.11072353182379041 58.889627256593506 0.08752045873986031 55.32795763635016 0.0697239374474534 0.6520935277463177 0.002698130757563507
