wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5176.98976930,5176.82698204,0.00000000,1590.00000000,nan,7.45949795,0.01998473,0.01998411,38603,118,1
5177.23407309,5177.22940702,0.00000000,1600.50955302,0.15262079,7.62693433,0.01998412,0.01998411,38600,118,1
5177.37599337,nan,0.00000000,1606.62085364,0.32953063,7.72413137,0.01998415,0.01998411,38599,118,1
5177.49962002,5177.49772509,0.00000000,1611.94807848,0.21335555,7.80874913,0.01998411,0.01998411,38598,118,1
5177.62878485,5177.63189455,0.00000000,1617.51761442,0.14253839,7.89710057,0.01998409,0.01998411,38597,118,1
5177.76171427,5177.76607097,0.00000000,1623.25339586,0.26445772,7.98795923,0.01998409,0.01998411,38596,118,1
5177.90493104,5177.90025434,0.00000000,1629.43752415,0.11480167,8.08576402,0.01998412,0.01998411,38595,118,1
5177.90493104,5177.90025434,0.00000000,1629.43752415,0.11480167,8.08576402,0.01998412,0.01998411,38595,118,1
5178.18202840,5178.16864194,0.00000000,1641.41580854,0.05079837,8.27471268,0.01998416,0.01998411,38593,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.34684193,nan,0.00000000,-2147483648,118,1
5178.43098096,5178.43705736,0.00000000,1652.19231757,0.00730921,8.44410368,0.01998408,0.01998411,38591,118,1
5178.56815458,5178.57127550,0.00000000,1658.13623929,0.11427489,8.53727234,0.01998409,0.01998411,38590,118,1
5178.65722046,nan,0.00000000,1661.99788701,144.55845733,8.59769787,0.01998496,0.01998411,38591,118,1
5178.83145170,5178.83973266,0.00000000,1669.55731711,0.17569244,8.71573790,0.01998408,0.01998411,38588,118,1
5178.97571792,5178.97397167,0.00000000,1675.82191518,0.19046062,8.81330220,0.01998411,0.01998411,38587,118,1
5179.11461947,5179.10821765,0.00000000,1681.85808134,0.02762727,8.90707968,0.01998413,0.01998411,38586,118,1
5179.22701400,5179.24247058,0.00000000,1686.74560232,0.11847627,8.98284155,0.01998405,0.01998411,38585,118,1
5179.37739224,5179.37673047,1693.25826950,1693.28707522,0.02858636,9.08399515,0.01998411,0.01998411,38584,118,0
5179.37739224,5179.37673047,1693.25826950,1693.28707522,0.02858636,9.08399515,0.01998411,0.01998411,38584,118,0
5179.51027653,5179.51099732,1699.10476624,1699.07336893,0.13528656,9.17322884,0.01998410,0.01998411,38583,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,9.27973928,nan,0.00000000,-2147483648,118,1
5179.78469385,5179.77955190,0.00000000,1711.03979677,0.11125628,9.35701808,0.01998413,0.01998411,38581,118,1
5179.92070026,5179.91383964,0.00000000,1716.97561346,0.27780791,9.44779405,0.01998413,0.01998411,38580,118,1
5180.02927920,5180.04813433,0.00000000,1721.71749759,0.03963580,9.52011855,0.01998404,0.01998411,38579,118,1
5180.19808728,5180.18243599,0.00000000,1729.09520586,0.20944565,9.63229571,0.01998417,0.01998411,38578,118,1
5180.32309252,5180.31674461,0.00000000,1734.56283461,0.09376689,9.71514869,0.01998413,0.01998411,38577,118,1
5180.32309252,5180.31674461,0.00000000,1734.56283461,0.09376689,9.71514869,0.01998413,0.01998411,38577,118,1
5180.46767470,5180.45106020,0.00000000,1740.89132918,0.03204269,9.81073924,0.01998417,0.01998411,38576,118,1
5180.59337202,5180.58538274,0.00000000,1746.39722253,0.18669196,9.89362992,0.01998414,0.01998411,38575,118,1
5180.71482699,5180.71971226,0.00000000,1751.72083707,0.25738974,9.97352791,0.01998409,0.01998411,38574,118,1
5180.85480955,5180.85404874,1757.82442486,1757.85780821,0.10186304,10.06532316,0.01998411,0.01998411,38573,118,0
5180.99085042,5180.98839218,0.00000000,1763.83250215,0.17763036,10.15436549,0.01998412,0.01998411,38572,118,1
5181.11811902,5181.12274260,0.00000000,1769.42303851,0.09334231,10.23738546,0.01998409,0.01998411,38571,118,1
5181.24684873,5181.25709998,0.00000000,1775.08168775,0.23438299,10.32111841,0.01998407,0.01998411,38570,118,1
5181.39507072,5181.39146432,0.00000000,1781.60207766,0.15836094,10.41722287,0.01998412,0.01998411,38569,118,1
5181.52621297,5181.52583564,1787.35425234,1787.37086964,0.19203939,10.50190351,0.01998411,0.01998411,38568,118,0
5181.66939199,5181.66021392,0.00000000,1793.68356399,0.15366688,10.59418844,0.01998414,0.01998411,38567,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.68612323,nan,0.00000000,-2147483648,118,1
5181.92594400,5181.92899140,0.00000000,1804.99886343,0.10926202,10.75858869,0.01998410,0.01998411,38565,118,1
5182.07493623,5182.06339059,0.00000000,1811.57751098,0.24909666,10.85355475,0.01998415,0.01998411,38564,118,1
5182.19084688,5182.19779676,0.00000000,1816.69918627,0.30704882,10.92716840,0.01998408,0.01998411,38563,118,1
5182.32286826,5182.33220989,0.00000000,1822.53671462,0.28229660,11.01072333,0.01998407,0.01998411,38562,118,1
5182.46338998,5182.46663000,0.00000000,1828.75476169,0.17741501,11.09931094,0.01998410,0.01998411,38561,118,1
5182.59737013,5182.60105708,0.00000000,1834.68783536,0.13847355,11.18343405,0.01998410,0.01998411,38560,118,1
5182.72768178,5182.73549114,0.00000000,1840.46267016,0.12321937,11.26492816,0.01998408,0.01998411,38559,118,1
5182.85843011,5182.86993216,0.00000000,1846.26104222,0.14194205,11.34636612,0.01998407,0.01998411,38558,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.44051813,nan,0.00000000,-2147483648,118,1
5183.13168181,5183.13883514,0.00000000,1858.39267406,0.23743256,11.51547069,0.01998408,0.01998411,38556,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.59303362,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.66187092,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.68931926,nan,0.00000000,-2147483648,118,1
5183.53847813,5183.54224193,0.00000000,1876.48751648,0.23634786,11.76437434,0.01998410,0.01998411,38553,118,1
5183.68508830,5183.67672481,0.00000000,1883.01900905,0.13155765,11.85321303,0.01998414,0.01998411,38552,118,1
5183.81675713,5183.81121467,0.00000000,1888.88943331,0.11623238,11.93259476,0.01998413,0.01998411,38551,118,1
5183.95075573,5183.94571151,0.00000000,1894.86817973,0.14562084,12.01298240,0.01998413,0.01998411,38550,118,1
5184.07684605,5184.08021533,0.00000000,1900.49818348,0.17579022,12.08825246,0.01998410,0.01998411,38549,118,1
5184.21096725,5184.21472613,0.00000000,1906.49115382,0.03220082,12.16791290,0.01998410,0.01998411,38548,118,1
5184.34618962,5184.34924390,0.00000000,1912.53791265,0.28952520,12.24779938,0.01998410,0.01998411,38547,118,1
5184.48688679,5184.48376866,0.00000000,1918.83438732,0.12561940,12.33045666,0.01998412,0.01998411,38546,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.39786144,nan,0.00000000,-2147483648,118,1
5184.75861008,5184.75283912,0.00000000,1931.00872584,0.06897802,12.48872305,0.01998413,0.01998411,38544,118,1
5184.90077990,5184.88738482,0.00000000,1937.38600188,0.07182273,12.57079786,0.01998416,0.01998411,38543,118,1
5185.01446913,5185.02193751,0.00000000,1942.48943728,0.16358062,12.63606160,0.01998408,0.01998411,38542,118,1
5185.16297729,5185.15649717,0.00000000,1949.16084512,0.10307287,12.72081188,0.01998414,0.01998411,38541,118,1
5185.28841374,nan,0.00000000,1954.80020565,0.16576586,12.79194712,0.01998410,0.01998411,38540,118,1
5185.43137306,5185.42563746,0.00000000,1961.23228176,0.13557941,12.87251151,0.01998413,0.01998411,38539,118,1
5185.55583015,5185.56021808,0.00000000,1966.83618102,0.19086020,12.94220239,0.01998410,0.01998411,38538,118,1
5185.69439599,5185.69480569,1973.09928203,1973.08080981,0.10274968,13.01930718,0.01998411,0.01998411,38537,118,0
